Token,PoS,Lemma
Aktionen,NOUN,Aktion
zum,ADP,zu
Internationalen,ADJ,international
Tag,NOUN,Tag
gegen,ADP,gegen
Gewalt,NOUN,Gewalt
an,ADP,an
Frauen,NOUN,Frau
in,ADP,in
Marzahn-Hellersdorf,PROPN,Marzahn-Hellersdorf
"
",SPACE,"
"
Der,DET,der
Internationale,ADJ,international
Tag,NOUN,Tag
gegen,ADP,gegen
Gewalt,NOUN,Gewalt
an,ADP,an
Frauen,NOUN,Frau
steht,VERB,stehen
in,ADP,in
diesem,DET,dieser
Jahr,NOUN,Jahr
wie,ADP,wie
so,ADV,so
vieles,PRON,viele
unter,ADP,unter
der,DET,der
aktuellen,ADJ,aktuell
Entwicklung,NOUN,Entwicklung
der,DET,der
Pandemie,NOUN,Pandemie
.,PUNCT,--
Die,DET,der
Krise,NOUN,Krise
verstärkt,VERB,verstärken
die,DET,der
bereits,ADV,bereits
bestehenden,ADJ,bestehend
Ungleichheiten,NOUN,Ungleichheit
und,CCONJ,und
Probleme,NOUN,Problem
",",PUNCT,--
auch,ADV,auch
und,CCONJ,und
gerade,ADV,gerade
beim,ADP,bei
Thema,NOUN,Thema
Häusliche,ADJ,Häuslich
Gewalt,NOUN,Gewalt
.,PUNCT,--
Geschlechtsspezifische,ADJ,geschlechtsspezifisch
Gewalt,NOUN,Gewalt
ist,AUX,sein
eine,PRON,einer
der,DET,der
Haupthürden,NOUN,Haupthürder
für,ADP,für
die,DET,der
tatsächliche,ADJ,tatsächlich
Gleichstellung,NOUN,Gleichstellung
zwischen,ADP,zwischen
Frauen,NOUN,Frau
und,CCONJ,und
Männern,NOUN,Mann
.,PUNCT,--
Es,PRON,es
ist,AUX,sein
jene,DET,jener
Gewalt,NOUN,Gewalt
",",PUNCT,--
die,PRON,der
Frauen,NOUN,Frau
trifft,VERB,treffen
",",PUNCT,--
weil,SCONJ,weil
sie,PRON,sie
Frauen,NOUN,Frau
sind,AUX,sein
oder,CCONJ,oder
von,ADP,von
der,DET,der
Frauen,NOUN,Frau
überproportional,ADV,überproportional
stark,ADV,stark
betroffen,VERB,betreffen
sind,AUX,sein
:,PUNCT,--
sexuelle,ADJ,sexuell
Gewalt,NOUN,Gewalt
",",PUNCT,--
häusliche,ADJ,häuslich
Gewalt,NOUN,Gewalt
",",PUNCT,--
(,PUNCT,--
Cyber-)Stalking,NOUN,Cyber-)Stalking
",",PUNCT,--
Bedrohung,NOUN,Bedrohung
",",PUNCT,--
finanzielle,ADJ,finanziell
Gewalt,NOUN,Gewalt
",",PUNCT,--
Zwangsverheiratung,NOUN,Zwangsverheiratung
",",PUNCT,--
Cyber-Grooming,NOUN,Cyber-Grooming
",",PUNCT,--
Menschenhandel,PROPN,Menschenhandel
und,CCONJ,und
Genitalbeschneidung,NOUN,Genitalbeschneidung
.,PUNCT,--
Diese,DET,dieser
Gewalt,NOUN,Gewalt
trifft,VERB,treffen
Frauen,NOUN,Frau
",",PUNCT,--
wenn,SCONJ,wenn
sie,PRON,sie
noch,ADV,noch
Mädchen,NOUN,Mädchen
sind,AUX,sein
",",PUNCT,--
wenn,SCONJ,wenn
sie,PRON,sie
im,ADP,in
Berufsleben,NOUN,Berufsleben
stehen,VERB,stehen
",",PUNCT,--
wenn,SCONJ,wenn
sie,PRON,sie
aus-,X,aus
oder,CCONJ,oder
online,NOUN,online
gehen,VERB,gehen
",",PUNCT,--
wenn,SCONJ,wenn
sie,PRON,sie
eine,DET,ein
Beziehung,NOUN,Beziehung
führen,VERB,führen
",",PUNCT,--
wenn,SCONJ,wenn
sie,PRON,sie
alt,ADV,alt
sind,AUX,sein
",",PUNCT,--
wenn,SCONJ,wenn
sie,PRON,sie
Kinder,NOUN,Kind
haben,VERB,haben
",",PUNCT,--
oder,CCONJ,oder
wenn,SCONJ,wenn
sie,PRON,sie
sich,PRON,sich
einfach,ADV,einfach
nur,ADV,nur
in,ADP,in
der,DET,der
Öffentlichkeit,NOUN,Öffentlichkeit
äußern,VERB,äußern
.,PUNCT,--
Insgesamt,ADV,insgesamt
114.903,NUM,114.903
weibliche,ADJ,weiblich
Betroffene,NOUN,betroffener
von,ADP,von
Partnerschaftsgewalt,NOUN,Partnerschaftsgewalt
zählt,VERB,zählen
die,DET,der
am,ADP,an
10.,ADJ,10.
November,NOUN,November
2020,NUM,2020
veröffentlichte,ADJ,veröffentlicht
Polizeiliche,ADJ,Polizeiliche
Kriminalstatistik,NOUN,Kriminalstatistik
für,ADP,für
das,DET,der
Jahr,NOUN,Jahr
2019,NUM,2019
",",PUNCT,--
darunter,ADV,darunter
117,NUM,117
mit,ADP,mit
tödlichem,ADJ,tödlich
Ausgang,NOUN,Ausgang
für,ADP,für
die,DET,der
Frauen,NOUN,Frau
.,PUNCT,--
Fast,ADV,fast
täglich,ADV,täglich
wurde,AUX,werden
versucht,VERB,versuchen
eine,DET,ein
Frau,NOUN,Frau
zu,PART,zu
töten,VERB,töten
.,PUNCT,--
Von,ADP,von
einem,DET,ein
erheblich,ADV,erheblich
höheren,ADJ,hoch
Dunkelfeld,NOUN,Dunkelfeld
ist,AUX,sein
auszugehen,VERB,ausgehen
.,PUNCT,--
Nach,ADP,nach
dem,DET,der
Verein,NOUN,Verein
Frauenhauskoordinierung,NOUN,Frauenhauskoordinierung
steht,VERB,stehen
diesen,DET,dieser
hohen,ADJ,hoch
Zahlen,NOUN,Zahl
in,ADP,in
Deutschland,PROPN,Deutschland
ein,DET,ein
chronisch,ADV,chronisch
unterfinanziertes,ADJ,unterfinanziert
und,CCONJ,und
lückenhaftes,ADJ,lückenhaft
Hilfesystem,NOUN,Hilfesystem
für,ADP,für
gewaltbetroffene,ADJ,gewaltbetroffen
Frauen,NOUN,Frau
gegenüber,ADP,gegenüber
.,PUNCT,--
Auch,ADV,auch
in,ADP,in
Marzahn-Hellersdorf,PROPN,Marzahn-Hellersdorf
stehen,VERB,stehen
die,DET,der
zum,ADP,zu
Teil,NOUN,Teil
hohen,ADJ,hoch
Zahlen,NOUN,Zahl
in,ADP,in
einigen,DET,einiger
Bezirksregionen,NOUN,Bezirksregionen
einem,DET,ein
sehr,ADV,sehr
kleinen,ADJ,klein
Hilfe-,X,Hilfe
und,CCONJ,und
Unterstützungssystem,NOUN,Unterstützungssystem
gegenüber,ADP,gegenüber
.,PUNCT,--
Mit,ADP,mit
den,DET,der
zwei,NUM,zwei
kleinen,ADJ,klein
Beratungsstellen,NOUN,Beratungsstelle
im,ADP,in
Bezirk,NOUN,Bezirk
(,PUNCT,--
eine,PRON,einer
wird,AUX,werden
seit,ADP,seit
diesem,DET,dieser
Jahr,NOUN,Jahr
vom,ADP,von
Bezirksamt,NOUN,Bezirksamt
finanziert,VERB,finanzieren
),PUNCT,--
ist,AUX,sein
der,DET,der
Bedarf,NOUN,Bedarf
bei,ADP,bei
