Token,PoS,Lemma
„,PUNCT,--
Innovative,ADJ,Innovative
Ansätze,NOUN,Ansatz
zur,ADP,zu
Bekämpfung,NOUN,Bekämpfung
von,ADP,von
Gewalt,NOUN,Gewalt
gegen,ADP,gegen
Frauen,NOUN,Frau
“,PUNCT,--
-,PUNCT,--
Konferenz,NOUN,Konferenz
der,DET,der
Senatsverwaltung,NOUN,Senatsverwaltung
für,ADP,für
Inneres,NOUN,Innere
und,CCONJ,und
Sport,NOUN,Sport
"
",SPACE,"
"
Die,DET,der
wirksame,ADJ,wirksam
Bekämpfung,NOUN,Bekämpfung
von,ADP,von
Gewalt,NOUN,Gewalt
gegen,ADP,gegen
Frauen,NOUN,Frau
ist,AUX,sein
eine,DET,ein
gesamtgesellschaftliche,ADJ,gesamtgesellschaftlich
Herausforderung,NOUN,Herausforderung
und,CCONJ,und
eine,DET,ein
gemeinsame,ADJ,gemeinsam
Aufgabe,NOUN,Aufgabe
.,PUNCT,--
In,ADP,in
Berlin,PROPN,Berlin
gab,VERB,geben
es,PRON,es
im,ADP,in
Jahr,NOUN,Jahr
2022,NUM,2022
im,ADP,in
Bereich,NOUN,Bereich
der,DET,der
häuslichen,ADJ,häuslich
Gewalt,NOUN,Gewalt
sieben,NUM,sieben
Prozent,NOUN,Prozent
mehr,DET,mehr
Fälle,NOUN,Fall
als,ADP,als
im,ADP,in
Vorjahr,NOUN,Vorjahr
und,CCONJ,und
neun,NUM,neun
Prozent,NOUN,Prozent
mehr,DET,mehr
Sexualdelikte,NOUN,Sexualdelikt
.,PUNCT,--
"88,9",NUM,"88,9"
%,NOUN,%
der,DET,der
Opfer,NOUN,Opfer
von,ADP,von
Straftaten,NOUN,Straftat
gegen,ADP,gegen
die,DET,der
sexuelle,ADJ,sexuell
Selbstbestimmung,NOUN,Selbstbestimmung
in,ADP,in
der,DET,der
Hauptstadt,NOUN,Hauptstadt
sind,AUX,sein
weiblich,ADV,weiblich
.,PUNCT,--
Bundesweit,ADV,bundesweit
sind,AUX,sein
es,PRON,es
sogar,ADV,sogar
"92,4",NUM,"92,4"
%,NOUN,%
.,PUNCT,--
Die,DET,der
Täter,NOUN,Täter
von,ADP,von
Straftaten,NOUN,Straftat
gegen,ADP,gegen
die,DET,der
sexuelle,ADJ,sexuell
Selbstbestimmung,NOUN,Selbstbestimmung
sind,AUX,sein
zu,ADP,zu
"92,6",NUM,"92,6"
%,NOUN,%
männlich,ADV,männlich
.,PUNCT,--
72,NUM,72
%,NOUN,%
der,DET,der
Opfer,NOUN,Opfer
Häuslicher,ADJ,Häuslicher
Gewalt,NOUN,Gewalt
in,ADP,in
Berlin,PROPN,Berlin
sind,AUX,sein
weiblich,ADV,weiblich
",",PUNCT,--
die,DET,der
Täter,NOUN,Täter
zu,ADP,zu
"74,3",NUM,"74,3"
%,NOUN,%
männlich,ADV,männlich
.,PUNCT,--
Im,ADP,in
Rahmen,NOUN,Rahmen
des,DET,der
Berliner,ADJ,Berliner
IMK-Vorsitzes,NOUN,IMK-Vorsitz
2023,NUM,2023
und,CCONJ,und
anlässlich,ADV,anlässlich
des,DET,der
Internationalen,ADJ,international
Tages,NOUN,Tag
zur,ADP,zu
Beseitigung,NOUN,Beseitigung
von,ADP,von
Gewalt,NOUN,Gewalt
gegen,ADP,gegen
Frauen,NOUN,Frau
lud,VERB,laden
die,DET,der
Senatsverwaltung,NOUN,Senatsverwaltung
für,ADP,für
Inneres,NOUN,Innere
und,CCONJ,und
Sport,NOUN,Sport
am,ADP,an
22.,ADJ,22.
November,NOUN,November
2023,NUM,2023
zu,ADP,zu
einer,DET,ein
Konferenz,NOUN,Konferenz
zum,ADP,zu
Thema,NOUN,Thema
„,PUNCT,--
Innovative,ADJ,Innovativ
Ansätze,NOUN,Ansatz
zur,ADP,zu
Bekämpfung,NOUN,Bekämpfung
von,ADP,von
Gewalt,NOUN,Gewalt
gegen,ADP,gegen
Frauen,NOUN,Frau
“,PUNCT,--
ein,ADV,ein
.,PUNCT,--
Vertreten,VERB,vertreten
waren,AUX,sein
Initiativen,NOUN,Initiative
sowie,CCONJ,sowie
Rednerinnen,NOUN,Rednerinn
und,CCONJ,und
Redner,NOUN,Redner
aus,ADP,aus
Zivilgesellschaft,NOUN,Zivilgesellschaft
",",PUNCT,--
Verwaltung,NOUN,Verwaltung
und,CCONJ,und
Politik,NOUN,Politik
.,PUNCT,--
Ziel,NOUN,Ziel
war,AUX,sein
es,PRON,es
