Token,PoS,Lemma
ErlebnisStadtNATUR,NOUN,ErlebnisStadtNATUR
–,PUNCT,--
Veranstaltungen,NOUN,Veranstaltung
im,ADP,in
Januar,NOUN,Januar
-,PUNCT,--
Winterliche,ADJ,winterlich
Aktionen,NOUN,Aktion
in,ADP,in
Natur,NOUN,Natur
und,CCONJ,und
Landschaft,NOUN,Landschaft
"
",SPACE,"
"
•,NOUN,•
04.01.,PUNCT,04.01.
–,PUNCT,--
06.01.2013,NOUN,06.01.2013
:,PUNCT,--
„,PUNCT,--
Stunde,NOUN,Stunde
der,DET,der
Wintervögel,NOUN,Wintervögel
“,PUNCT,--
An,ADP,an
diesem,DET,dieser
Wochenende,NOUN,Wochenende
findet,VERB,finden
die,DET,der
3.,ADJ,3.
bundesweite,ADJ,bundesweit
Mitmachaktion,NOUN,Mitmachaktion
des,DET,der
Landesverbandes,NOUN,Landesverband
NABU,PROPN,NABU
Berlin,PROPN,Berlin
statt,ADV,statt
.,PUNCT,--
Alle,DET,aller
Vogelfreunde,NOUN,Vogelfreunde
sind,AUX,sein
aufgerufen,VERB,aufrufen
",",PUNCT,--
sich,PRON,sich
an,ADP,an
dieser,DET,dieser
Vogelzählung,NOUN,Vogelzählung
eine,DET,ein
Stunde,NOUN,Stunde
lang,ADV,lang
zu,PART,zu
beteiligen,VERB,beteiligen
.,PUNCT,--
Die,DET,der
Beobachtungen,NOUN,Beobachtung
der,DET,der
Vögel,NOUN,Vogel
am,ADP,an
Futterhäuschen,NOUN,Futterhäuschen
",",PUNCT,--
im,ADP,in
Garten,NOUN,Garten
",",PUNCT,--
auf,ADP,auf
dem,DET,der
Balkon,NOUN,Balkon
",",PUNCT,--
oder,CCONJ,oder
im,ADP,in
Park,NOUN,Park
werden,AUX,werden
auf,ADP,auf
einen,DET,ein
„,PUNCT,--
Meldebogen,NOUN,Meldebogen
Winter-Gartenvogelzählung,NOUN,Winter-Gartenvogelzählung
“,PUNCT,--
eingetragen,VERB,eintragen
.,PUNCT,--
Der,DET,der
