Token,PoS,Lemma
Stadträtin,NOUN,Stadträtin
gratuliert,VERB,gratulieren
Eheleuten,NOUN,Eheleute
Schimmelpfennig,NOUN,Schimmelpfennig
zur,ADP,zu
Kronjuwelenhochzeit,NOUN,Kronjuwelenhochzeit
"
",SPACE,"
"
Am,ADP,an
Dienstag,NOUN,Dienstag
",",PUNCT,--
27.,ADJ,27.
September,NOUN,September
2022,NUM,2022
folgte,VERB,folgen
die,DET,der
Bezirksstadträtin,NOUN,Bezirksstadträtin
für,ADP,für
Soziales,NOUN,soziale
und,CCONJ,und
Bürgerdienste,NOUN,Bürgerdienste
",",PUNCT,--
Emine,PROPN,Emine
Demirbüken-Wegner,PROPN,Demirbüken-Wegner
(,PUNCT,--
CDU,PROPN,CDU
),PUNCT,--
",",PUNCT,--
der,DET,der
Einladung,NOUN,Einladung
von,ADP,von
Ruth,PROPN,Ruth
und,CCONJ,und
Horst,PROPN,Horst
Schimmelpfennig,PROPN,Schimmelpfennig
aus,ADP,aus
Reinickendorf,PROPN,Reinickendorf
zu,ADP,zu
deren,DET,der
75.,ADJ,75.
Hochzeitstag,NOUN,Hochzeitstag
.,PUNCT,--
Die,DET,der
Stadträtin,NOUN,Stadträtin
überbrachte,VERB,überbrachen
im,ADP,in
Namen,NOUN,Name
des,DET,der
Bezirksamtes,NOUN,Bezirksamt
Blumengrüße,NOUN,Blumengrüße
und,CCONJ,und
beste,ADJ,gut
Wünsche,NOUN,Wunsch
zur,ADP,zu
Kronjuwelenhochzeit,NOUN,Kronjuwelenhochzeit
.,PUNCT,--
Vor,ADP,vor
genau,ADV,genau
75,NUM,75
Jahren,NOUN,Jahr
heiratete,ADJ,heiraten
Horst,PROPN,Horst
Schimmelpfennig,PROPN,Schimmelpfennig
seine,DET,sein
vier,NUM,vier
Jahre,NOUN,Jahr
jüngere,ADJ,jung
Frau,NOUN,Frau
Ruth,PROPN,Ruth
.,PUNCT,--
Sie,PRON,sie
gaben,VERB,geben
sich,PRON,sich
",",PUNCT,--
damals,ADV,damals
im,ADP,in
Alter,NOUN,Alter
von,ADP,von
22,NUM,22
und,CCONJ,und
26,NUM,26
Jahren,NOUN,Jahr
",",PUNCT,--
im,ADP,in
Standesamt,NOUN,Standesamt
Berlin-Schöneberg,PROPN,Berlin-Schöneberg
das,DET,der
Eheversprechen,NOUN,Eheversprechen
.,PUNCT,--
Im,ADP,in
