Token,PoS,Lemma
Aktualisiert,NOUN,Aktualisiert
am,ADP,an
26.01.2012,NOUN,26.01.2012
–,PUNCT,--
Terminvorschau,PROPN,Terminvorschau
Januar,NOUN,Januar
2012,NUM,2012
mit,ADP,mit
ersten,ADJ,erster
Februarterminen,NOUN,Februartermin
(,PUNCT,--
Auswahl,NOUN,Auswahl
),PUNCT,--
"
",SPACE,"
"
Januar,NOUN,Januar
Tage,NOUN,Tag
der,DET,der
offenen,ADJ,offen
Tür,NOUN,Tür
an,ADP,an
den,DET,der
fünf,NUM,fünf
Gymnasien,NOUN,Gymnas
und,CCONJ,und
zehn,NUM,zehn
Integrierten,NOUN,Integriert
Sekundarschulen,NOUN,Sekundarschule
des,DET,der
Bezirkes,NOUN,Bezirk
–,PUNCT,--
siehe,VERB,sehen
Meldungen,NOUN,Meldung
Januar,NOUN,Januar
/,PUNCT,--
Februar,NOUN,Februar
Die,DET,der
„,PUNCT,--
Bewegten,NOUN,Bewegt
Winterspielplätze,NOUN,Winterspielplatz
“,PUNCT,--
bieten,VERB,bieten
Kindern,NOUN,Kind
und,CCONJ,und
Eltern,NOUN,Eltern
viel,DET,viel
Platz,NOUN,Platz
zum,ADP,zu
Toben,NOUN,Toben
und,CCONJ,und
Spielen,NOUN,Spiel
.,PUNCT,--
Folgende,ADJ,folgend
Termine,NOUN,Termin
sind,AUX,sein
im,ADP,in
Angebot,NOUN,Angebot
:,PUNCT,--
•,PROPN,•
am,ADP,an
08.01,NUM,08.01
/,PUNCT,--
22.01,NUM,22.01
/,PUNCT,--
05.02,NUM,05.02
/,PUNCT,--
19.02.,PUNCT,19.02.
",",PUNCT,--
10.00,NUM,10.00
–,PUNCT,--
12.00,NUM,12.00
Uhr,NOUN,Uhr
in,ADP,in
der,DET,der
Turnhalle,NOUN,Turnhalle
der,DET,der
Nils,NOUN,Nil
Holgerson,PROPN,Holgerson
Schule,PROPN,Schule
",",PUNCT,--
Geraer,PROPN,Geraer
Ring,NOUN,Ring
54,NUM,54
",",PUNCT,--
für,ADP,für
Kinder,NOUN,Kind
bis,ADP,bis
zum,ADP,zu
6.,ADJ,6.
Lebensjahr,NOUN,Lebensjahr
und,CCONJ,und
deren,PRON,der
Eltern,NOUN,Eltern
•,PROPN,•
am,ADP,an
15.01,NUM,15.01
/,PUNCT,--
29.01,NUM,29.01
/,PUNCT,--
12.02.,PUNCT,12.02.
",",PUNCT,--
und,CCONJ,und
26.02.,NOUN,26.02.
",",PUNCT,--
15.00,NUM,15.00
–,PUNCT,--
17.00,NUM,17.00
Uhr,NOUN,Uhr
in,ADP,in
der,DET,der
Turnhalle,NOUN,Turnhalle
der,DET,der
Selma,PROPN,Selma
Lagerlöf,PROPN,Lagerlöf
Schule,NOUN,Schule
",",PUNCT,--
Wörlitzer,ADJ,Wörlitzer
Str.,NOUN,Str.
31,NUM,31
•,NOUN,•
am,ADP,an
15.01,NUM,15.01
und,CCONJ,und
19.02.,PUNCT,19.02.
",",PUNCT,--
10.00,NUM,10.00
–,PUNCT,--
11.30,NUM,11.30
im,ADP,in
Migrationszentrum,NOUN,Migrationszentrum
der,DET,der
Caritas,PROPN,Caritas
",",PUNCT,--
