Token,PoS,Lemma
Die,DET,der
Freiwilligentage,NOUN,Freiwilligentage
Treptow-Köpenick,PROPN,Treptow-Köpenick
starten,VERB,starten
am,ADP,an
13.,ADJ,13.
September,NOUN,September
2019,NUM,2019
"
",SPACE,"
"
Neues,NOUN,neue
ausprobieren,VERB,ausprobieren
",",PUNCT,--
Kontakte,NOUN,Kontakt
knüpfen,VERB,knüpfen
und,CCONJ,und
die,DET,der
Vielfalt,NOUN,Vielfalt
des,DET,der
ehrenamtlichen,ADJ,ehrenamtlich
Engagements,NOUN,Engagement
kennenlernen,VERB,kennenlernen
:,PUNCT,--
Vom,ADP,von
13.,ADJ,13.
bis,ADP,bis
22.,ADJ,22.
September,NOUN,September
2019,NUM,2019
finden,VERB,finden
die,DET,der
Freiwilligentage,NOUN,Freiwilligentage
Treptow-Köpenick,PROPN,Treptow-Köpenick
statt,ADV,statt
.,PUNCT,--
Das,DET,der
STERNENFISCHER,ADJ,STERNENFISCHER
Freiwilligenzentrum,NOUN,Freiwilligenzentrum
lädt,VERB,laden
alle,DET,aller
Interessierten,NOUN,Interessierten
herzlich,ADV,herzlich
ein,DET,ein
zu,ADP,zu
zehn,NUM,zehn
Tagen,NOUN,Tag
mit,ADP,mit
insgesamt,ADV,insgesamt
38,NUM,38
Mitmachaktionen,NOUN,Mitmachaktione
.,PUNCT,--
Rund,ADV,rund
50,NUM,50
gemeinnützige,ADJ,gemeinnützig
Einrichtungen,NOUN,Einrichtung
",",PUNCT,--
Initiativen,NOUN,Initiative
und,CCONJ,und
Vereine,NOUN,Verein
aus,ADP,aus
Treptow-Köpenick,PROPN,Treptow-Köpenick
sind,AUX,sein
beteiligt,VERB,beteiligen
.,PUNCT,--
Wer,PRON,wer
bei,ADP,bei
den,DET,der
Freiwilligentagen,NOUN,Freiwilligentag
dabei,ADV,dabei
sein,AUX,sein
möchte,AUX,möchten
",",PUNCT,--
kann,AUX,können
sich,PRON,sich
auf,ADP,auf
der,DET,der
Internetseite,NOUN,Internetseite
www.sternenfischer.org/freiwillligentage2019,PROPN,www.sternenfischer.org/freiwillligentage2019
über,ADP,über
die,DET,der
Aktionen,NOUN,Aktion
informieren,VERB,informieren
und,CCONJ,und
sich,PRON,sich
für,ADP,für
ein,DET,ein
unverbindliches,ADJ,unverbindlich
„,PUNCT,--
Schnupper-Engagement,NOUN,Schnupper-Engagement
“,PUNCT,--
anmelden,VERB,anmelden
.,PUNCT,--
Die,DET,der
Teilnahme,NOUN,Teilnahme
ist,AUX,sein
kostenfrei,ADV,kostenfrei
.,PUNCT,--
Den,DET,der
Flyer,NOUN,Flyer
mit,ADP,mit
allen,DET,aller
Aktionen,NOUN,Aktion
gibt,VERB,geben
es,PRON,es
auf,ADP,auf
www.sternenfischer.org/aktuelles/veranstaltungen-informationen,NOUN,Www.sternenfischer.org/aktuelles/veranstaltungen-information
.,PUNCT,--
Bunte,ADJ,bunt
Flure,NOUN,Flur
",",PUNCT,--
Zirkusmix,PROPN,Zirkusmix
und,CCONJ,und
Pflanzaktionen,NOUN,Pflanzaktion
Die,DET,der
Mitmachaktionen,NOUN,Mitmachaktione
sind,AUX,sein
bunt,ADV,bunt
und,CCONJ,und
vielfältig,ADV,vielfältig
.,PUNCT,--
Im,ADP,in
Industriesalon,NOUN,Industriesalon
Schöneweide,X,Schöneweid
kann,AUX,können
man,PRON,man
zum,ADP,zu
Beispiel,NOUN,Beispiel
kreatives,ADJ,kreativ
Upcycling,NOUN,Upcycling
ausprobieren,VERB,ausprobieren
und,CCONJ,und
aus,ADP,aus
Werbebannern,NOUN,Werbebannern
neue,ADJ,neu
Taschen,NOUN,Tasche
nähen,VERB,nähen
.,PUNCT,--
Im,ADP,in
Haus,NOUN,Haus
Hebron,PROPN,Hebron
sollen,AUX,sollen
die,DET,der
Flure,NOUN,Flur
neu,ADV,neu
gestrichen,VERB,streichen
werden,AUX,werden
",",PUNCT,--
das,DET,der
Tagebuch-,X,Tagebuch
und,CCONJ,und
Erinnerungsarchiv,NOUN,Erinnerungsarchiv
lädt,VERB,laden
Hobbyautor*innen,NOUN,Hobbyautor*inn
ein,ADV,ein
",",PUNCT,--
Erinnerungen,NOUN,Erinnerung
zu,ADP,zu
30,NUM,30
Jahre,NOUN,Jahr
Mauerfall,NOUN,Mauerfall
aufzuschreiben,VERB,aufschreiben
.,PUNCT,--
Der,DET,der
Zirkus,NOUN,Zirkus
Cabuwazi,PROPN,Cabuwazi
bietet,VERB,bieten
im,ADP,in
„,PUNCT,--
Zirkusmix,PROPN,Zirkusmix
“,PUNCT,--
ein,DET,ein
offenes,ADJ,offen
Training,NOUN,Training
für,ADP,für
Kinder,NOUN,Kind
und,CCONJ,und
Jugendliche,NOUN,jugendliche
an,ADP,an
",",PUNCT,--
im,ADP,in
Bohnsdorfer,NOUN,Bohnsdorfer
Heim,NOUN,Heim
im,ADP,in
Kiez,NOUN,Kiez
können,AUX,können
Familien,NOUN,Familie
mit,ADP,mit
Kindern,NOUN,Kind
basteln,VERB,basteln
",",PUNCT,--
und,CCONJ,und
im,ADP,in
Nachbarschaftsgarten,NOUN,Nachbarschaftsgart
im,ADP,in
Kunger-Kiez,NOUN,Kunger-Kiez
gibt,VERB,geben
es,PRON,es
Bau-,X,Bau
und,CCONJ,und
Pflanzaktionen,NOUN,Pflanzaktion
.,PUNCT,--
„,PUNCT,--
Es,PRON,es
gibt,VERB,geben
nichts,PRON,nichts
Gutes,NOUN,gute
",",PUNCT,--
außer,ADP,außer
man,PRON,man
tut,VERB,tun
es,PRON,es
–,PUNCT,--
Gemeinsam,ADV,gemeinsam
aktiv,ADV,aktiv
für,ADP,für
Treptow-Köpenick,NOUN,Treptow-Köpenick
“,PUNCT,--
:,PUNCT,--
Das,PRON,der
ist,AUX,sein
das,DET,der
Motto,NOUN,Motto
der,DET,der
Freiwilligentage,NOUN,Freiwilligentage
Treptow-Köpenick,PROPN,Treptow-Köpenick
2019.,ADJ,2019.
Schirmherr,NOUN,Schirmherr
ist,AUX,sein
Gernot,PROPN,Gernot
Klemm,PROPN,Klemm
",",PUNCT,--
Bezirksstadtrat,NOUN,Bezirksstadtrat
für,ADP,für
Soziales,NOUN,soziale
und,CCONJ,und
Jugend,NOUN,Jugend
sowie,CCONJ,sowie
stellvertretender,ADJ,stellvertretend
Bezirksbürgermeister,NOUN,Bezirksbürgermeister
.,PUNCT,--
Dankeparty,NOUN,Dankeparty
im,ADP,in
Rathaus,NOUN,Rathaus
Köpenick,PROPN,Köpenick
Die,DET,der
Party,NOUN,Party
am,ADP,an
27.,ADJ,27.
September,NOUN,September
2019,NUM,2019
",",PUNCT,--
16.00,NUM,16.00
bis,CCONJ,bis
19.00,NUM,19.00
Uhr,NOUN,Uhr
im,ADP,in
Rathaus,NOUN,Rathaus
Köpenick,PROPN,Köpenick
ist,AUX,sein
ein,DET,ein
Dankeschön,NOUN,Dankeschön
an,ADP,an
alle,PRON,alle
",",PUNCT,--
die,PRON,der
durch,ADP,durch
ihren,DET,ihr
ehrenamtlichen,ADJ,ehrenamtlich
Einsatz,NOUN,Einsatz
an,ADP,an
den,DET,der
Freiwilligentagen,NOUN,Freiwilligentag
ein,DET,ein
Zeichen,NOUN,Zeichen
für,ADP,für
Engagement,NOUN,Engagement
",",PUNCT,--
Beteiligung,NOUN,Beteiligung
und,CCONJ,und
Zivilgesellschaft,NOUN,Zivilgesellschaft
setzen,VERB,setzen
.,PUNCT,--
Kontakt,NOUN,Kontakt
Luisa,PROPN,Luisa
