Token,PoS,Lemma
Gedenktafel,NOUN,Gedenktafel
für,ADP,für
Donata,PROPN,Donata
und,CCONJ,und
Eberhard,PROPN,Eberhard
Helmrich,PROPN,Helmrich
wird,AUX,werden
enthüllt,VERB,enthüllen
"
",SPACE,"
"
Die,DET,der
Gedenktafel,NOUN,Gedenktafel
für,ADP,für
Donata,PROPN,Donata
und,CCONJ,und
Eberhard,PROPN,Eberhard
Helmrich,PROPN,Helmrich
wird,AUX,werden
am,ADP,an
Freitag,NOUN,Freitag
",",PUNCT,--
22.,ADJ,22.
März,NOUN,März
2024,NUM,2024
",",PUNCT,--
um,ADP,um
11,NUM,11
Uhr,NOUN,Uhr
am,ADP,an
Haus,NOUN,Haus
Westendallee,PROPN,Westendallee
99f,PROPN,99f
in,ADP,in
Charlottenburg,PROPN,Charlottenburg
enthüllt,VERB,enthüllen
.,PUNCT,--
BVV-Vorsteherin,NOUN,BVV-Vorsteherin
Judith,PROPN,Judith
Stückler,PROPN,Stückler
nimmt,VERB,nehmen
an,ADP,an
der,DET,der
Veranstaltung,NOUN,Veranstaltung
teil,ADV,teil
.,PUNCT,--
Das,DET,der
Ehepaar,NOUN,Ehepaar
lebte,VERB,leben
ab,ADP,ab
1933,NUM,1933
viele,DET,vieler
Jahre,NOUN,Jahr
in,ADP,in
Charlottenburg,PROPN,Charlottenburg
und,CCONJ,und
lehnte,VERB,lehnen
von,ADP,von
Beginn,NOUN,Beginn
an,ADP,an
den,DET,der
Nationalsozialismus,NOUN,Nationalsozialismus
ab,ADP,ab
.,PUNCT,--
Sie,PRON,sie
versteckten,VERB,verstecken
und,CCONJ,und
versorgten,ADJ,versorgt
jüdische,ADJ,jüdisch
Menschen,NOUN,Mensch
",",PUNCT,--
aber,CCONJ,aber
auch,ADV,auch
Menschen,NOUN,Mensch
aus,ADP,aus
Polen,PROPN,Polen
",",PUNCT,--
in,ADP,in
ihrem,DET,ihr
Haus,NOUN,Haus
",",PUNCT,--
halfen,VERB,helfen
Verfolgten,NOUN,verfolgter
in,ADP,in
den,DET,der
Untergrund,NOUN,Untergrund
abzutauchen,VERB,abzutauchen
und,CCONJ,und
in,ADP,in
die,DET,der
Emigration,NOUN,Emigration
zu,PART,zu
flüchten,VERB,flüchten
.,PUNCT,--
Im,ADP,in
Auftrag,NOUN,Auftrag
Kaczmarek,PROPN,Kaczmarek
