Token,PoS,Lemma
Die,DET,der
kulturellen,ADJ,kulturell
Höhepunkte,NOUN,Höhepunkte
in,ADP,in
Mitte,NOUN,Mitte
"
",SPACE,"
"
Die,DET,der
Bezirksbürgermeisterin,NOUN,Bezirksbürgermeisterin
von,ADP,von
Mitte,NOUN,Mitte
",",PUNCT,--
Stefanie,PROPN,Stefanie
Remlinger,PROPN,Remlinger
",",PUNCT,--
informiert,VERB,informieren
:,PUNCT,--
Ortstermin,PROPN,Ortstermin
23,NUM,23
:,PUNCT,--
Performance,NOUN,Performance
in,ADP,in
der,DET,der
Dependance,NOUN,Dependance
des,DET,der
Mitte,NOUN,Mitte
Museums,PROPN,Museum
Im,ADP,in
Rahmen,NOUN,Rahmen
des,DET,der
Moabiter,NOUN,Moabiter
Kunstfestival,PROPN,Kunstfestival
„,PUNCT,--
Ortstermin,X,Ortstermin
Moabit,PROPN,Moabit
23,NUM,23
“,PUNCT,--
präsentiert,VERB,präsentieren
Stathis,PROPN,Stathis
Roukas,PROPN,Roukas
am,ADP,an
Freitag,NOUN,Freitag
",",PUNCT,--
1.9.2023,NUM,1.9.2023
",",PUNCT,--
19:30,PROPN,19:30
Uhr,NOUN,Uhr
",",PUNCT,--
in,ADP,in
der,DET,der
Dependance,NOUN,Dependance
im,ADP,in
Rathaus,NOUN,Rathaus
Tiergarten,PROPN,Tiergarten
die,DET,der
interaktive,ADJ,interaktiv
Performance,NOUN,Performance
[,PROPN,[
Verschlingende,ADJ,verschlingend
Vergänglichkeit,NOUN,Vergänglichkeit
],PROPN,]
",",PUNCT,--
die,PRON,der
die,DET,der
Beziehung,NOUN,Beziehung
zwischen,ADP,zwischen
Performer,NOUN,Performer
und,CCONJ,und
Publikum,NOUN,Publikum
in,ADP,in
den,DET,der
Mittelpunkt,NOUN,Mittelpunkt
stellt,VERB,stellen
.,PUNCT,--
Stathis,PROPN,Stathis
Roukas,PROPN,Rouka
wurde,AUX,werden
1991,NUM,1991
in,ADP,in
Athen,PROPN,Athen
geboren,VERB,gebären
und,CCONJ,und
arbeitet,VERB,arbeiten
interdisziplinär,ADV,interdisziplinär
in,ADP,in
Berlin,PROPN,Berlin
",",PUNCT,--
mit,ADP,mit
einem,DET,ein
besonderen,ADJ,besonderer
Fokus,NOUN,Fokus
auf,ADP,auf
den,DET,der
menschlischen,ADJ,menschlisch
Körper,NOUN,Körper
und,CCONJ,und
seine,DET,sein
Beziehungen,NOUN,Beziehung
zum,ADP,zu
physischen,ADJ,physisch
und,CCONJ,und
sozialen,ADJ,sozial
Raum,NOUN,Raum
.,PUNCT,--
Performance,PROPN,Performance
[,PROPN,[
Verschlingende,ADJ,verschlingend
Vergänglichkeit,NOUN,Vergänglichkeit
],PROPN,]
1.9.2023,NUM,1.9.2023
um,ADP,um
19:30,PROPN,19:30
–,PUNCT,--
20:15,NUM,20:15
Uhr,NOUN,Uhr
Dependance,PROPN,Dependance
Mitte,PROPN,Mitte
Museum,NOUN,Museum
:,PUNCT,--
Rathaus,NOUN,Rathaus
Tiergarten,PROPN,Tiergarten
",",PUNCT,--
2.,ADV,2.
Etage,NOUN,Etage
",",PUNCT,--
Raum,NOUN,Raum
234,NUM,234
",",PUNCT,--
Mathilde-Jacob-Platz,NOUN,Mathilde-Jacob-Platz
1,NUM,1
",",PUNCT,--
10551,NUM,10551
Berlin,PROPN,Berlin
.,PUNCT,--
Weitere,ADJ,weit
Informationen,NOUN,Information
unter,ADP,unter
:,PUNCT,--
www.mittemuseum.de,PROPN,www.mittemuseum.de
Tag,NOUN,Tag
des,DET,der
offenen,ADJ,offen
Denkmals,NOUN,Denkmal
:,PUNCT,--
Historische,ADJ,Historisch
Führung,NOUN,Führung
durch,ADP,durch
die,DET,der
Klosterruine,NOUN,Klosterruine
Berlin,PROPN,Berlin
Am,ADP,an
Samstag,NOUN,Samstag
den,DET,der
9.9.2023,PROPN,9.9.2023
",",PUNCT,--
jeweils,ADV,jeweils
um,ADP,um
12,NUM,12
Uhr,NOUN,Uhr
und,CCONJ,und
um,ADP,um
16,NUM,16
Uhr,NOUN,Uhr
bietet,VERB,bieten
die,DET,der
Klosterruine,ADJ,Klosterruine
Berlin,PROPN,Berlin
im,ADP,in
Rahmen,NOUN,Rahmen
des,DET,der
Tags,NOUN,Tag
des,DET,der
offenen,ADJ,offen
Denkmals,NOUN,Denkmal
2023,NUM,2023
eine,DET,ein
Führung,NOUN,Führung
an,ADP,an
.,PUNCT,--
Unter,ADP,unter
dem,DET,der
Titel,NOUN,Titel
„,PUNCT,--
Ein,DET,ein
prominenter,ADJ,prominent
Backsteinbau,NOUN,Backsteinbau
zwischen,ADP,zwischen
landesherrlicher,ADJ,landesherrlich
Hofkirche,NOUN,Hofkirche
und,CCONJ,und
Bettelordensarchitektur,NOUN,Bettelordensarchitektur
“,PUNCT,--
führt,VERB,führen
der,DET,der
Historiker,NOUN,Historiker
Dirk,PROPN,Dirk
Schumann,PROPN,Schumann
durch,ADP,durch
die,DET,der
Ruine,NOUN,Ruine
der,DET,der
Franziskaner,ADJ,Franziskaner
Klosterkirche,NOUN,Klosterkirche
",",PUNCT,--
die,PRON,der
als,ADP,als
eines,PRON,einer
der,DET,der
letzten,ADJ,letzter
erhaltenen,ADJ,erhalten
Zeugnisse,NOUN,Zeugnis
der,DET,der
Gründungsgeschichte,NOUN,Gründungsgeschicht
Berlins,PROPN,Berlin
zu,ADP,zu
den,DET,der
wichtigsten,ADJ,wichtig
Baudenkmalen,NOUN,Baudenkmal
der,DET,der
Stadt,NOUN,Stadt
gehört,VERB,gehören
.,PUNCT,--
Führung,NOUN,Führung
:,PUNCT,--
„,PUNCT,--
Ein,DET,ein
prominenter,ADJ,prominent
Backsteinbau,NOUN,Backsteinbau
zwischen,ADP,zwischen
landesherrlicher,ADJ,landesherrlich
Hofkirche,NOUN,Hofkirche
und,CCONJ,und
Bettelordensarchitektur,NOUN,Bettelordensarchitektur
“,PUNCT,--
Samstag,NOUN,Samstag
",",PUNCT,--
9.9.2023,PROPN,9.9.2023
",",PUNCT,--
12,NUM,12
und,CCONJ,und
16,NUM,16
