Token,PoS,Lemma
Mann,NOUN,Mann
mit,ADP,mit
Messer,NOUN,Messer
lebensgefährlich,ADV,lebensgefährlich
verletzt,VERB,verletzen
"
",SPACE,"
"
Nr.,NOUN,Nr.
0404,NUM,0404
Derzeit,ADV,derzeit
unklar,ADV,unklar
sind,AUX,sein
die,DET,der
Hintergründe,NOUN,Hintergrund
",",PUNCT,--
die,PRON,der
dazu,ADV,dazu
führten,VERB,führen
",",PUNCT,--
dass,SCONJ,dass
ein,DET,ein
Mieter,NOUN,Mieter
einer,DET,ein
Wohnung,NOUN,Wohnung
in,ADP,in
Friedrichshain,PROPN,Friedrichshain
in,ADP,in
der,DET,der
vergangenen,ADJ,vergangen
Nacht,NOUN,Nacht
durch,ADP,durch
ein,DET,ein
Messer,NOUN,Messer
lebensgefährlich,ADV,lebensgefährlich
verletzt,VERB,verletzen
wurde,AUX,werden
.,PUNCT,--
Derzeitigen,ADJ,derzeitig
Erkenntnissen,NOUN,Erkenntnis
zufolge,ADP,zufolge
befand,VERB,befinden
sich,PRON,sich
der,DET,der
60-Jährige,NOUN,60-Jährige
in,ADP,in
seiner,DET,sein
Wohnung,NOUN,Wohnung
in,ADP,in
der,DET,der
Bänschstraße,NOUN,Bänschstraße
",",PUNCT,--
als,SCONJ,als
ihm,PRON,ihm
die,DET,der
Verletzungen,NOUN,Verletzung
kurz,ADV,kurz
vor,ADP,vor
Mitternacht,NOUN,Mitternacht
zugefügt,VERB,zufügen
wurden,AUX,werden
.,PUNCT,--
Einsatzkräfte,NOUN,Einsatzkraft
der,DET,der
Berliner,ADJ,Berliner
Feuerwehr,NOUN,Feuerwehr
",",PUNCT,--
die,PRON,der
zunächst,ADV,zunächst
alarmiert,VERB,alarmieren
wurden,AUX,werden
",",PUNCT,--
verständigten,VERB,verständigen
die,DET,der
Polizei,NOUN,Polizei
",",PUNCT,--
als,SCONJ,als
sie,PRON,sie
die,DET,der
Verletzungen,NOUN,Verletzung
des,DET,der
Mannes,NOUN,Mann
sahen,VERB,sehen
.,PUNCT,--
Einsatzkräfte,NOUN,Einsatzkraft
des,DET,der
Polizeiabschnitts,NOUN,Polizeiabschnitt
51,NUM,51
nahmen,VERB,nehmen
kurz,ADV,kurz
darauf,ADV,darauf
eine,DET,ein
38-jährige,ADJ,38-jährig
offensichtlich,ADV,offensichtlich
alkoholisierte,ADJ,alkoholisiert
Frau,NOUN,Frau
im,ADP,in
Treppenflur,NOUN,Treppenflur
fest,ADV,fest
",",PUNCT,--
die,PRON,der
sich,PRON,sich
nach,ADP,nach
Angaben,NOUN,Angabe
von,ADP,von
Zeugen,NOUN,Zeuge
zuvor,ADV,zuvor
in,ADP,in
der,DET,der
Wohnung,NOUN,Wohnung
des,DET,der
60-Jährigen,NOUN,60-Jährig
aufgehalten,VERB,aufhalten
haben,AUX,haben
soll,AUX,sollen
.,PUNCT,--
Der,DET,der
lebensgefährlich,ADV,lebensgefährlich
verletzte,ADJ,verletzt
Mann,NOUN,Mann
kam,VERB,kommen
mit,ADP,mit
einem,DET,ein
Notarzt,NOUN,Notarzt
zur,ADP,zu
intensivmedizinischen,ADJ,intensivmedizinisch
Behandlung,NOUN,Behandlung
in,ADP,in
ein,DET,ein
Krankenhaus,NOUN,Krankenhaus
.,PUNCT,--
Derzeit,ADV,derzeit
ist,AUX,sein
unklar,ADV,unklar
",",PUNCT,--
in,ADP,in
welchem,DET,welcher
Verhältnis,NOUN,Verhältnis
die,DET,der
Festgenommene,NOUN,Festgenommene
zu,ADP,zu
dem,DET,der
60-Jährigen,NOUN,60-Jährigen
steht,VERB,stehen
und,CCONJ,und
warum,SCONJ,warum
es,PRON,es
zu,ADP,zu
dieser,DET,dieser
Tat,NOUN,Tat
gekommen,VERB,kommen
ist,AUX,sein
.,PUNCT,--
Ein,DET,ein
Fachkommissariat,NOUN,Fachkommissariat
der,DET,der
Polizeidirektion,NOUN,Polizeidirektion
5,NUM,5
(,PUNCT,--
City,PROPN,City
),PUNCT,--
führt,VERB,führen
die,DET,der
weiteren,ADJ,weit
und,CCONJ,und
noch,ADV,noch
andauernden,ADJ,andauernd
Ermittlungen,NOUN,Ermittlung
.,PUNCT,--
