Token,PoS,Lemma
Widerstand,NOUN,Widerstand
gegen,ADP,gegen
Vollstreckungsbeamte,NOUN,vollstreckungsbeamt
"
",SPACE,"
"
Nr.,NOUN,Nr.
2211,NUM,2211
In,ADP,in
der,DET,der
vergangenen,ADJ,vergangen
Nacht,NOUN,Nacht
kam,VERB,kommen
es,PRON,es
zu,ADP,zu
Widerstandshandlungen,NOUN,Widerstandshandlung
in,ADP,in
Köpenick,PROPN,Köpenick
.,PUNCT,--
Laut,ADP,laut
bisherigen,ADJ,bisherig
Ermittlungen,NOUN,Ermittlung
wurde,AUX,werden
ein,DET,ein
21-Jähriger,NOUN,21-Jähriger
gegen,ADP,gegen
2.15,NUM,2.15
Uhr,NOUN,Uhr
an,ADP,an
der,DET,der
Bushaltestelle,NOUN,Bushaltestelle
Salvador-Allende-Straße,PROPN,Salvador-Allende-Straße
durch,ADP,durch
den,DET,der
Busfahrer,NOUN,Busfahrer
von,ADP,von
der,DET,der
Fahrt,NOUN,Fahrt
ausgeschlossen,VERB,ausschließen
und,CCONJ,und
musste,NOUN,mussen
im,ADP,in
Beisein,NOUN,Beisein
der,DET,der
Polizistinnen,NOUN,Polizistinn
und,CCONJ,und
Polizisten,NOUN,Polizist
aussteigen,VERB,aussteigen
",",PUNCT,--
da,SCONJ,da
er,PRON,er
zuvor,ADV,zuvor
im,ADP,in
Bus,NOUN,Bus
der,DET,der
Linie,NOUN,Linie
N67,ADV,N67
andere,ADJ,anderer
Fahrgäste,NOUN,Fahrgast
belästigt,VERB,belästigen
hatte,AUX,haben
.,PUNCT,--
Danach,ADV,danach
leistete,VERB,leisten
der,DET,der
junge,ADJ,jung
Mann,NOUN,Mann
gegenüber,ADP,gegenüber
den,DET,der
eingesetzten,ADJ,eingesetzt
Kräften,NOUN,Kraft
",",PUNCT,--
die,PRON,der
seine,DET,sein
Identität,NOUN,Identität
für,ADP,für
weitere,ADJ,weit
Maßnahmen,NOUN,Maßnahme
feststellen,VERB,feststellen
wollten,AUX,wollen
",",PUNCT,--
Widerstand,NOUN,Widerstand
",",PUNCT,--
in,ADP,in
dem,PRON,der
er,PRON,er
um,ADP,um
sich,PRON,sich
schlug,VERB,schlagen
.,PUNCT,--
Zudem,ADV,zudem
bespuckte,VERB,bespucken
und,CCONJ,und
beleidigte,VERB,beleidigen
er,PRON,er
die,DET,der
Einsatzkräfte,NOUN,Einsatzkraft
.,PUNCT,--
Die,DET,der
Kräfte,NOUN,Kraft
konnten,AUX,können
den,DET,der
Mann,NOUN,Mann
anschließend,ADV,anschließend
festnehmen,VERB,festnehmen
und,CCONJ,und
brachten,VERB,bringen
ihn,PRON,ihn
in,ADP,in
ein,DET,ein
Polizeigewahrsam,NOUN,Polizeigewahrsam
.,PUNCT,--
Dort,ADV,dort
leistete,VERB,leisten
er,PRON,er
erneut,ADV,erneut
Widerstand,NOUN,Widerstand
bei,ADP,bei
der,DET,der
Durchführung,NOUN,Durchführung
einer,DET,ein
erkennungsdienstlichen,ADJ,erkennungsdienstlich
Behandlung,NOUN,Behandlung
",",PUNCT,--
welche,PRON,welcher
nach,ADP,nach
einem,DET,ein
zweiten,ADJ,zweiter
Versuch,NOUN,Versuch
durchgeführt,VERB,durchführen
werden,AUX,werden
konnte,AUX,können
.,PUNCT,--
Abschließend,ADV,abschließend
wurde,AUX,werden
der,DET,der
21-Jährige,NOUN,21-Jährige
auf,ADP,auf
freien,ADJ,frei
Fuß,NOUN,Fuß
gesetzt,VERB,setzen
.,PUNCT,--
Die,DET,der
Ermittlungen,NOUN,Ermittlung
",",PUNCT,--
unter,ADP,unter
anderem,PRON,anderer
wegen,ADP,wegen
Verdacht,NOUN,Verdacht
der,DET,der
Nötigung,NOUN,Nötigung
",",PUNCT,--
der,DET,der
Beleidigung,NOUN,Beleidigung
und,CCONJ,und
des,DET,der
Widerstandes,NOUN,Widerstand
gegen,ADP,gegen
Vollstreckungsbeamte,NOUN,Vollstreckungsbeamter
",",PUNCT,--
dauern,VERB,dauern
an,ADP,an
.,PUNCT,--
