Token,PoS,Lemma
Pflegearbeiten,NOUN,Pflegearbeit
im,ADP,in
Landschaftspark,NOUN,Landschaftspark
Wartenberg,PROPN,Wartenberg
"
",SPACE,"
"
Bereits,ADV,bereits
im,ADP,in
Januar,NOUN,Januar
2019,NUM,2019
berichtete,VERB,berichten
das,DET,der
Bezirksamt,NOUN,Bezirksamt
Lichtenberg,PROPN,Lichtenberg
über,ADP,über
die,DET,der
Pflegearbeiten,NOUN,Pflegearbeit
im,ADP,in
Landschaftspark,NOUN,Landschaftspark
Wartenberg,PROPN,Wartenberg
",",PUNCT,--
bei,ADP,bei
denen,PRON,der
Bäume,NOUN,Baum
gefällt,VERB,fällen
werden,AUX,werden
mussten,VERB,Musst
.,PUNCT,--
Die,DET,der
Pflegemaß-nahmen,NOUN,Pflegemaß-nahmen
sind,AUX,sein
Teil,NOUN,Teil
des,DET,der
seinerzeit,ADV,seinerzeit
erstellten,ADJ,erstellt
Gesamtkonzeptes,NOUN,Gesamtkonzept
zur,ADP,zu
Entwicklung,NOUN,Entwicklung
stabiler,ADJ,stabil
",",PUNCT,--
mehrstufiger,ADJ,mehrstufig
Mischholzbestände,NOUN,Mischholzbestände
in,ADP,in
dem,DET,der
Gebiet,NOUN,Gebiet
.,PUNCT,--
Aufgrund,ADP,aufgrund
des,DET,der
Sommerrodungsverbots,NOUN,Sommerrodungsverbot
pausierten,VERB,pausieren
die,DET,der
Arbeiten,NOUN,Arbeit
in,ADP,in
diesen,DET,dieser
Bereichen,NOUN,Bereich
seit,ADP,seit
Ende,NOUN,Ende
Februar,NOUN,Februar
2019.,PUNCT,2019.
Auch,ADV,auch
das,DET,der
Schnittgut,NOUN,Schnittgut
auf,ADP,auf
den,DET,der
Flächen,NOUN,Fläche
wurde,AUX,werden
nicht,PART,nicht
gehäckselt,VERB,häckseln
",",PUNCT,--
da,SCONJ,da
der,DET,der
Artenschutz,NOUN,Artenschutz
Vorrang,NOUN,Vorrang
hatte,VERB,haben
.,PUNCT,--
Die,DET,der
Arbeiten,NOUN,Arbeit
werden,AUX,werden
nun,ADV,nun
–,PUNCT,--
je,ADV,je
nach,ADP,nach
Witterungslage,NOUN,Witterungslage
–,PUNCT,--
bis,ADP,bis
Ende,NOUN,Ende
Februar,NOUN,Februar
2020,NUM,2020
fortgesetzt,VERB,fortsetzen
.,PUNCT,--
Begonnen,VERB,Begonnen
wird,AUX,werden
mit,ADP,mit
der,DET,der
Entnahme,NOUN,Entnahme
Eschenblättriger,ADJ,eschenblättrig
Ahorne,NOUN,Ahorne
",",PUNCT,--
da,SCONJ,da
es,PRON,es
sich,PRON,sich
dabei,ADV,dabei
um,ADP,um
eine,DET,ein
invasive,ADJ,invasiv
Art,NOUN,Art
handelt,VERB,handeln
.,PUNCT,--
Anschließend,ADV,anschließend
finden,VERB,finden
Fällungen,NOUN,Fällung
von,ADP,von
etwa,ADV,etwa
15,NUM,15
bis,CCONJ,bis
20,NUM,20
Pappeln,NOUN,Pappel
statt,ADV,statt
.,PUNCT,--
Parallel,ADV,parallel
wird,AUX,werden
das,DET,der
Schnittgut,NOUN,Schnittgut
gehäckselt,VERB,häckseln
und,CCONJ,und
wiederverwertet,VERB,wiederverwerten
.,PUNCT,--
Abschließend,ADV,abschließend
finden,VERB,finden
weitere,ADJ,weit
Restarbeiten,NOUN,Restarbeite
wie,ADP,wie
Zaunbau,NOUN,Zaunbau
",",PUNCT,--
Neupflanzungen,NOUN,Neupflanzunge
und,CCONJ,und
die,DET,der
Pflege,NOUN,Pflege
der,DET,der
vorhandenen,ADJ,vorhanden
Vegetation,NOUN,Vegetation
statt,ADV,statt
.,PUNCT,--
Der,DET,der
für,ADP,für
Umwelt,NOUN,Umwelt
und,CCONJ,und
Grünflächen,NOUN,Grünflächen
zuständige,ADJ,zuständig
Bezirksstadtrat,NOUN,Bezirksstadtrat
",",PUNCT,--
Wilfried,PROPN,Wilfried
Nünthel,PROPN,Nünthel
(,PUNCT,--
CDU,PROPN,CDU
),PUNCT,--
",",PUNCT,--
erklärt,VERB,erklären
:,PUNCT,--
„,PUNCT,--
Die,DET,der
Pflegearbeiten,NOUN,Pflegearbeit
dienen,VERB,dienen
dem,DET,der
Schutz,NOUN,Schutz
der,DET,der
Erholungssuchenden,NOUN,Erholungssuchende
",",PUNCT,--
die,PRON,der
sich,PRON,sich
abseits,ADV,abseits
der,DET,der
Wege,NOUN,Weg
aufhalten,VERB,aufhalten
.,PUNCT,--
Denn,CCONJ,denn
die,DET,der
langsam,ADV,langsam
wachsenden,ADJ,wachsend
und,CCONJ,und
stabilen,ADJ,stabil
Bäume,NOUN,Baum
sollen,AUX,sollen
sich,PRON,sich
durch,ADP,durch
die,DET,der
Rodung,NOUN,Rodung
der,DET,der
invasiven,ADJ,invasiv
Arten,NOUN,Art
auch,ADV,auch
weiterhin,ADV,weiterhin
gesund,ADV,gesund
entwickeln,VERB,entwickeln
können,AUX,können
.,PUNCT,--
Mit,ADP,mit
dem,DET,der
Gesamtkonzept,NOUN,Gesamtkonzept
wird,AUX,werden
eine,DET,ein
Vielfalt,NOUN,Vielfalt
der,DET,der
Baumarten,NOUN,Baumart
angestrebt,VERB,anstreben
",",PUNCT,--
dass,SCONJ,dass
dem,PRON,der
in,ADP,in
Deutschland,PROPN,Deutschland
geprägten,ADJ,geprägt
Nutzwald,PROPN,Nutzwald
bewusst,VERB,bewussen
entgegensteht,VERB,entgegenstehen
.,PUNCT,--
“,PUNCT,--
In,ADP,in
den,DET,der
1990’er,NUM,1990’er
Jahren,NOUN,Jahr
beschloss,ADV,beschloss
das,DET,der
Bezirksamt,NOUN,Bezirksamt
Lichtenberg,PROPN,Lichtenberg
den,DET,der
Landschaftspark,NOUN,Landschaftspark
Wartenberg,PROPN,Wartenberg
als,ADP,als
Erholungslandschaft,NOUN,Erholungslandschaft
und,CCONJ,und
als,ADP,als
Ausgleich,NOUN,Ausgleich
für,ADP,für
die,DET,der
starke,ADJ,stark
Verdichtung,NOUN,Verdichtung
in,ADP,in
der,DET,der
Großsiedlung,NOUN,Großsiedlung
