Token,PoS,Lemma
Bürgerinitiative,NOUN,Bürgerinitiative
Friedhofskapelle,PROPN,friedhofskapell
Rahnsdorf,PROPN,Rahnsdorf
lädt,VERB,laden
erneut,ADV,erneut
ein,DET,ein
"
",SPACE,"
"
Am,ADP,an
Samstag,NOUN,Samstag
",",PUNCT,--
dem,DET,der
19.,ADJ,19.
Oktober,NOUN,Oktober
2019,NUM,2019
",",PUNCT,--
findet,VERB,finden
um,ADP,um
16,NUM,16
Uhr,NOUN,Uhr
die,DET,der
nächste,ADJ,nächster
Veranstaltung,NOUN,Veranstaltung
in,ADP,in
der,DET,der
Rahnsdorfer,ADJ,Rahnsdorfer
Friedhofskapelle,NOUN,Friedhofskapell
",",PUNCT,--
Fürstenwalder,NOUN,Fürstenwald
Allee,NOUN,Allee
93,NUM,93
",",PUNCT,--
statt,SCONJ,statt
.,PUNCT,--
Wegen,ADP,wegen
großer,ADJ,groß
Nachfrage,NOUN,Nachfrage
bietet,VERB,bieten
die,DET,der
Bürgerinitiatve,PROPN,Bürgerinitiatve
den,DET,der
Besucherinnen,NOUN,besucherinner
und,CCONJ,und
Besuchern,NOUN,Besucher
die,DET,der
bereits,ADV,bereits
2.,ADJ,2.
Lesung,NOUN,Lesung
mit,ADP,mit
dem,DET,der
bekannten,ADJ,bekannt
und,CCONJ,und
beliebten,ADJ,beliebt
Schauspieler,NOUN,Schauspieler
Klaus-Jürgen,NOUN,Klaus-Jürg
Steinmann,PROPN,Steinmann
(,PUNCT,--
auch,ADV,auch
Klausjürgen,PROPN,Klausjürgen
Steinmann,PROPN,Steinmann
),PUNCT,--
an,ADP,an
",",PUNCT,--
der,PRON,der
Geschichten,NOUN,Geschichte
aus,ADP,aus
seinem,DET,sein
Leben,NOUN,Leben
und,CCONJ,und
von,ADP,von
Film,NOUN,Film
und,CCONJ,und
Fernsehen,NOUN,Fernsehen
erzählt,VERB,erzählen
.,PUNCT,--
Bekannt,ADV,bekannt
ist,AUX,sein
Klaus-Jürgen,NOUN,Klaus-Jürg
Steinmann,PROPN,Steinmann
aus,ADP,aus
Serien,NOUN,Serie
wie,ADP,wie
dem,DET,der
„,PUNCT,--
Polizeiruf,NOUN,Polizeiruf
110,NUM,110
”,PUNCT,”
",",PUNCT,--
„,PUNCT,--
Ein,DET,ein
Fall,NOUN,Fall
für,ADP,für
zwei,NUM,zwei
”,PUNCT,”
",",PUNCT,--
„,PUNCT,--
Dr.,NOUN,Dr.
Sommerfeld,NOUN,Sommerfeld
”,PUNCT,”
u.a.,ADJ,u.a.
Karten,NOUN,Karte
können,AUX,können
bei,ADP,bei
der,DET,der
Bürgerinitiative,NOUN,Bürgerinitiative
oder,CCONJ,oder
in,ADP,in
der,DET,der
Apotheke,NOUN,Apotheke
zum,ADP,zu
weißen,ADJ,weiß
Schwan,NOUN,Schwan
in,ADP,in
Rahnsdorf,PROPN,Rahnsdorf
erworben,VERB,erwerben
werden,AUX,werden
.,PUNCT,--
Lassen,VERB,Lassen
Sie,PRON,sie
sich,PRON,sich
dieses,DET,dieser
Ereignis,NOUN,Ereignis
nicht,PART,nicht
entgehen,VERB,entgehen
!,PUNCT,--
Die,DET,der
Bürgerinitiatvie,NOUN,Bürgerinitiatvie
freut,VERB,freuen
sich,PRON,sich
sehr,ADV,sehr
über,ADP,über
Ihren,DET,ihr
Besuch,NOUN,Besuch
.,PUNCT,--
Weitere,ADJ,weit
Informationen,NOUN,Information
und,CCONJ,und
Kontakt,NOUN,Kontakt
unter,ADP,unter
:,PUNCT,--
Jutta,PROPN,Jutta
Benedix-Ulrich,PROPN,Benedix-Ulrich
",",PUNCT,--
Bürgerinitiative,PROPN,Bürgerinitiative
FRI,PROPN,FRI
",",PUNCT,--
Tel.,NOUN,Tel.
:,PUNCT,--
030,NUM,030
/,PUNCT,--
6480974,NUM,6480974
