Token,PoS,Lemma
Park,NOUN,Park
Gipsdreieck,PROPN,Gipsdreieck
wird,AUX,werden
zur,ADP,zu
Rasenregeneration,NOUN,Rasenregeneration
teilweise,ADV,teilweise
gesperrt,VERB,sperren
"
",SPACE,"
"
Die,DET,der
Bezirksstadträtin,NOUN,Bezirksstadträtin
für,ADP,für
Ordnung,NOUN,Ordnung
",",PUNCT,--
Umwelt,NOUN,Umwelt
",",PUNCT,--
Natur,NOUN,Natur
",",PUNCT,--
Straßen,NOUN,Straße
und,CCONJ,und
Grünflächen,NOUN,Grünfläche
",",PUNCT,--
Dr.,NOUN,Dr.
Almut,PROPN,Almut
Neumann,PROPN,Neumann
",",PUNCT,--
informiert,VERB,informieren
:,PUNCT,--
Aufgrund,ADP,aufgrund
der,DET,der
starken,ADJ,stark
Beanspruchung,NOUN,Beanspruchung
der,DET,der
Rasenflächen,NOUN,Rasenfläche
im,ADP,in
Park,NOUN,Park
Gipsdreieck,PROPN,Gipsdreieck
",",PUNCT,--
beginnt,VERB,beginnen
das,DET,der
Straßen-,X,Straße
und,CCONJ,und
Grünflächenamt,NOUN,Grünflächenamt
Mitte,NOUN,Mitte
noch,ADV,noch
in,ADP,in
diesem,DET,dieser
Jahr,NOUN,Jahr
mit,ADP,mit
der,DET,der
dringend,ADV,dringend
notwendigen,ADJ,notwendig
Rasenregeneration,NOUN,Rasenregeneration
.,PUNCT,--
Dadurch,ADV,dadurch
soll,AUX,sollen
die,DET,der
Grünanlage,NOUN,Grünanlage
wieder,ADV,wieder
dem,DET,der
Anspruch,NOUN,Anspruch
an,ADP,an
eine,DET,ein
Erholungsfläche,NOUN,Erholungsfläche
gerecht,ADV,gerecht
werden,AUX,werden
.,PUNCT,--
Um,SCONJ,um
die,DET,der
Flächen,NOUN,Fläche
nicht,PART,nicht
komplett,ADV,komplett
zu,PART,zu
sperren,VERB,sperren
",",PUNCT,--
führt,VERB,führen
das,DET,der
Straßen-,X,Straße
und,CCONJ,und
Grünflächenamt,NOUN,Grünflächenamt
die,DET,der
Rasenregeneration,NOUN,Rasenregeneration
in,ADP,in
zwei,NUM,zwei
Abschnitten,NOUN,Abschnitt
durch,ADP,durch
.,PUNCT,--
Der,DET,der
erste,ADJ,erster
Abschnitt,NOUN,Abschnitt
wird,AUX,werden
noch,ADV,noch
im,ADP,in
Jahr,NOUN,Jahr
2022,NUM,2022
bearbeitet,VERB,bearbeiten
.,PUNCT,--
Der,DET,der
zweite,ADJ,zweiter
Abschnitt,NOUN,Abschnitt
folgt,VERB,folgen
im,ADP,in
Jahr,NOUN,Jahr
2023.,PUNCT,2023.
Die,DET,der
Mitarbeitenden,NOUN,Mitarbeitende
des,DET,der
Grünflächenamtes,NOUN,Grünflächenamt
werden,AUX,werden
den,DET,der
Rasen,NOUN,Rasen
vertikutieren,VERB,vertikutieren
und,CCONJ,und
anschließend,ADV,anschließend
einen,DET,ein
organischen,ADJ,organisch
Bodenaktivator,NOUN,Bodenaktivator
und,CCONJ,und
Dünger,NOUN,Dünger
einbringen,VERB,einbringen
.,PUNCT,--
Beide,PRON,beide
beruhen,VERB,beruhen
auf,ADP,auf
organischer,ADJ,organisch
Basis,NOUN,Basis
und,CCONJ,und
sind,AUX,sein
für,ADP,für
Mensch,NOUN,Mensch
und,CCONJ,und
Tier,NOUN,Tier
ungefährlich,ADV,ungefährlich
.,PUNCT,--
Unter,ADP,unter
Umständen,NOUN,Umstand
kann,AUX,können
es,PRON,es
kurz,ADV,kurz
nach,ADP,nach
dem,DET,der
Ausbringen,NOUN,Ausbring
aber,ADV,aber
zu,ADP,zu
einer,DET,ein
Geruchsbelästigung,NOUN,Geruchsbelästigung
kommen,VERB,kommen
.,PUNCT,--
Dann,ADV,dann
wird,AUX,werden
in,ADP,in
den,DET,der
Schattenbereichen,NOUN,Schattenbereiche
ein,DET,ein
strapazierfähiger,ADJ,strapazierfähig
Schattenrasen,NOUN,Schattenrase
und,CCONJ,und
in,ADP,in
den,DET,der
weniger,ADV,weniger
schattigen,ADJ,schattig
Lagen,NOUN,Lagen
ein,DET,ein
strapazierfähiger,ADJ,strapazierfähig
Sport-,X,Sport
und,CCONJ,und
Spielrasen,NOUN,Spielras
ausgesät,VERB,ausgesäen
.,PUNCT,--
Je,ADV,je
nach,ADP,nach
Witterung,NOUN,Witterung
wird,AUX,werden
die,DET,der
Rasenfläche,NOUN,Rasenfläche
acht,NUM,acht
Wochen,NOUN,Woche
lang,ADV,lang
gewässert,VERB,gewässeren
.,PUNCT,--
Aufgrund,ADP,aufgrund
der,DET,der
hohen,ADJ,hoch
Nutzerzahlen,NOUN,Nutzerzahle
wird,AUX,werden
der,DET,der
