Token,PoS,Lemma
„,PUNCT,--
JUGENDKULTURKARTE,PROPN,JUGENDKULTURKARTE
“,PUNCT,--
:,PUNCT,--
Eine,DET,ein
Karte,NOUN,Karte
",",PUNCT,--
viele,DET,vieler
Möglichkeiten,NOUN,Möglichkeit
-,PUNCT,--
auch,ADV,auch
in,ADP,in
Steglitz-Zehlendorf,PROPN,Steglitz-Zehlendorf
!,PUNCT,--
"
",SPACE,"
"
50,NUM,50
€,PROPN,€
Guthaben,NOUN,Guthaben
für,ADP,für
die,DET,der
angesagtesten,ADJ,angesagtest
Berliner,ADJ,Berliner
Kulturorte,NOUN,Kulturort
–,PUNCT,--
das,PRON,der
ist,AUX,sein
die,DET,der
JUGENDKULTURKARTE,PROPN,JUGENDKULTURKARTE
!,PUNCT,--
Sie,PRON,sie
bietet,VERB,bieten
Berlinerinnen,NOUN,Berlinerin
und,CCONJ,und
Berlinern,NOUN,Berliner
im,ADP,in
Alter,NOUN,Alter
zwischen,ADP,zwischen
18,NUM,18
-,NUM,--
23,NUM,23
Jahren,NOUN,Jahr
die,DET,der
Möglichkeit,NOUN,Möglichkeit
",",PUNCT,--
die,DET,der
kulturelle,ADJ,kulturell
Vielfalt,NOUN,Vielfalt
Berlins,PROPN,Berlin
nach,ADP,nach
den,DET,der
Beschränkungen,NOUN,Beschränkung
der,DET,der
letzten,ADJ,letzter
Jahre,NOUN,Jahr
ganz,ADV,ganz
genau,ADV,genau
zu,PART,zu
entdecken,VERB,entdecken
und,CCONJ,und
gemeinsam,ADV,gemeinsam
zu,PART,zu
erleben,VERB,erleben
",",PUNCT,--
unabhängig,ADV,unabhängig
vom,ADP,von
Geldbeutel,NOUN,Geldbeutel
.,PUNCT,--
Das,DET,der
Angebot,NOUN,Angebot
der,DET,der
teilnehmenden,ADJ,teilnehmend
Kulturorte,NOUN,Kulturort
reicht,VERB,reichen
von,ADP,von
klassischem,ADJ,klassisch
Theater,NOUN,Theater
",",PUNCT,--
zeitgenössischer,ADJ,zeitgenössisch
Kunst,NOUN,Kunst
",",PUNCT,--
Fotografie,NOUN,Fotografie
",",PUNCT,--
alternativen,ADJ,alternativ
Konzerten,NOUN,Konzert
",",PUNCT,--
Tanz-Performances,PROPN,Tanz-Performances
und,CCONJ,und
Kinofilmen,NOUN,Kinofilmen
bis,ADP,bis
hin,ADV,hin
zu,ADP,zu
DJ-Sets,NOUN,DJ-Sets
",",PUNCT,--
Clubs,NOUN,Club
und,CCONJ,und
Newcomer,PROPN,Newcomer
Comedians,PROPN,Comedian
.,PUNCT,--
Alle,DET,aller
Kulturorte,NOUN,Kulturort
finden,VERB,finden
sich,PRON,sich
unter,ADP,unter
dem,DET,der
folgenden,ADJ,folgend
Link,NOUN,Link
:,PUNCT,--
www.jugendkulturkarte.berlin/kulturorte,VERB,www.jugendkulturkarte.berlin/kulturorn
Für,ADP,für
das,DET,der
Guthaben,NOUN,Guthaben
muss,ADV,muss
sich,PRON,sich
