Token,PoS,Lemma
Neue,ADJ,neu
Bronzeglocken,NOUN,Bronzeglocke
für,ADP,für
die,DET,der
Alte,ADJ,alt
Pfarrkirche,NOUN,Pfarrkirche
in,ADP,in
Mahlsdorf,PROPN,Mahlsdorf
"
",SPACE,"
"
Glockeneinholung,NOUN,Glockeneinholung
am,ADP,an
21.,ADJ,21.
September,NOUN,September
2024,NUM,2024
–,PUNCT,--
Glockenweihe,NOUN,Glockenweihe
am,ADP,an
6.,ADJ,6.
Oktober,NOUN,Oktober
2024,NUM,2024
Die,DET,der
Evangelische,ADJ,evangelisch
Kirchengemeinde,NOUN,Kirchengemeinde
Mahlsdorf,PROPN,Mahlsdorf
lädt,VERB,laden
am,ADP,an
Samstag,NOUN,Samstag
",",PUNCT,--
dem,DET,der
21.,ADJ,21.
September,NOUN,September
2024,NUM,2024
ab,ADP,ab
11:00,NOUN,11:00
Uhr,NOUN,Uhr
im,ADP,in
Gutspark,NOUN,Gutspark
Mahlsdorf,PROPN,Mahlsdorf
am,ADP,an
Gründerzeitmuseum,NOUN,Gründerzeitmuseum
zu,ADP,zu
einem,DET,ein
Empfang,NOUN,Empfang
und,CCONJ,und
dem,DET,der
traditionellen,ADJ,traditionell
Festumzug,NOUN,Festumzug
zur,ADP,zu
Glockeneinholung,NOUN,Glockeneinholung
ein,ADV,ein
",",PUNCT,--
bei,ADP,bei
der,PRON,der
die,DET,der
beiden,DET,beide
geschmückten,ADJ,geschmückt
neuen,ADJ,neu
Bronzeglocken,NOUN,Bronzeglocke
zu,ADP,zu
ihrem,DET,ihr
Bestimmungsort,NOUN,Bestimmungsort
",",PUNCT,--
der,DET,der
Alten,ADJ,alt
Pfarrkirche,NOUN,Pfarrkirche
in,ADP,in
Mahlsdorf,PROPN,Mahlsdorf
",",PUNCT,--
gebracht,VERB,bringen
werden,AUX,werden
.,PUNCT,--
Bis,SCONJ,bis
die,DET,der
neuen,ADJ,neu
Glocken,NOUN,Glocke
hoch,ADV,hoch
oben,ADV,oben
im,ADP,in
Glockenturm,NOUN,Glockenturm
montiert,VERB,montieren
sind,AUX,sein
und,CCONJ,und
zu,PART,zu
hören,VERB,hören
sein,AUX,sein
werden,AUX,werden
",",PUNCT,--
braucht,VERB,brauchen
es,PRON,es
nach,ADP,nach
der,DET,der
Einholung,NOUN,Einholung
noch,ADV,noch
einige,DET,einiger
Tage,NOUN,Tag
:,PUNCT,--
Die,DET,der
Glockenweihe,NOUN,Glockenweihe
findet,VERB,finden
am,ADP,an
Sonntag,NOUN,Sonntag
",",PUNCT,--
dem,DET,der
6.,ADJ,6.
