Token,PoS,Lemma
Es,PRON,es
bewegt,VERB,bewegen
sich,PRON,sich
was,PRON,was
in,ADP,in
Adlershof,PROPN,Adlershof
und,CCONJ,und
Johannisthal,NOUN,Johannisthal
"
",SPACE,"
"
Das,DET,der
Bezirksamt,NOUN,Bezirksamt
Treptow-Köpenick,PROPN,Treptow-Köpenick
möchte,AUX,möchten
auf,ADP,auf
die,DET,der
Pressemitteilung,NOUN,Pressemitteilung
der,DET,der
Senatsverwaltung,NOUN,Senatsverwaltung
für,ADP,für
Umwelt,NOUN,Umwelt
",",PUNCT,--
Verkehr,NOUN,Verkehr
und,CCONJ,und
Klimaschutz,NOUN,Klimaschutz
aufmerksam,ADV,aufmerksam
machen,VERB,machen
.,PUNCT,--
Zur,ADP,zu
Original-Pressemitteilung,NOUN,Original-Pressemitteilung
.,PUNCT,--
Planfeststellungsverfahren,NOUN,Planfeststellungsverfahr
für,ADP,für
die,DET,der
Tram,NOUN,Tram
von,ADP,von
der,DET,der
Karl-Ziegler-Straße,NOUN,Karl-Ziegler-Straße
zum,ADP,zu
Sterndamm,NOUN,Sterndamm
beginnt,VERB,beginnen
Die,DET,der
Erweiterung,NOUN,Erweiterung
des,DET,der
Straßenbahnnetzes,NOUN,Straßenbahnnetz
kommt,VERB,kommen
voran,ADP,voran
.,PUNCT,--
Im,ADP,in
Auftrag,NOUN,Auftrag
der,DET,der
Senatsverwaltung,NOUN,Senatsverwaltung
für,ADP,für
Umwelt,NOUN,Umwelt
",",PUNCT,--
Verkehr,NOUN,Verkehr
und,CCONJ,und
Klimaschutz,NOUN,Klimaschutz
planen,VERB,planen
die,DET,der
Berliner,ADJ,Berliner
Verkehrsbetriebe,NOUN,Verkehrsbetrieb
die,DET,der
Verlängerung,NOUN,Verlängerung
der,DET,der
Straßenbahn,NOUN,Straßenbahn
von,ADP,von
der,DET,der
Karl-Ziegler-Straße,NOUN,Karl-Ziegler-Straße
zum,ADP,zu
Sterndamm,NOUN,Sterndamm
am,ADP,an
Bahnhof,NOUN,Bahnhof
Schöneweide,NOUN,Schöneweid
.,PUNCT,--
Die,DET,der
Straßenbahnneubaustrecke,NOUN,Straßenbahnneubaustrecke
verbindet,VERB,verbinden
das,DET,der
Entwicklungsgebiet,NOUN,Entwicklungsgebiet
Johannisthal,NOUN,Johannisthal
mit,ADP,mit
dem,DET,der
Technologiepark,NOUN,Technologiepark
Adlershof,NOUN,Adlershof
einschließlich,ADP,einschließlich
der,DET,der
sich,PRON,sich
neu,ADV,neu
entwickelnden,ADJ,entwickelnd
Gebiete,NOUN,Gebiet
entlang,ADP,entlang
des,DET,der
Groß-Berliner,ADJ,Groß-Berliner
Damms,PROPN,Damm
.,PUNCT,--
Außerdem,ADV,außerdem
gibt,VERB,geben
es,PRON,es
künftig,ADV,künftig
eine,DET,ein
direkte,ADJ,direkt
Anbindung,NOUN,Anbindung
an,ADP,an
den,DET,der
Regional-,X,Regional
und,CCONJ,und
S-Bahnhof,NOUN,S-Bahnhof
Schöneweide,PROPN,Schöneweid
.,PUNCT,--
Die,DET,der
Neubaustrecke,NOUN,Neubaustrecke
schließt,VERB,schließen
eine,DET,ein
Lücke,NOUN,Lücke
im,ADP,in
vorhandenen,ADJ,vorhanden
Straßenbahnnetz,NOUN,Straßenbahnnetz
",",PUNCT,--
so,ADV,so
dass,SCONJ,dass
zukünftig,ADV,zukünftig
schnelle,ADJ,schnell
und,CCONJ,und
direkte,ADJ,direkt
Verbindungen,NOUN,Verbindung
zwischen,ADP,zwischen
dem,DET,der
Entwicklungsgebiet,NOUN,Entwicklungsgebiet
Johannisthal,PROPN,Johannisthal
mit,ADP,mit
dem,DET,der
bezirklichen,ADJ,bezirklich
Oberzentrum,NOUN,Oberzentrum
Köpenick,PROPN,Köpenick
.,PUNCT,--
Derzeit,ADV,derzeit
befindet,VERB,befinden
sich,PRON,sich
das,DET,der
Projekt,NOUN,Projekt
Adlershof,NOUN,Adlershof
II,NUM,II
kurz,ADV,kurz
vor,ADP,vor
der,DET,der
Einleitung,NOUN,Einleitung
in,ADP,in
das,DET,der
Planfeststellungsverfahren,NOUN,Planfeststellungsverfahr
.,PUNCT,--
Interessierte,ADJ,Interessierte
Bürgerinnen,NOUN,Bürgerin
und,CCONJ,und
Bürger,NOUN,Bürger
