Token,PoS,Lemma
Presseeinladung,NOUN,Presseeinladung
:,PUNCT,--
Deutschlands,PROPN,Deutschland
erste,ADJ,erster
Quarantäne-Station,NOUN,Quarantäne-Station
für,ADP,für
Obdachlose,NOUN,obdachlose
"
",SPACE,"
"
Die,DET,der
Senatsverwaltung,NOUN,Senatsverwaltung
für,ADP,für
Integration,NOUN,Integration
",",PUNCT,--
Arbeit,NOUN,Arbeit
und,CCONJ,und
Soziales,NOUN,Soziale
teilt,VERB,teilen
mit,ADP,mit
:,PUNCT,--
Die,DET,der
Senatsverwaltung,NOUN,Senatsverwaltung
für,ADP,für
Integration,NOUN,Integration
",",PUNCT,--
Arbeit,NOUN,Arbeit
und,CCONJ,und
Soziales,NOUN,Soziale
lädt,VERB,laden
zusammen,ADV,zusammen
mit,ADP,mit
dem,DET,der
Bezirksamt,NOUN,Bezirksamt
Mitte,NOUN,Mitte
und,CCONJ,und
der,DET,der
Berliner,ADJ,Berliner
Stadtmission,NOUN,Stadtmission
zu,ADP,zu
einer,DET,ein
Pressekonferenz,NOUN,Pressekonferenz
mit,ADP,mit
anschließendem,ADJ,anschließend
Rundgang,NOUN,Rundgang
ein,ADV,ein
.,PUNCT,--
Vorgestellt,VERB,Vorgestellt
wird,AUX,werden
dabei,ADV,dabei
die,DET,der
nach,ADP,nach
unserem,DET,unser
Wissen,NOUN,Wissen
erste,ADJ,erster
Quarantäne-Station,NOUN,Quarantäne-Station
Deutschlands,PROPN,Deutschland
speziell,ADV,speziell
für,ADP,für
obdachlose,ADJ,obdachlos
Menschen,NOUN,Mensch
sowie,CCONJ,sowie
das,DET,der
„,PUNCT,--
Wohnheim,PROPN,Wohnheim
Lehrter,PROPN,Lehrter
24,NUM,24
/,PUNCT,--
7,NUM,7
“,PUNCT,--
.,PUNCT,--
In,ADP,in
dieser,DET,dieser
Einrichtung,NOUN,Einrichtung
finden,VERB,finden
108,NUM,108
Menschen,NOUN,Mensch
von,ADP,von
Mai,NOUN,Mai
bis,ADP,bis
Juli,NOUN,Juli
Schutz,NOUN,Schutz
",",PUNCT,--
die,PRON,der
sonst,ADV,sonst
auf,ADP,auf
der,DET,der
Straße,NOUN,Straße
leben,VERB,leben
würden,AUX,werden
.,PUNCT,--
Wann,ADV,wann
:,PUNCT,--
Am,ADP,an
Mittwoch,NOUN,Mittwoch
",",PUNCT,--
13.,ADJ,13.
Mai,NOUN,Mai
",",PUNCT,--
ab,ADP,ab
13.45,NUM,13.45
Uhr,NOUN,Uhr
Wo,ADV,wo
:,PUNCT,--
Festsaal,NOUN,Festsaal
der,DET,der
Berliner,ADJ,Berliner
Stadtmission,NOUN,Stadtmission
",",PUNCT,--
Lehrter,NOUN,Lehrter
Straße,NOUN,Straße
68,NUM,68
in,ADP,in
10557,NUM,10557
Berlin,PROPN,Berlin
Der,DET,der
Ablauf,NOUN,Ablauf
13.45,NUM,13.45
Uhr,NOUN,Uhr
:,PUNCT,--
Pressegespräch,NOUN,Pressegespräch
mit,ADP,mit
der,DET,der
Berliner,ADJ,Berliner
Sozialsenatorin,NOUN,Sozialsenatorin
Elke,PROPN,Elke
Breitenbach,PROPN,Breitenbach
(,PUNCT,--
Die,DET,der
Linke,NOUN,Linke
),PUNCT,--
",",PUNCT,--
dem,DET,der
Sozial-stadtrat,NOUN,Sozial-stadtrat
von,ADP,von
Berlin-Mitte,NOUN,Berlin-Mitte
Ephraim,PROPN,Ephraim
Gothe,PROPN,Gothe
(,PUNCT,--
SPD,PROPN,SPD
),PUNCT,--
",",PUNCT,--
Martin,PROPN,Martin
Zwick,PROPN,Zwick
",",PUNCT,--
dem,DET,der
kaufmännischen,ADJ,kaufmännisch
Vor-stand,NOUN,Vor-stand
der,DET,der
Berliner,ADJ,Berliner
Stadtmission,NOUN,Stadtmission
und,CCONJ,und
der,DET,der
Koordinatorin,NOUN,Koordinatorin
für,ADP,für
die,DET,der
COVID-19-Quarantäne-Station,NOUN,COVID-19-Quarantäne-Station
für,ADP,für
Obdachlose,NOUN,Obdachlose
",",PUNCT,--
Luise,PROPN,Luise
Rust,PROPN,Rust
.,PUNCT,--
14.15,NUM,14.15
Uhr,NOUN,Uhr
:,PUNCT,--
Beginn,NOUN,Beginn
der,DET,der
individuellen,ADJ,individuell
Rundgänge,NOUN,Rundgang
mit,ADP,mit
entsprechendem,ADJ,entsprechend
Abstand,NOUN,Abstand
;,PUNCT,--
gezeigt,VERB,zeigen
werden,AUX,werden
die,DET,der
Ein-gangsschleuse,NOUN,Ein-gangsschleuse
in,ADP,in
den,DET,der
Quarantäne-Bereich,NOUN,Quarantäne-Bereich
",",PUNCT,--
die,DET,der
Quarantäne-Station,NOUN,Quarantäne-Station
",",PUNCT,--
ein,DET,ein
barrierefreies,ADJ,barrierefreies
Zimmer,NOUN,Zimmer
im,ADP,in
„,PUNCT,--
Wohnheim,PROPN,Wohnheim
Lehrter,PROPN,Lehrter
24,NUM,24
/,PUNCT,--
7,NUM,7
“,PUNCT,--
",",PUNCT,--
der,DET,der
Kältebus,NOUN,Kältebus
und,CCONJ,und
der,DET,der
Ambulanzbus,NOUN,Ambulanzbus
sowie,CCONJ,sowie
die,DET,der
Klei-derkammer,PROPN,Klei-derkammer
der,DET,der
Berliner,ADJ,Berliner
Stadtmission,NOUN,Stadtmission
.,PUNCT,--
Alle,DET,aller
Teilnehmenden,NOUN,Teilnehmende
erhalten,VERB,erhalten
eine,DET,ein
„,PUNCT,--
Berliner,ADJ,Berliner
Schnau-ze,NOUN,Schnau-ze
“,PUNCT,--
",",PUNCT,--
das,PRON,der
ist,AUX,sein
eine,DET,ein
Mundmaske,NOUN,Mundmaske
",",PUNCT,--
aus,ADP,aus
dem,DET,der
Upcycling-Projekt,NOUN,Upcycling-Projekt
„,PUNCT,--
Textilhafen,NOUN,Textilhafe
“,PUNCT,--
der,DET,der
Berliner,ADJ,Berliner
Stadt-mission,NOUN,Stadt-mission
.,PUNCT,--
Damit,SCONJ,damit
wir,PRON,wir
die,DET,der
Stühle,NOUN,Stuhl
in,ADP,in
entsprechend,ADV,entsprechend
sicherem,ADJ,sicher
Abstand,NOUN,Abstand
aufstellen,VERB,aufstellen
können,AUX,können
",",PUNCT,--
bitten,VERB,bitten
wir,PRON,wir
um,ADP,um
vorherige,ADJ,vorherig
Anmeldung,NOUN,Anmeldung
per,ADP,per
Mail,NOUN,Mail
bis,ADP,bis
kommenden,ADJ,kommend
Dienstag,NOUN,Dienstag
",",PUNCT,--
12,NUM,12
Uhr,NOUN,Uhr
.,PUNCT,--
Sollte,AUX,sollen
Interesse,NOUN,Interesse
an,ADP,an
einer,DET,ein
virtuellen,ADJ,virtuell
Teilnahme,NOUN,Teilnahme
am,ADP,an
Pressegespräch,NOUN,Pressegespräch
bestehen,VERB,bestehen
",",PUNCT,--
bitten,VERB,bitten
wir,PRON,wir
um,ADP,um
einen,DET,ein
Hinweis,NOUN,Hinweis
bis,ADP,bis
Montag,NOUN,Montag
",",PUNCT,--
12,NUM,12
Uhr,NOUN,Uhr
.,PUNCT,--
Wir,PRON,wir
versuchen,VERB,versuchen
dies,PRON,dieser
dann,ADV,dann
zu,PART,zu
ermöglichen,VERB,ermöglichen
.,PUNCT,--
Weitere,ADJ,weit
Informationen,NOUN,Information
:,PUNCT,--
Barbara,PROPN,Barbara
Breuer,PROPN,Breuer
",",PUNCT,--
Pressesprecherin,NOUN,Pressesprecherin
Berliner,ADJ,Berliner
Stadtmission,NOUN,Stadtmission
",",PUNCT,--
Telefon,NOUN,Telefon
:,PUNCT,--
030,NUM,030
–,PUNCT,--
690,NUM,690
33,NUM,33
413,NUM,413
",",PUNCT,--
Mobil,PROPN,Mobil
:,PUNCT,--
0151,NUM,0151
–,PUNCT,--
129,NUM,129
17,NUM,17
353,NUM,353
",",PUNCT,--
E-Mail,NOUN,E-Mail
:,PUNCT,--
breuer@berliner-stadtmission.de,PROPN,breuer@berliner-stadtmission.de
",",PUNCT,--
www.berliner-stadtmission.de,X,www.berliner-stadtmission.de
