Token,PoS,Lemma
SBNE,NOUN,SBNE
präsentiert,VERB,präsentieren
Designentwürfe,AUX,Designentwürf
„,PUNCT,--
Nachhaltiges,ADJ,Nachhaltig
Berlin-Müsli,NOUN,Berlin-Müsli
“,PUNCT,--
"
",SPACE,"
"
Anlässlich,NOUN,Anlässlich
der,DET,der
bundesweiten,ADJ,bundesweit
Aktionstage,NOUN,Aktionstage
für,ADP,für
Nachhaltigkeit,NOUN,Nachhaltigkeit
präsentiert,VERB,präsentieren
die,DET,der
Stabsstelle,NOUN,Stabsstelle
Bildung,NOUN,Bildung
für,ADP,für
nachhaltige,ADJ,nachhaltig
Entwicklung,NOUN,Entwicklung
(,PUNCT,--
SBNE,PROPN,SBNE
),PUNCT,--
vom,ADP,von
30.,ADJ,30.
Mai,NOUN,Mai
bis,ADP,bis
zum,ADP,zu
15.,ADJ,15.
Juli,NOUN,Juli
2024,NUM,2024
im,ADP,in
WILMA,PROPN,WILMA
Shoppen,NOUN,Shoppe
",",PUNCT,--
Wilmersdorfer,ADJ,Wilmersdorfer
Straße,NOUN,Straße
46,NUM,46
",",PUNCT,--
das,DET,der
Projekt,NOUN,Projekt
„,PUNCT,--
Nachhaltiges,ADJ,Nachhaltig
Berlin-Müsli,NOUN,Berlin-Müsli
“,PUNCT,--
.,PUNCT,--
Interessierte,NOUN,interessierter
können,AUX,können
Montag,NOUN,Montag
bis,ADP,bis
Samstag,NOUN,Samstag
",",PUNCT,--
jeweils,ADV,jeweils
von,ADP,von
10,NUM,10
bis,CCONJ,bis
20,NUM,20
Uhr,NOUN,Uhr
",",PUNCT,--
18,NUM,18
der,DET,der
Verpackungsentwürfe,NOUN,Verpackungsentwurf
und,CCONJ,und
Namensvorschläge,NOUN,Namensvorschlag
mit,ADP,mit
den,DET,der
dazugehörigen,ADJ,dazugehörig
Konzepten,NOUN,Konzept
im,ADP,in
Untergeschoss,NOUN,Untergeschoss
des,DET,der
Einkaufzentrums,NOUN,Einkaufzentrum
entdecken,VERB,entdecken
.,PUNCT,--
Mit,ADP,mit
vielfältigen,ADJ,vielfältig
Kooperationspartner,NOUN,Kooperationspartner
:,PUNCT,--
innen,ADV,innen
hat,AUX,haben
die,DET,der
SBNE,PROPN,SBNE
das,DET,der
Projekt,NOUN,Projekt
„,PUNCT,--
Nachhaltiges,ADJ,Nachhaltig
Berlin-Müsli,PROPN,Berlin-Müsli
“,PUNCT,--
(,PUNCT,--
Arbeitstitel,PROPN,Arbeitstitel
),PUNCT,--
entwickelt,VERB,entwickeln
",",PUNCT,--
welches,PRON,welcher
über,ADP,über
nachhaltige,ADJ,nachhaltig
Ernährung,NOUN,Ernährung
und,CCONJ,und
Produktion,NOUN,Produktion
informiert,VERB,informieren
und,CCONJ,und
zudem,ADV,zudem
eine,DET,ein
gesunde,ADJ,gesund
",",PUNCT,--
regionale,ADJ,regional
Frühstücksvariante,NOUN,Frühstücksvariant
bildet,VERB,bilden
.,PUNCT,--
Nach,ADP,nach
einem,DET,ein
Aufruf,NOUN,Aufruf
für,ADP,für
Verpackungsdesign,NOUN,Verpackungsdesign
und,CCONJ,und
Branding,PROPN,Branding
wurden,AUX,werden
beim,ADP,bei
Team,NOUN,Team
der,DET,der
SBNE,PROPN,SBNE
33,NUM,33
Entwürfe,NOUN,Entwurf
eingereicht,VERB,einreichen
.,PUNCT,--
Der,DET,der
Fokus,NOUN,Fokus
wurde,AUX,werden
auf,ADP,auf
nachhaltige,ADJ,nachhaltig
Aspekte,NOUN,Aspekt
wie,ADP,wie
Regionalität,NOUN,Regionalität
",",PUNCT,--
ökologischer,ADJ,ökologisch
Anbau,NOUN,Anbau
und,CCONJ,und
gesunde,ADJ,gesund
Ernährung,NOUN,Ernährung
gelegt,VERB,legen
.,PUNCT,--
Gelauncht,VERB,Gelauncht
wird,AUX,werden
das,DET,der
nachhaltige,ADJ,nachhaltig
Berlin-Müsli,NOUN,Berlin-Müsli
am,ADP,an
14.,ADJ,14.
Juni,NOUN,Juni
2024,NUM,2024
zum,ADP,zu
Start,NOUN,Start
der,DET,der
EURO,PROPN,EURO
2024,NUM,2024
in,ADP,in
ausgewählten,ADJ,ausgewählt
Berliner,ADJ,Berliner
Einzelhandelsgeschäften,NOUN,Einzelhandelsgeschäft
.,PUNCT,--
Ein,DET,ein
Projekt,NOUN,Projekt
der,DET,der
SBNE,NOUN,SBNE
des,DET,der
Bezirksamts,NOUN,Bezirksamt
Charlottenburg-Wilmersdorf,PROPN,Charlottenburg-Wilmersdorf
in,ADP,in
Kooperation,NOUN,Kooperation
mit,ADP,mit
WILMA,PROPN,WILMA
Shoppen,NOUN,Shoppe
und,CCONJ,und
Teil,NOUN,Teil
des,DET,der
Nachhaltigkeitsprogramms,NOUN,Nachhaltigkeitsprogramm
der,DET,der
Sportmetropole,NOUN,Sportmetropole
Berlin,PROPN,Berlin
für,ADP,für
die,DET,der
UEFA,PROPN,UEFA
EURO,NOUN,EURO
2024,NUM,2024
",",PUNCT,--
mit,ADP,mit
finanzieller,ADJ,finanziell
Unterstützung,NOUN,Unterstützung
durch,ADP,durch
das,DET,der
Land,NOUN,Land
Berlin,PROPN,Berlin
.,PUNCT,--
Im,ADP,in
Auftrag,NOUN,Auftrag
Brühl,NOUN,Brühl
