Token,PoS,Lemma
Pressemitteilung,NOUN,Pressemitteilung
:,PUNCT,--
Nebel,NOUN,Nebel
durch,ADP,durch
Feuerlöscher,NOUN,Feuerlöscher
und,CCONJ,und
Steine,NOUN,Stein
schmeißen,VERB,schmeißen
?,PUNCT,--
–,PUNCT,--
Anklageerhebung,NOUN,Anklageerhebung
"
",SPACE,"
"
Ein,DET,ein
heute,ADV,heute
44‑Jähriger,NOUN,44‑Jähriger
soll,AUX,sollen
den,DET,der
Inhalt,NOUN,Inhalt
eines,DET,ein
Feuerlöschers,NOUN,Feuerlöscher
auf,ADP,auf
der,DET,der
Straße,NOUN,Straße
versprüht,VERB,versprühen
und,CCONJ,und
dadurch,ADV,dadurch
künstlich,ADV,künstlich
eine,DET,ein
Nebelwand,NOUN,Nebelwand
verursacht,VERB,verursachen
haben,AUX,haben
.,PUNCT,--
Zudem,ADV,zudem
soll,AUX,sollen
er,PRON,er
das,DET,der
Sicherheitspersonal,NOUN,Sicherheitspersonal
der,DET,der
Berliner,ADJ,Berliner
Verkehrsbetriebe,NOUN,Verkehrsbetrieb
(,PUNCT,--
BVG,PROPN,BVG
),PUNCT,--
und,CCONJ,und
Polizeibeamte,NOUN,Polizeibeamter
mit,ADP,mit
Steinen,NOUN,Stein
beworfen,VERB,bewerfen
haben,AUX,haben
.,PUNCT,--
Die,DET,der
Staatsanwaltschaft,NOUN,Staatsanwaltschaft
Berlin,PROPN,Berlin
hat,AUX,haben
deshalb,ADV,deshalb
Anklage,NOUN,Anklage
zum,ADP,zu
Amtsgericht,NOUN,Amtsgericht
Tiergarten,PROPN,Tiergarten
erhoben,VERB,erheben
wegen,ADP,wegen
tätlichen,ADJ,tätlich
Angriffs,NOUN,Angriff
auf,ADP,auf
und,CCONJ,und
Widerstands,NOUN,Widerstand
gegen,ADP,gegen
Vollstreckungsbeamte,NOUN,Vollstreckungsbeamt
",",PUNCT,--
versuchter,ADJ,versucht
gefährlicher,ADJ,gefährlich
Körperverletzung,NOUN,Körperverletzung
",",PUNCT,--
Nötigung,NOUN,Nötigung
und,CCONJ,und
Bedrohung,NOUN,Bedrohung
.,PUNCT,--
Am,ADP,an
15.,ADJ,15.
November,NOUN,November
2022,NUM,2022
soll,AUX,sollen
der,DET,der
Angeschuldigte,NOUN,angeschuldigter
die,DET,der
Nebelwand,NOUN,Nebelwand
ausgelöst,VERB,auslösen
haben,AUX,haben
.,PUNCT,--
Ein,DET,ein
Autofahrer,NOUN,Autofahrer
habe,AUX,haben
stark,ADV,stark
abbremsen,VERB,abbremsen
müssen,AUX,müssen
",",PUNCT,--
um,SCONJ,um
nicht,PART,nicht
die,DET,der
Orientierung,NOUN,Orientierung
zu,PART,zu
verlieren,VERB,verlieren
und,CCONJ,und
den,DET,der
Angeschuldigten,NOUN,Angeschuldigt
nicht,PART,nicht
anzufahren,VERB,anfahren
.,PUNCT,--
Am,ADP,an
16.,ADJ,16.
Dezember,NOUN,Dezember
2022,NUM,2022
sei,AUX,sein
der,DET,der
Angeschuldigte,NOUN,angeschuldigter
in,ADP,in
das,DET,der
Gleisbett,NOUN,Gleisbett
des,DET,der
U-Bahnhofes,NOUN,U-Bahnhof
Kurfürsten-straße,PROPN,Kurfürsten-straße
gesprungen,VERB,sprungen
.,PUNCT,--
Das,DET,der
Sicherheitspersonal,NOUN,Sicherheitspersonal
der,DET,der
BVG,PROPN,BVG
soll,AUX,sollen
den,DET,der
Angeschuldigten,NOUN,Angeschuldigt
aufgefordert,VERB,auffordern
haben,AUX,haben
",",PUNCT,--
das,DET,der
Gleisbett,NOUN,Gleisbett
und,CCONJ,und
den,DET,der
‑,NOUN,‑
eigentlich,ADV,eigentlich
bereits,ADV,bereits
geschlossenen,ADJ,geschlossen
‑,ADJ,‑
U‑Bahnhof,NOUN,U‑Bahnhof
zu,PART,zu
verlassen,VERB,verlassen
",",PUNCT,--
doch,CCONJ,doch
sei,AUX,sein
der,DET,der
Mann,NOUN,Mann
stattdessen,ADV,stattdessen
in,ADP,in
einen,DET,ein
Tunnel,NOUN,Tunnel
Richtung,NOUN,Richtung
U-Bahnhof,NOUN,U-Bahnhof
Nollendorfplatz,NOUN,Nollendorfplatz
gerannt,VERB,rannen
.,PUNCT,--
Die,DET,der
Mitarbeiter,NOUN,Mitarbeiter
seien,AUX,sein
ihm,PRON,ihm
gefolgt,VERB,folgen
",",PUNCT,--
woraufhin,ADV,woraufhin
der,DET,der
44‑Jährige,ADJ,44‑Jährige
mehrmals,ADV,mehrmals
Steine,NOUN,Stein
aus,ADP,aus
dem,DET,der
Gleisbett,NOUN,Gleisbett
in,ADP,in
ihre,DET,ihr
Richtung,NOUN,Richtung
geworfen,VERB,werfen
habe,AUX,haben
.,PUNCT,--
Die,DET,der
Mitarbeiter,NOUN,Mitarbeiter
blieben,VERB,bleiben
",",PUNCT,--
teilweise,ADV,teilweise
weil,SCONJ,weil
sie,PRON,sie
zurückwichen,VERB,zurückwichen
",",PUNCT,--
unverletzt,ADV,unverletzt
.,PUNCT,--
Als,SCONJ,als
die,DET,der
Polizeibeamten,NOUN,Polizeibeamter
eintrafen,VERB,eintreffen
",",PUNCT,--
sei,AUX,sein
der,DET,der
Angeschuldigte,NOUN,angeschuldigter
auf,ADP,auf
ein,DET,ein
über,ADP,über
dem,DET,der
Tunnel,NOUN,Tunnel
liegendes,ADJ,liegend
Gleis,NOUN,Gleis
geflohen,VERB,fliehen
.,PUNCT,--
Dort,ADV,dort
habe,AUX,haben
er,PRON,er
einen,DET,ein
Stein,NOUN,Stein
über,ADP,über
seinen,DET,sein
Kopf,NOUN,Kopf
gehoben,VERB,heben
und,CCONJ,und
so,ADV,so
gedroht,VERB,drohen
",",PUNCT,--
diesen,DET,dieser
in,ADP,in
Richtung,NOUN,Richtung
der,DET,der
Beamten,NOUN,Beamter
zu,PART,zu
werfen,VERB,werfen
.,PUNCT,--
Erst,ADV,erst
als,SCONJ,als
die,DET,der
Beamten,NOUN,Beamter
den,DET,der
Gebrauch,NOUN,Gebrauch
einer,DET,ein
Schusswaffe,NOUN,Schusswaff
angedroht,VERB,androhen
hätten,AUX,haben
",",PUNCT,--
habe,AUX,haben
der,DET,der
Mann,NOUN,Mann
den,DET,der
Stein,NOUN,Stein
fallen,VERB,fallen
lassen,VERB,lassen
.,PUNCT,--
Er,PRON,er
sei,AUX,sein
dann,ADV,dann
aber,ADV,aber
noch,ADV,noch
auf,ADP,auf
ein,DET,ein
beim,ADP,bei
Gleis,NOUN,Gleis
befindliches,ADJ,befindlich
Podest,NOUN,Podest
gestiegen,VERB,steigen
und,CCONJ,und
habe,AUX,haben
von,ADP,von
dort,ADV,dort
aus,ADP,aus
‑,ADV,‑
etwa,ADV,etwa
"1,5",NUM,"1,5"
Meter,NOUN,Meter
Höhe,NOUN,Höhe
‑,ADV,‑
in,ADP,in
Richtung,NOUN,Richtung
