Token,PoS,Lemma
Gesuchter,ADJ,Gesuchter
Mann,NOUN,Mann
nach,ADP,nach
antisemitischer,ADJ,antisemitisch
Beleidigung,NOUN,Beleidigung
und,CCONJ,und
Körperverletzung,NOUN,Körperverletzung
identifiziert,VERB,identifizieren
"
",SPACE,"
"
Nr.,NOUN,Nr.
0545,NUM,0545
Der,DET,der
im,ADP,in
Rahmen,NOUN,Rahmen
einer,DET,ein
Öffentlichkeitsfahndung,NOUN,Öffentlichkeitsfahndung
mit,ADP,mit
Fotos,NOUN,Foto
gesuchte,ADJ,gesucht
Tatverdächtige,NOUN,Tatverdächtige
zu,ADP,zu
einer,DET,ein
antisemitischen,ADJ,antisemitisch
Beleidigung,NOUN,Beleidigung
und,CCONJ,und
Körperverletzung,NOUN,Körperverletzung
vom,ADP,von
13.,ADJ,13.
September,NOUN,September
2022,NUM,2022
konnte,AUX,können
ermittelt,VERB,ermitteln
werden,AUX,werden
.,PUNCT,--
Hinweise,NOUN,Hinweis
aus,ADP,aus
der,DET,der
Bevölkerung,NOUN,Bevölkerung
führten,VERB,führen
zur,ADP,zu
Namhaftmachung,NOUN,Namhaftmachung
des,DET,der
Mannes,NOUN,Mann
.,PUNCT,--
Die,DET,der
Ermittlungen,NOUN,Ermittlung
des,DET,der
Polizeilichen,ADJ,Polizeilichen
Staatsschutzes,NOUN,Staatsschutz
dauern,VERB,dauern
weiter,ADV,weiter
an,ADP,an
.,PUNCT,--
Polizeimeldung,NOUN,Polizeimeldung
Nr.,NOUN,Nr.
0126,NUM,0126
vom,ADP,von
25.,ADJ,25.
Januar,NOUN,Januar
2023,NUM,2023
:,PUNCT,--
Tatverdächtiger,NOUN,Tatverdächtiger
nach,ADP,nach
antisemitischer,ADJ,antisemitisch
Beleidigung,NOUN,Beleidigung
und,CCONJ,und
Körperverletzung,NOUN,Körperverletzung
gesucht,VERB,suchen
Zu,ADP,zu
einer,DET,ein
antisemitischen,ADJ,antisemitisch
Beleidigung,NOUN,Beleidigung
und,CCONJ,und
einer,DET,ein
Körperverletzung,NOUN,Körperverletzung
",",PUNCT,--
die,PRON,der
sich,PRON,sich
am,ADP,an
13.,ADJ,13.
September,NOUN,September
2022,NUM,2022
gegen,ADP,gegen
10.30,NUM,10.30
Uhr,NOUN,Uhr
in,ADP,in
Mariendorf,PROPN,Mariendorf
ereignet,VERB,ereignen
hat,AUX,haben
",",PUNCT,--
erhofft,VERB,erhoffen
sich,PRON,sich
die,DET,der
Polizei,NOUN,Polizei
Berlin,PROPN,Berlin
Hinweise,NOUN,Hinweis
aus,ADP,aus
der,DET,der
Bevölkerung,NOUN,Bevölkerung
und,CCONJ,und
veröffentlicht,VERB,veröffentlichen
hierfür,ADV,hierfür
zwei,NUM,zwei
Fotos,NOUN,Foto
des,DET,der
Tatverdächtigen,NOUN,Tatverdächtig
.,PUNCT,--
Wie,SCONJ,wie
sich,PRON,sich
im,ADP,in
Verlauf,NOUN,Verlauf
