Token,PoS,Lemma
Berlin,PROPN,Berlin
holt,VERB,holen
die,DET,der
Wärme,NOUN,Wärme
nach,ADP,nach
Hause,NOUN,Haus
–,PUNCT,--
Berliner,ADJ,Berliner
Energie,NOUN,Energie
und,CCONJ,und
Wärme,NOUN,Wärme
AG,NOUN,AG
wieder,ADV,wieder
zurück,ADV,zurück
in,ADP,in
der,DET,der
Familie,NOUN,Familie
der,DET,der
Landesunternehmen,NOUN,Landesunternehme
"
",SPACE,"
"
Mit,ADP,mit
dem,DET,der
heutigen,ADJ,heutig
feierlichen,ADJ,feierlich
Festakt,NOUN,Festakt
am,ADP,an
Heizkraftwerk,NOUN,Heizkraftwerk
Mitte,PROPN,Mitte
kehrt,VERB,kehren
Berlins,PROPN,Berlin
größter,ADJ,groß
Fernwärmeversorger,NOUN,Fernwärmeversorger
in,ADP,in
die,DET,der
Familie,NOUN,Familie
der,DET,der
Berliner,ADJ,Berliner
Landesunternehmen,NOUN,Landesunternehme
zurück,ADV,zurück
.,PUNCT,--
Nach,ADP,nach
einem,DET,ein
zweijährigen,ADJ,zweijährig
",",PUNCT,--
intensiven,ADJ,intensiv
Prozess,NOUN,Prozess
ist,AUX,sein
der,DET,der
Rückkauf,NOUN,Rückkauf
der,DET,der
Vattenfall,NOUN,Vattenfall
Wärme,NOUN,Wärme
Berlin,PROPN,Berlin
AG,NOUN,AG
in,ADP,in
Landeshand,PROPN,Landeshand
vollzogen,VERB,vollziehen
.,PUNCT,--
Das,DET,der
neue,ADJ,neu
Landesunternehmen,NOUN,Landesunternehmen
trägt,VERB,tragen
den,DET,der
Namen,NOUN,Name
BEW,PROPN,BEW
Berliner,ADJ,Berliner
Energie,NOUN,Energie
und,CCONJ,und
Wärme,ADJ,Wärme
AG,NOUN,AG
(,PUNCT,--
kurz,ADV,kurz
:,PUNCT,--
BEW,PROPN,BEW
),PUNCT,--
.,PUNCT,--
Im,ADP,in
Jahr,NOUN,Jahr
1997,NUM,1997
verkaufte,VERB,verkaufen
das,DET,der
Land,NOUN,Land
Berlin,PROPN,Berlin
in,ADP,in
einer,DET,ein
wirtschaftlich,ADV,wirtschaftlich
schwierigen,ADJ,schwierig
Lage,NOUN,Lage
seine,DET,sein
Anteile,NOUN,Anteil
an,ADP,an
der,DET,der
damaligen,ADJ,damalig
BEWAG,PROPN,BEWAG
(,PUNCT,--
kurz,ADV,kurz
für,ADP,für
:,PUNCT,--
Berliner,ADJ,Berliner
Städtische,ADJ,städtisch
Elektrizitätswerke,NOUN,Elektrizitätswerk
Akt.-Ges,PROPN,Akt.-Ges
.,PUNCT,--
),PUNCT,--
an,ADP,an
private,ADJ,privat
Investoren,NOUN,Investor
.,PUNCT,--
Später,ADV,spät
wurde,AUX,werden
die,DET,der
BEWAG,PROPN,BEWAG
an,ADP,an
den,DET,der
Vattenfall-Konzern,NOUN,Vattenfall-Konzer
weiterveräußert,VERB,weiterveräußert
.,PUNCT,--
Über,ADV,über
zwanzig,NUM,zwanzig
Jahre,NOUN,Jahr
lang,ADV,lang
hat,AUX,haben
sich,PRON,sich
Vattenfall,NOUN,Vattenfall
mit,ADP,mit
Engagement,NOUN,Engagement
für,ADP,für
die,DET,der
Energie-,X,Energie
und,CCONJ,und
Wärmeversorgung,NOUN,Wärmeversorgung
in,ADP,in
Berlin,PROPN,Berlin
eingesetzt,VERB,einsetzen
und,CCONJ,und
bis,ADP,bis
zuletzt,ADV,zuletzt
ambitionierte,ADJ,ambitioniert
Transformationsprozesse,NOUN,Transformationsprozesse
verfolgt,VERB,verfolgen
.,PUNCT,--
Im,ADP,in
Mai,NOUN,Mai
2022,NUM,2022
kündigte,VERB,kündigen
Vattenfall,PROPN,Vattenfall
die,DET,der
strategische,ADJ,strategisch
Überprüfung,NOUN,Überprüfung
und,CCONJ,und
Neubewertung,NOUN,Neubewertung
ihres,DET,ihr
