Token,PoS,Lemma
Gespräch,NOUN,Gespräch
mit,ADP,mit
Fotografin,NOUN,Fotografin
Johanna,PROPN,Johanna
Diehl,PROPN,Diehl
im,ADP,in
Mitte,NOUN,Mitte
Museum,NOUN,Museum
"
",SPACE,"
"
Die,DET,der
Bezirksstadträtin,NOUN,Bezirksstadträtin
für,ADP,für
Weiterbildung,NOUN,Weiterbildung
",",PUNCT,--
Kultur,NOUN,Kultur
",",PUNCT,--
Umwelt,NOUN,Umwelt
",",PUNCT,--
Natur,NOUN,Natur
",",PUNCT,--
Straßen,NOUN,Straße
und,CCONJ,und
Grünflächen,NOUN,Grünfläche
",",PUNCT,--
Sabine,PROPN,Sabine
Weißler,PROPN,Weißler
",",PUNCT,--
informiert,VERB,informieren
:,PUNCT,--
Am,ADP,an
Sonntag,NOUN,Sonntag
",",PUNCT,--
den,DET,der
16.2.2020,PROPN,16.2.2020
",",PUNCT,--
um,ADP,um
12,NUM,12
Uhr,NOUN,Uhr
spricht,VERB,sprechen
Kuratorin,NOUN,Kuratorin
Susanne,PROPN,Susanne
Weiß,PROPN,Weiß
mit,ADP,mit
der,DET,der
Künstlerin,NOUN,Künstlerin
Johanna,PROPN,Johanna
Diehl,PROPN,Diehl
im,ADP,in
Mitte,NOUN,Mitte
Museum,NOUN,Museum
",",PUNCT,--
Pankstraße,NOUN,Pankstraße
47,NUM,47
",",PUNCT,--
13357,NUM,13357
Berlin,PROPN,Berlin
",",PUNCT,--
über,ADP,über
die,DET,der
Arbeit,NOUN,Arbeit
als,ADP,als
Fotografin,NOUN,Fotografin
und,CCONJ,und
den,DET,der
Kontext,NOUN,Kontext
ihrer,DET,ihr
künstlerischen,ADJ,künstlerisch
Praxis,NOUN,Praxis
.,PUNCT,--
Johanna,PROPN,Johanna
Diehl,PROPN,Diehl
ist,AUX,sein
in,ADP,in
der,DET,der
aktuellen,ADJ,aktuell
Ausstellung,NOUN,Ausstellung
des,DET,der
Mitte,NOUN,Mitte
Museums,NOUN,Museum
„,PUNCT,--
Wer,PRON,wer
wir,PRON,wir
sind,AUX,sein
und,CCONJ,und
was,PRON,was
wir,PRON,wir
tun,VERB,tun
–,PUNCT,--
mitten,ADV,mitten
im,ADP,in
Museum,NOUN,Museum
“,PUNCT,--
mit,ADP,mit
drei,NUM,drei
Arbeiten,NOUN,Arbeit
vertreten,VERB,vertreten
.,PUNCT,--
Sie,PRON,sie
sind,AUX,sein
Teil,NOUN,Teil
der,DET,der
2006,NUM,2006
entstandenen,ADJ,entstanden
vielteiligen,ADJ,vielteilig
Serie,NOUN,Serie
„,PUNCT,--
Gefrorene,ADJ,gefroren
Räume,NOUN,Raum
“,PUNCT,--
.,PUNCT,--
Die,DET,der
großformatigen,ADJ,großformatig
Schwarz-Weiß-Aufnahmen,NOUN,Schwarz-Weiß-Aufnahme
zeigen,VERB,zeigen
Innenräume,NOUN,Innenraum
",",PUNCT,--
die,PRON,der
nicht,PART,nicht
mehr,ADV,mehr
bewohnt,VERB,bewohnen
sind,AUX,sein
",",PUNCT,--
doch,CCONJ,doch
deutlich,ADV,deutlich
von,ADP,von
einer,DET,ein
persönlichen,ADJ,persönlich
Nutzung,NOUN,Nutzung
geprägt,VERB,prägen
sind,AUX,sein
.,PUNCT,--
Die,DET,der
Bilder,NOUN,Bild
wurden,AUX,werden
mit,ADP,mit
einer,DET,ein
Großbildkamera,NOUN,Großbildkamera
auf,ADP,auf
Negativen,NOUN,Negativ
im,ADP,in
Format,NOUN,Format
9,NUM,9
×,NOUN,×
12,NUM,12
Zentimeter,NOUN,Zentimeter
und,CCONJ,und
auf,ADP,auf
115,NUM,115
×,NOUN,×
90,NUM,90
cm,X,cm
großes,ADJ,groß
Silbergelatinepa¬pier,NUM,Silbergelatinepa¬pier
analog,ADV,analog
belichtet,VERB,belichten
.,PUNCT,--
Johanna,PROPN,Johanna
Diehl,PROPN,Diehl
geht,VERB,gehen
in,ADP,in
ihrem,DET,ihr
Werk,NOUN,Werk
der,DET,der
„,PUNCT,--
Anwesenheit,NOUN,Anwesenheit
des,DET,der
Abwesenden,NOUN,Abwesend
“,PUNCT,--
nach,ADP,nach
:,PUNCT,--
„,PUNCT,--
Was,PRON,was
bleibt,VERB,bleiben
",",PUNCT,--
wenn,SCONJ,wenn
ich,PRON,ich
nicht,PART,nicht
mehr,ADV,mehr
da,ADV,da
bin,AUX,sein
?,PUNCT,--
Welche,DET,welcher
Geschichte,NOUN,Geschichte
können,AUX,können
Räume,NOUN,Raum
und,CCONJ,und
Gegenstände,NOUN,Gegenstand
erzählen,VERB,erzählen
?,PUNCT,--
“,PUNCT,--
Die,DET,der
Berliner,ADJ,Berliner
Künstlerin,NOUN,Künstlerin
erforscht,VERB,erforschen
das,DET,der
Ge¬dächt¬nis,NOUN,Ge¬dächt¬nis
von,ADP,von
Orten,NOUN,Ort
",",PUNCT,--
Räumen,NOUN,Raum
und,CCONJ,und
Dingen,NOUN,Ding
mit,ADP,mit
der,DET,der
Kamera,NOUN,Kamera
.,PUNCT,--
Im,ADP,in
Mitte,NOUN,Mitte
Museum,NOUN,Museum
sind,AUX,sein
die,DET,der
Arbeiten,NOUN,Arbeit
im,ADP,in
Themenraum,NOUN,Themenraum
„,PUNCT,--
Forschen,NOUN,Forsche
“,PUNCT,--
noch,ADV,noch
bis,ADP,bis
zum,ADP,zu
30.,ADJ,30.
Oktober,NOUN,Oktober
2020,NUM,2020
täglich,ADV,täglich
",",PUNCT,--
außer,ADP,außer
samstags,ADV,samstags
",",PUNCT,--
von,ADP,von
10,NUM,10
bis,CCONJ,bis
18,NUM,18
Uhr,NOUN,Uhr
zu,PART,zu
sehen,VERB,sehen
.,PUNCT,--
Johanna,PROPN,Johanna
Diehl,PROPN,Diehl
hat,AUX,haben
in,ADP,in
Leipzig,PROPN,Leipzig
und,CCONJ,und
Paris,PROPN,Paris
bei,ADP,bei
Timm,PROPN,Timm
Rautert,PROPN,Rautert
",",PUNCT,--
Boris,PROPN,Boris
Mikhailov,PROPN,Mikhailov
und,CCONJ,und
Jean-Marc,PROPN,Jean-Marc
Bustamante,PROPN,Bustamante
Kunst,NOUN,Kunst
studiert,VERB,studieren
und,CCONJ,und
ist,AUX,sein
seit,ADP,seit
2019,NUM,2019
Professorin,NOUN,Professorin
für,ADP,für
Fotografie,NOUN,Fotografie
an,ADP,an
der,DET,der
FH,NOUN,FH
Würzburg,PROPN,Würzburg
.,PUNCT,--
Auf,ADP,auf
Wunsch,NOUN,Wunsch
wird,AUX,werden
Medienvertreterinnen,NOUN,Medienvertreterinn
und,CCONJ,und
-vertretern,NOUN,-vertretern
das,DET,der
57-seitige,ADJ,57-seitig
PDF,PROPN,PDF
„,PUNCT,--
Johanna,PROPN,Johanna
Diehl,PROPN,Diehl
.,PUNCT,--
",",PUNCT,--
Gefrorene,ADJ,gefroren
Räume,NOUN,Raum
‘,PUNCT,--
.,PUNCT,--
Bildtafeln,NOUN,Bildtafel
“,PUNCT,--
als,ADP,als
Mailanhang,NOUN,Mailanhang
zugesandt,VERB,zugesanden
.,PUNCT,--
Medienkontakt,NOUN,Medienkontakt
:,PUNCT,--
Sigrid,PROPN,Sigrid
Schulze,PROPN,Schulze
",",PUNCT,--
Tel.,NOUN,Tel.
:,PUNCT,--
(,PUNCT,--
030,NUM,030
),PUNCT,--
460,NUM,460
60,NUM,60
19,NUM,19
24,NUM,24
",",PUNCT,--
E-Mail,NOUN,E-Mail
:,PUNCT,--
schulze@mittemuseum.de,NOUN,schulze@mittemuseum.de
Der,DET,der
Ort,NOUN,Ort
ist,AUX,sein
barrierefrei,ADV,barrierefrei
zugänglich,ADV,zugänglich
.,PUNCT,--
Gäste,NOUN,Gast
mit,ADP,mit
Kommunikations-,X,Kommunikation
bzw.,CCONJ,bzw.
Assistenzbedarf,NOUN,Assistenzbedarf
melden,VERB,melden
diesen,DET,dieser
bitte,ADV,bitte
unter,ADP,unter
(,PUNCT,--
030,NUM,030
),PUNCT,--
460,NUM,460
60,NUM,60
19,NUM,19
23,NUM,23
oder,CCONJ,oder
per,ADP,per
E-Mail,NOUN,E-Mail
an,ADP,an
:,PUNCT,--
wilhelm@mittemuseum.de,X,wilhelm@mittemuseum.de
