Token,PoS,Lemma
Kiezkassenveranstaltung,NOUN,Kiezkassenveranstaltung
zur,ADP,zu
Kiezkasse,NOUN,Kiezkasse
Plänterwald,NOUN,Plänterwald
am,ADP,an
19.,ADJ,19.
September,NOUN,September
2023,NUM,2023
"
",SPACE,"
"
Zeit,NOUN,Zeit
:,PUNCT,--
19.09.2023,ADV,19.09.2023
",",PUNCT,--
18:30,NOUN,18:30
Uhr,NOUN,Uhr
Ort,NOUN,Ort
:,PUNCT,--
BVV-Saal,NOUN,BVV-Saal
Raum,NOUN,Raum
217,NUM,217
des,DET,der
Rathauses,NOUN,Rathaus
Treptow,PROPN,Treptow
",",PUNCT,--
Neue,ADJ,neu
Krugallee,PROPN,Krugallee
2,NUM,2
–,PUNCT,--
6,NUM,6
",",PUNCT,--
12435,NUM,12435
Gestalten,NOUN,Gestalt
Sie,PRON,sie
Ihren,DET,ihr
Kiez,NOUN,Kiez
mit,ADP,mit
!,PUNCT,--
Es,PRON,es
stehen,VERB,stehen
noch,ADV,noch
Gelder,NOUN,Geld
zur,ADP,zu
Verfügung,NOUN,Verfügung
–,PUNCT,--
bereits,ADV,bereits
zum,ADP,zu
zweiten,ADJ,zweiter
Mal,NOUN,Mal
im,ADP,in
Jahr,NOUN,Jahr
2023,NUM,2023
findet,VERB,finden
die,DET,der
Kiezkasse,NOUN,Kiezkaß
Plänterwald,NOUN,Plänterwald
statt,ADV,statt
.,PUNCT,--
Am,ADP,an
Dienstag,NOUN,Dienstag
",",PUNCT,--
dem,DET,der
19.,ADJ,19.
September,NOUN,September
2023,NUM,2023
findet,VERB,finden
die,DET,der
2.,ADJ,2.
Kiezkassenveranstaltung,NOUN,Kiezkassenveranstaltung
der,DET,der
Bezirksregion,NOUN,Bezirksregion
Plänterwald,PROPN,Plänterwald
ab,ADP,ab
18:30,NOUN,18:30
Uhr,NOUN,Uhr
im,ADP,in
kleinen,ADJ,klein
BVV-Saal,NOUN,BVV-Saal
Raum,NOUN,Raum
217,NUM,217
des,DET,der
Rathauses,NOUN,Rathaus
Treptow,PROPN,Treptow
(,PUNCT,--
Neue,ADJ,neu
Krugallee,PROPN,Krugallee
2,NUM,2
–,PUNCT,--
6,NUM,6
",",PUNCT,--
12435,NUM,12435
),PUNCT,--
statt,ADV,statt
.,PUNCT,--
Was,PRON,was
wird,AUX,werden
gefördert,VERB,fördern
?,PUNCT,--
–,PUNCT,--
Gefördert,VERB,fördern
werden,AUX,werden
Vorhaben,NOUN,Vorhaben
",",PUNCT,--
die,PRON,der
den,DET,der
Zusammenhalt,NOUN,Zusammenhalt
und,CCONJ,und
das,DET,der
Zusammenleben,NOUN,zusammenleben
im,ADP,in
Kiez,NOUN,Kiez
fördern,VERB,fördern
",",PUNCT,--
die,DET,der
Nachbarschaft,NOUN,Nachbarschaft
stärken,VERB,stärken
oder,CCONJ,oder
das,DET,der
Wohnumfeld,NOUN,Wohnumfeld
verschönern,VERB,verschönern
",",PUNCT,--
z.,ADP,z.
B.,NOUN,B.
Selbsthilfe-,X,Selbsthilfe
und,CCONJ,und
Nachbarschaftsprojekte,NOUN,Nachbarschaftsprojekt
",",PUNCT,--
Pflanzaktionen,NOUN,Pflanzaktion
",",PUNCT,--
Veranstaltungen,NOUN,Veranstaltung
wie,ADP,wie
Nachbarschaftsfeste,NOUN,Nachbarschaftsfest
",",PUNCT,--
Straßenfeste,NOUN,Straßenfeste
",",PUNCT,--
Vortragsveranstaltungen,NOUN,Vortragsveranstaltung
oder,CCONJ,oder
auch,ADV,auch
Weihnachtsaktionen,NOUN,Weihnachtsaktion
.,PUNCT,--
Ihre,DET,ihr
Ideen,NOUN,Idee
und,CCONJ,und
Ihr,DET,ihr
Engagement,NOUN,Engagement
sind,AUX,sein
gefragt,VERB,fragen
.,PUNCT,--
Die,DET,der
verantwortliche,ADJ,verantwortlich
Kiezpaten,NOUN,Kiezpate
Josefine,PROPN,Josefine
Weinhold,PROPN,Weinhold
und,CCONJ,und
Hannes,PROPN,Hannes
Schneider,PROPN,Schneider
(,PUNCT,--
Stv,PROPN,Stv
.,PUNCT,--
),PUNCT,--
laden,VERB,laden
die,DET,der
