Token,PoS,Lemma
Hans-Werner-Henze-Musikschule,PROPN,Hans-Werner-Henze-Musikschule
präsentiert,VERB,präsentieren
am,ADP,an
17.09.,ADJ,17.09.
japanisches,ADJ,japanisch
Instrument,NOUN,Instrument
„,PUNCT,--
Koto,NOUN,Koto
“,PUNCT,--
–,PUNCT,--
rechtzeitig,ADV,rechtzeitig
anmelden,VERB,anmelden
!,PUNCT,--
"
",SPACE,"
"
Am,ADP,an
Samstag,NOUN,Samstag
",",PUNCT,--
dem,DET,der
17.,ADJ,17.
September,NOUN,September
präsentiert,VERB,präsentieren
die,DET,der
Hans-Werner-Henze-Musikschule,NOUN,Hans-Werner-Henze-Musikschule
von,ADP,von
11.00,NUM,11.00
Uhr,NOUN,Uhr
bis,ADP,bis
12.30,NUM,12.30
Uhr,NOUN,Uhr
",",PUNCT,--
den,DET,der
Schülern,NOUN,Schüler
/,PUNCT,--
innen,ADV,innen
und,CCONJ,und
weiteren,ADJ,weit
Musikinteressierten,NOUN,Musikinteressiert
das,DET,der
seltene,ADJ,selten
japanische,ADJ,japanisch
Instrument,NOUN,Instrument
„,PUNCT,--
Koto,PROPN,Koto
“,PUNCT,--
.,PUNCT,--
Die,DET,der
asiatischen,ADJ,asiatisch
Instrumente,NOUN,Instrument
werden,AUX,werden
allgemein,ADV,allgemein
immer,ADV,immer
öfter,ADV,öfter
beim,ADP,bei
Komponieren,NOUN,komponieren
verwendet,VERB,verwenden
",",PUNCT,--
normalerweise,ADV,normalerweise
hat,AUX,haben
man,PRON,man
jedoch,ADV,jedoch
sehr,ADV,sehr
selten,ADV,selten
Gelegenheit,NOUN,Gelegenheit
",",PUNCT,--
diese,DET,dieser
Instrumente,NOUN,Instrument
näher,ADV,nah
zu,PART,zu
betrachten,VERB,betrachten
.,PUNCT,--
Das,DET,der
“,PUNCT,--
Koto,NOUN,Koto
”,PUNCT,”
ist,AUX,sein
ein,DET,ein
der,DET,der
Zitter,NOUN,Zitter
ähnliches,ADJ,ähnlich
japanisches,ADJ,japanisch
Instrument,NOUN,Instrument
",",PUNCT,--
welches,PRON,welcher
eine,DET,ein
harfenähnliche,ADJ,harfenähnlich
Spielweise,NOUN,Spielweise
hat,VERB,haben
.,PUNCT,--
Die,DET,der
junge,ADJ,jung
Koto-Meisterin,NOUN,Koto-Meisterin
",",PUNCT,--
Karin,PROPN,Karin
Nakagawa,PROPN,Nakagawa
",",PUNCT,--
kommt,VERB,kommen
im,ADP,in
September,NOUN,September
im,ADP,in
Rahmen,NOUN,Rahmen
des,DET,der
“,PUNCT,--
GERMANY,PROPN,GERMANY
TOUR,PROPN,TOUR
“,PUNCT,--
s,PRON,s
mit,ADP,mit
dem,DET,der
Ensemble,NOUN,Ensemble
“,PUNCT,--
LIQUID,NOUN,LIQUID
SOUL,PROPN,SOUL
”,PUNCT,”
nach,ADP,nach
Berlin,PROPN,Berlin
und,CCONJ,und
sie,PRON,sie
nimmt,VERB,nehmen
sich,PRON,sich
freundlicherweise,ADV,freundlicherweise
extra,ADV,extra
die,DET,der
Zeit,NOUN,Zeit
",",PUNCT,--
an,ADP,an
der,DET,der
Musikschule,NOUN,Musikschule
das,DET,der
seltene,ADJ,selten
25-saitige,ADJ,25-saitig
Koto,NOUN,Koto
vorzustellen,VERB,vorstellen
.,PUNCT,--
Es,PRON,es
ist,AUX,sein
die,DET,der
einmalige,ADJ,einmalig
Gelegenheit,NOUN,Gelegenheit
diese,DET,dieser
reizvolle,ADJ,reizvoll
Künstlerin,NOUN,Künstlerin
",",PUNCT,--
die,PRON,der
es,PRON,es
geschafft,VERB,schaffen
hat,AUX,haben
",",PUNCT,--
das,DET,der
Koto,NOUN,Koto
aus,ADP,aus
der,DET,der
alten,ADJ,alt
Tradition,NOUN,Tradition
hinaus,ADP,hinaus
mit,ADP,mit
moderner,ADJ,modern
Musik,NOUN,Musik
zu,PART,zu
vereinen,VERB,vereinen
",",PUNCT,--
zu,PART,zu
hören,VERB,hören
",",PUNCT,--
bzw.,CCONJ,bzw.
kennenzulernen,VERB,kennenlernen
.,PUNCT,--
Es,PRON,es
sind,AUX,sein
noch,ADV,noch
wenige,DET,weniger
freie,ADJ,frei
Plätze,NOUN,Platz
vorhanden,ADV,vorhanden
.,PUNCT,--
Voranmeldung,NOUN,Voranmeldung
erforderlich,ADV,erforderlich
.,PUNCT,--
Die,DET,der
Teilnahme,NOUN,Teilnahme
ist,AUX,sein
kostenfrei,ADV,kostenfrei
!,PUNCT,--
Anmeldungen,NOUN,Anmeldung
nimmt,VERB,nehmen
die,DET,der
Verwaltung,NOUN,Verwaltung
der,DET,der
Musikschule,NOUN,Musikschule
in,ADP,in
der,DET,der
Maratstraße,NOUN,Maratstraße
182,NUM,182
entgegen,ADP,entgegen
:,PUNCT,--
Tel,NOUN,Tel
:,PUNCT,--
030,NUM,030
/,PUNCT,--
90293,NUM,90293
5751,NUM,5751
oder,CCONJ,oder
5752,NUM,5752
e-Mail,VERB,E-Mail
:,PUNCT,--
musikschule.bamh@gmx.de,NOUN,musikschule.bamh@gmx.de
Veranstaltungsort,NOUN,Veranstaltungsort
:,PUNCT,--
Konzertraum,NOUN,Konzertraum
der,DET,der
Hans-Werner-Henze-Musikschule,PROPN,Hans-Werner-Henze-Musikschule
Ludwigsfelder,PROPN,Ludwigsfelder
Str.,NOUN,Str.
7,NUM,7
",",PUNCT,--
12629,NUM,12629
Berlin,PROPN,Berlin
(,PUNCT,--
Beatrix-Potter-Grundschule,PROPN,Beatrix-Potter-Grundschule
),PUNCT,--
