Token,PoS,Lemma
Mitte,NOUN,Mitte
schafft,VERB,schaffen
eine,DET,ein
Koordinierungsstelle,NOUN,Koordinierungsstelle
für,ADP,für
Natur-,X,Natur
",",PUNCT,--
Umwelt-,X,Umwelt
",",PUNCT,--
Klima-,X,Klima
und,CCONJ,und
Nachhaltigkeitsbildung,NOUN,Nachhaltigkeitsbildung
"
",SPACE,"
"
Die,DET,der
Bezirksstadträtin,NOUN,Bezirksstadträtin
für,ADP,für
Ordnung,NOUN,Ordnung
",",PUNCT,--
Umwelt,NOUN,Umwelt
",",PUNCT,--
Natur,NOUN,Natur
",",PUNCT,--
Straßen,NOUN,Straße
und,CCONJ,und
Grünflächen,NOUN,Grünfläche
",",PUNCT,--
Dr.,NOUN,Dr.
Almut,PROPN,Almut
Neumann,PROPN,Neumann
",",PUNCT,--
informiert,VERB,informieren
:,PUNCT,--
Der,DET,der
Bezirk,NOUN,Bezirk
Mitte,PROPN,Mitte
möchte,AUX,möchten
im,ADP,in
Jahr,NOUN,Jahr
2024,NUM,2024
eine,DET,ein
Koordinierungsstelle,NOUN,Koordinierungsstelle
für,ADP,für
Natur-,X,Natur
",",PUNCT,--
Umwelt-,X,Umwelt
",",PUNCT,--
Klima-,X,Klima
und,CCONJ,und
Nachhaltigkeitsbildung,NOUN,Nachhaltigkeitsbildung
einrichten,VERB,einrichten
.,PUNCT,--
Ziel,NOUN,Ziel
der,DET,der
neu,ADV,neu
geschaffenen,ADJ,geschaffen
Stelle,NOUN,Stelle
ist,AUX,sein
es,PRON,es
",",PUNCT,--
die,DET,der
Menschen,NOUN,Mensch
im,ADP,in
Bezirk,NOUN,Bezirk
für,ADP,für
Natur,NOUN,Natur
",",PUNCT,--
Umwelt,NOUN,Umwelt
",",PUNCT,--
Klimaschutz,NOUN,Klimaschutz
und,CCONJ,und
Nachhaltigkeit,NOUN,Nachhaltigkeit
zu,PART,zu
sensibilisieren,VERB,sensibilisieren
.,PUNCT,--
Eine,DET,ein
entscheidende,ADJ,entscheidend
Rolle,NOUN,Rolle
bei,ADP,bei
der,DET,der
Koordinierungsstelle,NOUN,Koordinierungsstelle
spielt,VERB,spielen
die,DET,der
Verknüpfung,NOUN,Verknüpfung
von,ADP,von
Umwelt-,X,Umwelt
und,CCONJ,und
Klimaschutz,NOUN,Klimaschutz
sowie,CCONJ,sowie
biologischer,ADJ,biologisch
Vielfalt,NOUN,Vielfalt
mit,ADP,mit
dem,DET,der
Schutz,NOUN,Schutz
der,DET,der
Gesundheit,NOUN,Gesundheit
und,CCONJ,und
Lebensqualität,NOUN,Lebensqualität
.,PUNCT,--
Die,DET,der
Koordinierungsstelle,NOUN,Koordinierungsstelle
soll,AUX,sollen
niedrigschwellige,ADJ,niedrigschwellig
und,CCONJ,und
mehrsprachige,ADJ,mehrsprachig
Bildungs-,X,Bildung
und,CCONJ,und
Informationsangebote,NOUN,Informationsangebot
schaffen,VERB,schaffen
.,PUNCT,--
Gleichzeitig,ADV,gleichzeitig
soll,AUX,sollen
sie,PRON,sie
möglichst,ADV,möglichst
vielen,DET,vieler
Menschen,NOUN,Mensch
ermöglichen,VERB,ermöglichen
",",PUNCT,--
die,DET,der
Natur,NOUN,Natur
zu,PART,zu
erleben,VERB,erleben
und,CCONJ,und
Umweltfragen,NOUN,Umweltfrag
zu,PART,zu
verstehen,VERB,verstehen
.,PUNCT,--
Die,DET,der
Angebote,NOUN,Angebot
sollen,AUX,sollen
sich,PRON,sich
vor,ADP,vor
allem,PRON,alle
an,ADP,an
Kita-,X,Kita
und,CCONJ,und
Grundschulkinder,NOUN,Grundschulkinder
sowie,CCONJ,sowie
Familien,NOUN,Familie
