Token,PoS,Lemma
Bezirksamt,NOUN,Bezirksamt
Steglitz-Zehlendorf,PROPN,Steglitz-Zehlendorf
und,CCONJ,und
SPORTKINDER,X,SPORTKINDER
BERLIN,PROPN,Berlin
e.V.,NOUN,e.V.
übergeben,VERB,übergeben
gemeinsam,ADV,gemeinsam
drei,NUM,drei
"""",PUNCT,--
Bewegungstonnen,NOUN,Bewegungstonn
"""",PUNCT,--
an,ADP,an
sportorientierte,VERB,sportorientiern
Kitas,PROPN,Kitas
"
",SPACE,"
"
Der,DET,der
Verein,NOUN,Verein
SPORTKINDER,PROPN,SPORTKINDER
BERLIN,PROPN,Berlin
e.V.,X,e.V.
und,CCONJ,und
das,DET,der
Bezirksamt,NOUN,Bezirksamt
Steglitz-Zehlendorf,PROPN,Steglitz-Zehlendorf
übergeben,VERB,übergeben
am,ADP,an
kommenden,ADJ,kommend
Dienstag,NOUN,Dienstag
",",PUNCT,--
21.,ADJ,21.
März,NOUN,März
2023,NUM,2023
um,ADP,um
14.30,NUM,14.30
Uhr,NOUN,Uhr
in,ADP,in
der,DET,der
Kita,NOUN,Kita
Scheelestraße,PROPN,Scheelestraße
",",PUNCT,--
Scheelestraße,PROPN,Scheelestraße
83,NUM,83
",",PUNCT,--
12209,NUM,12209
Berlin,PROPN,Berlin
drei,NUM,drei
weitere,ADJ,weit
„,PUNCT,--
Bewegungstonnen,NOUN,Bewegungstonn
“,PUNCT,--
an,ADP,an
Kitas,PROPN,Kitas
",",PUNCT,--
die,DET,der
Sport,NOUN,Sport
und,CCONJ,und
Bewegungsmaßnahmen,NOUN,Bewegungsmaßnahme
in,ADP,in
Ihrer,DET,ihr
Einrichtung,NOUN,Einrichtung
im,ADP,in
besonderen,ADJ,besonderer
Maße,NOUN,Maß
umsetzen,VERB,umsetzen
.,PUNCT,--
Neben,ADP,neben
der,DET,der
Kita,NOUN,Kita
Scheelestraße,PROPN,Scheelestraße
in,ADP,in
Lichterfelde,PROPN,Lichterfelde
Süd,NOUN,Süd
erhalten,VERB,erhalten
auch,ADV,auch
die,DET,der
Kath,PROPN,Kath
.,PUNCT,--
Kita,PROPN,Kita
St.,PROPN,St.
Annen,NOUN,Annen
und,CCONJ,und
der,DET,der
Kinderladen,NOUN,Kinderlade
Rotz,PROPN,Rotz
&,CCONJ,&
Trotz,ADP,Trotz
(,PUNCT,--
beide,PRON,beide
Lichterfelde,NOUN,Lichterfelde
West,PROPN,West
),PUNCT,--
eine,DET,ein
Tonne,NOUN,Tonne
.,PUNCT,--
Die,DET,der
Übergabe,NOUN,Übergabe
erfolgt,VERB,erfolgen
im,ADP,in
Rahmen,NOUN,Rahmen
des,DET,der
Projekts,NOUN,Projekt
„,PUNCT,--
Bewegte,ADJ,bewegt
Kindheit,NOUN,Kindheit
“,PUNCT,--
.,PUNCT,--
Trainer*innen,NOUN,Trainer*inn
