Token,PoS,Lemma
Flüchtlingsunterkunft,NOUN,Flüchtlingsunterkunft
auf,ADP,auf
der,DET,der
Elisabeth-Aue,NOUN,Elisabeth-Aue
schließt,VERB,schließen
zum,ADP,zu
Herbst,NOUN,Herbst
2019,NUM,2019
"
",SPACE,"
"
Die,DET,der
Einrichtung,NOUN,Einrichtung
für,ADP,für
geflüchtete,ADJ,geflüchtet
Menschen,NOUN,Mensch
in,ADP,in
der,DET,der
Container-Unterkunft,NOUN,Container-Unterkunft
(,PUNCT,--
Tempohome,PROPN,Tempohome
),PUNCT,--
in,ADP,in
der,DET,der
Buchholzer,ADJ,Buchholzer
Straße,NOUN,Straße
110,NUM,110
-,NUM,--
140,NUM,140
in,ADP,in
Französisch,NOUN,Französisch
Buchholz,NOUN,Buchholz
wird,AUX,werden
zum,ADP,zu
Herbst,NOUN,Herbst
2019,NUM,2019
geschlossen,VERB,schließen
.,PUNCT,--
Die,DET,der
derzeit,ADV,derzeit
rund,ADV,rund
400,NUM,400
Menschen,NOUN,Mensch
",",PUNCT,--
darunter,ADV,darunter
viele,DET,vieler
Kinder,NOUN,Kind
und,CCONJ,und
Jugendliche,NOUN,jugendliche
",",PUNCT,--
werden,AUX,werden
in,ADP,in
andere,ADJ,anderer
Unterkünfte,NOUN,Unterkunft
umziehen,VERB,umziehen
.,PUNCT,--
Der,DET,der
Berliner,ADJ,Berliner
Senat,NOUN,Senat
hat,AUX,haben
am,ADP,an
4.,ADJ,4.
Juni,NOUN,Juni
2019,NUM,2019
ein,DET,ein
Rahmenkonzept,NOUN,Rahmenkonzept
beschlossen,VERB,beschließen
",",PUNCT,--
nach,ADP,nach
dem,DET,der
Berlin,PROPN,Berlin
weit,ADV,weit
die,DET,der
befristete,ADJ,befristet
Weiternutzung,NOUN,Weiternutzung
von,ADP,von
Tempohomes,NOUN,Tempohome
und,CCONJ,und
Container-Unterkünften,NOUN,Container-Unterkünft
in,ADP,in
Abstimmung,NOUN,Abstimmung
mit,ADP,mit
den,DET,der
Bezirken,NOUN,Bezirk
geprüft,VERB,prüfen
wird,AUX,werden
.,PUNCT,--
Der,DET,der
Bezirk,NOUN,Bezirk
Pankow,PROPN,Pankow
hat,AUX,haben
sich,PRON,sich
dabei,ADV,dabei
gegen,ADP,gegen
den,DET,der
Weiterbetrieb,NOUN,Weiterbetrieb
der,DET,der
Container-Unterkunft,NOUN,Container-Unterkunft
Elisabeth-Aue,PROPN,Elisabeth-Aue
ausgesprochen,VERB,aussprechen
.,PUNCT,--
„,PUNCT,--
Ich,PRON,ich
bin,AUX,sein
froh,ADV,froh
",",PUNCT,--
dass,SCONJ,dass
die,DET,der
Bewohnerinnen,NOUN,Bewohnerin
und,CCONJ,und
Bewohner,NOUN,Bewohner
aus,ADP,aus
dem,DET,der
Tempohome,NOUN,Tempohome
in,ADP,in
angemessenere,ADJ,angemessener
Einrichtungen,NOUN,Einrichtung
umziehen,VERB,umziehen
können,AUX,können
.,PUNCT,--
Die,DET,der
Container,NOUN,Container
sind,AUX,sein
aufgrund,ADP,aufgrund
zahlreicher,ADJ,zahlreich
Baumängel,NOUN,Baumängel
nicht,PART,nicht
für,ADP,für
eine,DET,ein
längerfristige,ADJ,längerfristig
Unterbringung,NOUN,Unterbringung
von,ADP,von
Menschen,NOUN,Mensch
geeignet,VERB,geeignet
.,PUNCT,--
Auch,ADV,auch
die,DET,der
abgeschirmte,ADJ,abgeschirmt
