Token,PoS,Lemma
Aller,DET,Aller
Ehren,NOUN,Ehre
Wert,NOUN,Wert
-,PUNCT,--
Das,DET,der
Fest,NOUN,Fest
der,DET,der
FreiwilligenAgentur,NOUN,FreiwilligenAgentur
auf,ADP,auf
dem,DET,der
Helene-Weigel-Platz,NOUN,Helene-Weigel-Platz
"
",SPACE,"
"
Am,ADP,an
Freitag,NOUN,Freitag
",",PUNCT,--
dem,DET,der
10.,ADJ,10.
September,NOUN,September
2021,NUM,2021
",",PUNCT,--
von,ADP,von
15:00,PROPN,15:00
bis,ADP,bis
18:00,ADJ,18:00
Uhr,NOUN,Uhr
",",PUNCT,--
feiert,VERB,feiern
zum,ADP,zu
Auftakt,NOUN,Auftakt
der,DET,der
Berliner,ADJ,Berliner
Freiwilligentage,NOUN,Freiwilligentage
die,DET,der
FreiwilligenAgentur,NOUN,FreiwilligenAgentur
auf,ADP,auf
dem,DET,der
Helene-Weigel-Platz,NOUN,Helene-Weigel-Platz
das,DET,der
freiwillige,ADJ,freiwillig
Engagement,NOUN,Engagement
im,ADP,in
Bezirk,NOUN,Bezirk
.,PUNCT,--
Berlin,PROPN,Berlin
ist,AUX,sein
in,ADP,in
diesem,DET,dieser
Jahr,NOUN,Jahr
Europäische,ADJ,europäisch
Freiwilligenhauptstadt,NOUN,Freiwilligenhauptstadt
.,PUNCT,--
Passend,ADV,passend
dazu,ADV,dazu
präsentieren,VERB,präsentieren
sich,PRON,sich
Einrichtungen,NOUN,Einrichtung
und,CCONJ,und
Initiativen,NOUN,Initiative
aus,ADP,aus
Marzahn-Hellersdorf,PROPN,Marzahn-Hellersdorf
und,CCONJ,und
stellen,ADJ,stell
Einsatzmöglichkeiten,NOUN,Einsatzmöglichkeit
für,ADP,für
freiwilliges,ADJ,freiwillig
Engagement,NOUN,Engagement
mit,ADP,mit
Infoständen,NOUN,Infostände
und,CCONJ,und
Mitmach-Aktionen,NOUN,Mitmach-Aktion
vor,ADP,vor
.,PUNCT,--
Schirmherrin,NOUN,Schirmherrin
für,ADP,für
das,DET,der
Fest,NOUN,Fest
ist,AUX,sein
Sandra,NOUN,Sandra
Brumm,PROPN,Brumm
",",PUNCT,--
EU-Beauftragte,NOUN,EU-Beauftragt
in,ADP,in
Marzahn-Hellersdorf,PROPN,Marzahn-Hellersdorf
.,PUNCT,--
Als,ADP,als
kulturelles,ADJ,kulturell
Rahmenprogramm,NOUN,Rahmenprogramm
wird,AUX,werden
es,PRON,es
einen,DET,ein
Gesangsauftritt,NOUN,Gesangsauftritt
der,DET,der
Theatergruppe,NOUN,Theatergruppe
vom,ADP,von
Stadtteilzentrum,NOUN,Stadtteilzentrum
Hellersdorf-Ost,PROPN,Hellersdorf-Ost
und,CCONJ,und
ein,DET,ein
Konzert,NOUN,Konzert
im,ADP,in
Rahmen,NOUN,Rahmen
der,DET,der
Kampagne,NOUN,Kampagne
#,X,#
MusikerFürMusikerBerlin,X,MusikerFürMusikerBerlin
von,ADP,von
KulturLeben,NOUN,KulturLeben
Berlin,PROPN,Berlin
geben,VERB,geben
.,PUNCT,--
Alle,PRON,alle
sind,AUX,sein
herzlich,ADV,herzlich
eingeladen,VERB,einladen
auf,ADP,auf
dem,DET,der
Helene-Weigel-Platz,NOUN,Helene-Weigel-Platz
vorbei,ADV,vorbei
zu,PART,zu
schauen,VERB,schauen
!,PUNCT,--
Mit,ADP,mit
dabei,ADV,dabei
sind,AUX,sein
:,PUNCT,--
Machbar37,NOUN,Machbar37
der,DET,der
Volkssolidarität,NOUN,Volkssolidarität
",",PUNCT,--
Radio,PROPN,Radio
Connection,PROPN,Connection
",",PUNCT,--
das,DET,der
DRK,PROPN,DRK
Nordost,PROPN,Nordost
mit,ADP,mit
dem,DET,der
Begegnungszentrum,NOUN,Begegnungszentrum
MuRInka,PROPN,MuRInka
",",PUNCT,--
Wortlaut,NOUN,Wortlaut
–,PUNCT,--
Bildungsmittler*innen,NOUN,Bildungsmittler*inne
",",PUNCT,--
weltgewandt,VERB,weltgewandt
e.V.,PROPN,e.V.
sowie,CCONJ,sowie
KulturLeben,NOUN,KulturLeben
Berlin-Schlüssel,PROPN,Berlin-Schlüssel
zur,ADP,zu
Kultur,NOUN,Kultur
e.V.,X,e.V.
Für,ADP,für
Rückfragen,NOUN,Rückfrage
und,CCONJ,und
weitere,ADJ,weit
Informationen,NOUN,Information
:,PUNCT,--
FreiwilligenAgentur,NOUN,FreiwilligenAgentur
Marzahn-Hellersdorf,PROPN,Marzahn-Hellersdorf
Constanze,PROPN,Constanze
Paust,PROPN,Paust
Helene-Weigel-Platz,PROPN,Helene-Weigel-Platz
6,NUM,6
",",PUNCT,--
12681,NUM,12681
Berlin,PROPN,Berlin
Tel,PROPN,Tel
:,PUNCT,--
030,NUM,030
-,NUM,-
76,NUM,76
23,NUM,23
65,NUM,65
00,NUM,00
E-Mail,NOUN,E-Mail
kontakt@fwa-mh.de,NOUN,kontakt@fwa-mh.de
