Token,PoS,Lemma
Entsiegelungsstrategie,NOUN,Entsiegelungsstrategie
für,ADP,für
Mitte,NOUN,Mitte
"
",SPACE,"
"
Die,DET,der
Bezirksstadträtin,NOUN,Bezirksstadträtin
für,ADP,für
Ordnung,NOUN,Ordnung
",",PUNCT,--
Umwelt,NOUN,Umwelt
",",PUNCT,--
Natur,NOUN,Natur
",",PUNCT,--
Straßen,NOUN,Straße
und,CCONJ,und
Grünflächen,NOUN,Grünfläche
",",PUNCT,--
Dr.,NOUN,Dr.
Almut,PROPN,Almut
Neumann,PROPN,Neumann
",",PUNCT,--
informiert,VERB,informieren
:,PUNCT,--
Etwa,ADV,etwa
60,NUM,60
Prozent,NOUN,Prozent
der,DET,der
Fläche,NOUN,Fläche
in,ADP,in
Berlin-Mitte,PROPN,Berlin-Mitte
ist,AUX,sein
versiegelt,VERB,versiegeln
.,PUNCT,--
Beton,PROPN,Beton
und,CCONJ,und
Asphalt,NOUN,Asphalt
verstärken,VERB,verstärken
die,DET,der
Folgen,NOUN,Folge
des,DET,der
Klimawandels,NOUN,Klimawandel
.,PUNCT,--
Versiegelte,ADJ,versiegelt
Flächen,NOUN,Fläche
heizen,VERB,heizen
sich,PRON,sich
stärker,ADV,stark
auf,ADP,auf
und,CCONJ,und
verhindern,VERB,verhindern
",",PUNCT,--
dass,SCONJ,dass
Regenwasser,NOUN,Regenwasser
im,ADP,in
Boden,NOUN,Boden
versickern,VERB,versickern
kann,AUX,können
.,PUNCT,--
Der,DET,der
Bezirk,NOUN,Bezirk
Mitte,PROPN,Mitte
verfolgt,VERB,verfolgen
die,DET,der
Vision,NOUN,Vision
einer,DET,ein
Schwammstadt,NOUN,Schwammstadt
und,CCONJ,und
möchte,AUX,möchten
bis,ADV,bis
zu,ADV,zu
150.000,NUM,150.000
m²,NUM,m²
Fläche,NOUN,Fläche
in,ADP,in
den,DET,der
kommenden,ADJ,kommend
Jahren,NOUN,Jahr
entsiegeln,VERB,entsiegeln
.,PUNCT,--
Dafür,ADV,dafür
haben,AUX,haben
das,DET,der
Straßen-,X,Straße
und,CCONJ,und
Grünflächenamt,NOUN,Grünflächenamt
und,CCONJ,und
das,DET,der
Umwelt-,X,Umwelt
und,CCONJ,und
Naturschutzamt,NOUN,Naturschutzamt
in,ADP,in
den,DET,der
vergangenen,ADJ,vergangen
Monaten,NOUN,Monat
intensiv,ADV,intensiv
an,ADP,an
einer,DET,ein
Entsiegelungsstrategie,NOUN,Entsiegelungsstrategie
gearbeitet,VERB,arbeiten
.,PUNCT,--
Allein,ADV,allein
im,ADP,in
Jahr,NOUN,Jahr
2023,NUM,2023
ist,AUX,sein
die,DET,der
Entsiegelung,NOUN,Entsiegelung
von,ADP,von
mehr,DET,mehr
als,ADP,als
5000,NUM,5000
m²,NOUN,m²
entstanden,VERB,entstehen
bzw.,CCONJ,bzw.
im,ADP,in
Entstehen,NOUN,Entstehen
.,PUNCT,--
Mitte,NOUN,Mitte
setzt,VERB,setzen
bei,ADP,bei
seiner,DET,sein
Entsiegelungsstrategie,NOUN,Entsiegelungsstrategie
auf,ADP,auf
kleinteilige,ADJ,kleinteilig
und,CCONJ,und
zugleich,ADV,zugleich
effektive,ADJ,effektiv
Maßnahmen,NOUN,Maßnahme
wie,ADP,wie
das,DET,der
Aufweiten,NOUN,aufweiten
von,ADP,von
Baumscheiben,NOUN,Baumscheibe
oder,CCONJ,oder
die,DET,der
Begrünung,NOUN,Begrünung
von,ADP,von
Gehweg-Unterstreifen,NOUN,Gehweg-Unterstreifen
.,PUNCT,--
Eine,DET,ein
zentrale,ADJ,zentral
Maßnahme,NOUN,Maßnahme
und,CCONJ,und
Herzstück,NOUN,Herzstück
