Token,PoS,Lemma
Rekommunalisierung,NOUN,Rekommunalisierung
Strom,NOUN,Strom
:,PUNCT,--
Senat,NOUN,Senat
beschließt,VERB,beschließen
Erwerb,NOUN,Erwerb
der,DET,der
Stromnetz,NOUN,Stromnetz
Berlin,PROPN,Berlin
GmbH,NOUN,GmbH
von,ADP,von
Vattenfall,NOUN,Vattenfall
"
",SPACE,"
"
Aus,ADP,aus
der,DET,der
Sitzung,NOUN,Sitzung
des,DET,der
Senats,NOUN,Senat
am,ADP,an
27.,ADJ,27.
April,NOUN,April
2021,NUM,2021
:,PUNCT,--
Auf,ADP,auf
Vorlage,NOUN,Vorlage
des,DET,der
Senators,NOUN,Senator
für,ADP,für
Finanzen,NOUN,Finanz
Dr.,NOUN,Dr.
Matthias,PROPN,Matthias
Kollatz,PROPN,Kollatz
hat,AUX,haben
der,DET,der
Senat,NOUN,Senat
in,ADP,in
seiner,DET,sein
heutigen,ADJ,heutig
Sitzung,NOUN,Sitzung
den,DET,der
Erwerb,NOUN,Erwerb
sämtlicher,ADJ,sämtlich
Geschäftsanteile,NOUN,Geschäftsanteil
an,ADP,an
der,DET,der
Stromnetz,NOUN,Stromnetz
Berlin,PROPN,Berlin
GmbH,NOUN,GmbH
durch,ADP,durch
eine,DET,ein
landeseigene,ADJ,landeseigen
Gesellschaft,NOUN,Gesellschaft
beschlossen,VERB,beschließen
.,PUNCT,--
Das,DET,der
Vermögensgeschäft,NOUN,Vermögensgeschäft
wird,AUX,werden
nunmehr,ADV,nunmehr
dem,DET,der
Abgeordnetenhaus,NOUN,Abgeordnetenhaus
zur,ADP,zu
Entscheidung,NOUN,Entscheidung
vorgelegt,VERB,vorlegen
",",PUNCT,--
dessen,DET,der
Einwilligung,NOUN,Einwilligung
dazu,ADV,dazu
erforderlich,ADV,erforderlich
ist,AUX,sein
.,PUNCT,--
Dieser,DET,dieser
Entscheidung,NOUN,Entscheidung
liegt,VERB,liegen
ein,DET,ein
Angebot,NOUN,Angebot
der,DET,der
Vattenfall,NOUN,Vattenfall
GmbH,NOUN,GmbH
zur,ADP,zu
vollständigen,ADJ,vollständig
Übernahme,NOUN,Übernahme
der,DET,der
Stromnetz,NOUN,Stromnetz
Berlin,PROPN,Berlin
GmbH,NOUN,GmbH
zugrunde,ADV,zugrunde
.,PUNCT,--
Vattenfall,NOUN,Vattenfall
hatte,AUX,haben
dem,DET,der
Land,NOUN,Land
Berlin,PROPN,Berlin
das,DET,der
Angebot,NOUN,Angebot
am,ADP,an
23.,ADJ,23.
Oktober,NOUN,Oktober
2020,NUM,2020
übermittelt,VERB,übermitteln
.,PUNCT,--
(,PUNCT,--
https://www.berlin.de/sen/finanzen/presse/nachrichten/artikel.1008508.php,X,https://www.berlin.de/sen/finanzen/presse/nachrichten/artikel.1008508.php
),PUNCT,--
.,PUNCT,--
Das,DET,der
Angebot,NOUN,Angebot
ist,AUX,sein
bis,ADP,bis
zum,ADP,zu
31.,ADJ,31.
Juli,NOUN,Juli
2021,NUM,2021
bindend,ADV,bindend
.,PUNCT,--
Dem,DET,der
Land,NOUN,Land
Berlin,PROPN,Berlin
wurde,AUX,werden
eine,DET,ein
umfassende,ADJ,umfassend
Bewertung,NOUN,Bewertung
der,DET,der
Zielgesellschaft,NOUN,Zielgesellschaft
durch,ADP,durch
Offenlegung,NOUN,Offenlegung
aller,DET,aller
relevanten,ADJ,relevant
Unternehmensdaten,NOUN,Unternehmensdat
über,ADP,über
die,DET,der
vergangenen,ADJ,vergangen
Monate,NOUN,Monat
ermöglicht,VERB,ermöglichen
.,PUNCT,--
Die,DET,der
Überprüfung,NOUN,Überprüfung
durch,ADP,durch
das,DET,der
Land,NOUN,Land
hat,AUX,haben
ergeben,VERB,ergeben
",",PUNCT,--
dass,SCONJ,dass
eine,DET,ein
Übernahme,NOUN,Übernahme
der,DET,der
Gesellschaft,NOUN,Gesellschaft
und,CCONJ,und
damit,ADV,damit
auch,ADV,auch
des,DET,der
