Token,PoS,Lemma
Gemeinsame,ADJ,gemeinsam
Meldung,NOUN,Meldung
mit,ADP,mit
Polizei,NOUN,Polizei
:,PUNCT,--
Mann,NOUN,Mann
nach,ADP,nach
Injektion,NOUN,Injektion
verstorben,VERB,verstorben
–,PUNCT,--
Mordkommission,NOUN,Mordkommission
ermittelt,VERB,ermitteln
"
",SPACE,"
"
Wegen,ADP,wegen
des,DET,der
Verdachts,NOUN,Verdacht
der,DET,der
Körperverletzung,NOUN,Körperverletzung
mit,ADP,mit
Todesfolge,NOUN,Todesfolge
wurden,AUX,werden
gestern,ADV,gestern
Abend,NOUN,Abend
in,ADP,in
Charlottenburg,PROPN,Charlottenburg
die,DET,der
Ermittlungen,NOUN,Ermittlung
von,ADP,von
einer,DET,ein
Mordkommission,NOUN,Mordkommission
und,CCONJ,und
der,DET,der
Staatsanwaltschaft,NOUN,Staatsanwaltschaft
Berlin,PROPN,Berlin
aufgenommen,VERB,aufnehmen
.,PUNCT,--
Gegen,ADP,gegen
17.45,NUM,17.45
Uhr,NOUN,Uhr
alarmierte,VERB,alarmieren
eine,DET,ein
39-jährige,ADJ,39-jährig
Sexarbeiterin,NOUN,Sexarbeiterin
Rettungskräfte,NOUN,Rettungskraft
zu,ADP,zu
einem,DET,ein
Studio,NOUN,Studio
in,ADP,in
der,DET,der
Otto-Suhr-Allee,PROPN,Otto-Suhr-Allee
.,PUNCT,--
Nach,ADP,nach
den,DET,der
bisherigen,ADJ,bisherig
Ermittlungen,NOUN,Ermittlung
und,CCONJ,und
Aussagen,NOUN,Aussage
kollabierte,VERB,kollabieren
kurz,ADV,kurz
zuvor,ADV,zuvor
ein,DET,ein
41-jähriger,ADJ,41-jährig
Mann,NOUN,Mann
",",PUNCT,--
wohl,ADV,wohl
der,DET,der
derzeitige,ADJ,derzeitig
Freund,NOUN,Freund
der,DET,der
39-Jährigen,NOUN,39-Jährig
",",PUNCT,--
während,SCONJ,während
gemeinsamer,ADJ,gemeinsam
sexueller,ADJ,sexuell
Handlungen,NOUN,Handlung
und,CCONJ,und
wurde,AUX,werden
unter,ADP,unter
Reanimationsmaßnahmen,NOUN,Reanimationsmaßnahmen
in,ADP,in
ein,DET,ein
Krankenhaus,NOUN,Krankenhaus
gebracht,VERB,bringen
",",PUNCT,--
wo,SCONJ,wo
er,PRON,er
verstarb,ADV,verstarb
.,PUNCT,--
Bei,ADP,bei
den,DET,der
ersten,ADJ,erster
polizeilichen,ADJ,polizeilich
Ermittlungen,NOUN,Ermittlung
wurde,AUX,werden
bei,ADP,bei
dem,DET,der
Verstorbenen,NOUN,verstorbener
die,DET,der
Injektion,NOUN,Injektion
eines,DET,ein
Anästhetikums,NOUN,Anästhetikum
festgestellt,VERB,feststellen
.,PUNCT,--
Nach,ADP,nach
den,DET,der
ersten,ADJ,erster
Aussagen,NOUN,Aussage
soll,AUX,sollen
die,DET,der
39-Jährige,NOUN,39-Jährige
ihrem,DET,ihr
Bekannten,NOUN,bekannte
die,DET,der
Injektion,NOUN,Injektion
gegeben,VERB,geben
haben,AUX,haben
.,PUNCT,--
Sie,PRON,sie
wurde,AUX,werden
festgenommen,VERB,festnehmen
und,CCONJ,und
der,DET,der
2.,ADJ,2.
Mordkommission,NOUN,Mordkommission
des,DET,der
Landeskriminalamtes,NOUN,Landeskriminalamt
übergeben,VERB,übergeben
.,PUNCT,--
Auf,ADP,auf
Anordnung,NOUN,Anordnung
der,DET,der
Staatsanwaltschaft,NOUN,Staatsanwaltschaft
Berlin,PROPN,Berlin
soll,AUX,sollen
der,DET,der
Leichnam,NOUN,Leichnam
des,DET,der
41-Jährigen,NOUN,41-Jährig
heute,ADV,heute
obduziert,VERB,obduzieren
werden,AUX,werden
.,PUNCT,--
Die,DET,der
Ermittlungen,NOUN,Ermittlung
dauern,VERB,dauern
an,ADP,an
.,PUNCT,--
