Token,PoS,Lemma
Café,NOUN,Café
auf,ADP,auf
Rädern,NOUN,Räder
lädt,VERB,laden
ein,DET,ein
zum,ADP,zu
Geburtstagskaffeetrinken,NOUN,geburtstagskaffeetrinken
"
",SPACE,"
"
Am,ADP,an
Freitag,NOUN,Freitag
",",PUNCT,--
den,DET,der
15.,ADJ,15.
September,NOUN,September
2017,NUM,2017
",",PUNCT,--
ab,ADP,ab
14:00,ADJ,14:00
Uhr,NOUN,Uhr
lädt,VERB,laden
das,DET,der
Café,NOUN,Café
auf,ADP,auf
Rädern,NOUN,Räder
zum,ADP,zu
Geburtstagskaffeetrinken,NOUN,Geburtstagskaffeetrinken
ein,ADV,ein
.,PUNCT,--
Am,ADP,an
U-Bahnhof,NOUN,U-Bahnhof
Cottbusser,ADJ,Cottbusser
Platz,NOUN,Platz
wird,AUX,werden
der,DET,der
Tisch,NOUN,Tisch
mit,ADP,mit
Kaffee,NOUN,Kaffee
",",PUNCT,--
Tee,NOUN,Tee
und,CCONJ,und
Kuchen,NOUN,Kuchen
gedeckt,VERB,decken
und,CCONJ,und
alle,DET,aller
Nachbarn,NOUN,Nachbar
des,DET,der
Schleipfuhlviertels,NOUN,Schleipfuhlviertel
sind,AUX,sein
eingeladen,VERB,einladen
",",PUNCT,--
daran,ADV,daran
Platz,NOUN,Platz
zu,PART,zu
nehmen,VERB,nehmen
.,PUNCT,--
Damit,ADV,damit
wird,AUX,werden
das,DET,der
dreijährige,ADJ,dreijährig
Jubiläum,NOUN,Jubiläum
des,DET,der
mobilen,ADJ,mobil
Straßencafés,NOUN,Straßencafé
gefeiert,VERB,feiern
.,PUNCT,--
Seit,ADP,seit
September,NOUN,September
2014,NUM,2014
ist,AUX,sein
Barbara,PROPN,Barbara
Jungnickel,PROPN,Jungnickel
mit,ADP,mit
dem,DET,der
Café,NOUN,Café
auf,ADP,auf
Rädern,NOUN,Räder
im,ADP,in
Viertel,NOUN,Viertel
rund,ADV,rund
um,ADP,um
den,DET,der
Kastanienboulevard,NOUN,Kastanienboulevard
unterwegs,ADV,unterwegs
und,CCONJ,und
kommt,VERB,kommen
mit,ADP,mit
vielen,DET,vieler
Nachbarn,NOUN,Nachbar
über,ADP,über
das,PRON,der
",",PUNCT,--
was,PRON,wer
die,DET,der
Menschen,NOUN,Mensch
im,ADP,in
Alltag,NOUN,Alltag
bewegt,VERB,bewegen
",",PUNCT,--
ins,ADP,in
Gespräch,NOUN,Gespräch
.,PUNCT,--
An,ADP,an
dem,DET,der
kleinen,ADJ,klein
Klapptisch,NOUN,Klapptisch
nehmen,VERB,nehmen
sowohl,CCONJ,sowohl
Stammgäste,NOUN,Stammgäste
Platz,NOUN,Platz
als,CCONJ,als
auch,ADV,auch
Menschen,NOUN,Mensch
",",PUNCT,--
die,PRON,der
das,DET,der
Projekt,NOUN,Projekt
vorher,ADV,vorher
noch,ADV,noch
nicht,PART,nicht
kannten,VERB,kennen
.,PUNCT,--
Das,DET,der
Café,NOUN,Café
auf,ADP,auf
Rädern,NOUN,Räder
ist,AUX,sein
in,ADP,in
diesen,DET,dieser
drei,NUM,drei
Jahren,NOUN,Jahr
zu,ADP,zu
einer,DET,ein
Institution,NOUN,Institution
im,ADP,in
Viertel,NOUN,Viertel
geworden,AUX,werden
.,PUNCT,--
Das,DET,der
Café,NOUN,Café
auf,ADP,auf
Rädern,NOUN,Räder
ist,AUX,sein
ein,DET,ein
Kooperationsprojekt,NOUN,Kooperationsprojekt
der,DET,der
Evangelischen,ADJ,evangelisch
Kirchengemeinde,NOUN,Kirchengemeinde
Berlin-Hellersdorf,PROPN,Berlin-Hellersdorf
und,CCONJ,und
der,DET,der
Volkssolidarität,NOUN,Volkssolidarität
.,PUNCT,--
Finanziert,VERB,finanzieren
wird,AUX,werden
es,PRON,es
bis,ADP,bis
Ende,NOUN,Ende
des,DET,der
Jahres,NOUN,Jahr
aus,ADP,aus
Mitteln,NOUN,Mittel
der,DET,der
Deutschen,ADJ,deutsch
Klassenlotterie,NOUN,Klassenlotterie
und,CCONJ,und
des,DET,der
Paritätischen,ADJ,paritätisch
Wohlfahrtsverbandes,NOUN,Wohlfahrtsverband
.,PUNCT,--
E-Mail,NOUN,E-Mail
:,PUNCT,--
cafe-auf-raedern@gmx.de,X,cafe-auf-raedern@gmx.de
