Token,PoS,Lemma
Gesucht,NOUN,Gesucht
:,PUNCT,--
Vorschläge,NOUN,Vorschlag
für,ADP,für
Berliner,ADJ,Berliner
Tierschutzpreise,NOUN,Tierschutzpreise
"
",SPACE,"
"
Tierschutz,NOUN,Tierschutz
ist,AUX,sein
ein,DET,ein
gesellschaftliches,ADJ,gesellschaftlich
Anliegen,NOUN,Anliegen
",",PUNCT,--
das,PRON,der
in,ADP,in
seiner,DET,sein
Vielfalt,NOUN,Vielfalt
auch,ADV,auch
durch,ADP,durch
das,DET,der
Ehrenamt,NOUN,Ehrenamt
getragen,VERB,tragen
wird,AUX,werden
.,PUNCT,--
Im,ADP,in
Jahr,NOUN,Jahr
2017,NUM,2017
werden,AUX,werden
anlässlich,ADV,anlässlich
des,DET,der
Berliner,ADJ,Berliner
Tierschutztages,NOUN,Tierschutztag
im,ADP,in
September,NOUN,September
2017,NUM,2017
wieder,ADV,wieder
drei,NUM,drei
Berliner,ADJ,Berliner
Tierschutzpreise,NOUN,tierschutzpreise
vergeben,VERB,vergeben
:,PUNCT,--
der,DET,der
Jugendpreis,NOUN,Jugendpreis
des,DET,der
Berliner,ADJ,Berliner
Tierschutzes,NOUN,Tierschutz
",",PUNCT,--
der,DET,der
Ehrenpreis,NOUN,Ehrenpreis
des,DET,der
Berliner,ADJ,Berliner
Tierschutzes,NOUN,Tierschutz
und,CCONJ,und
der,DET,der
Berliner,ADJ,Berliner
Tierschutzpreis,NOUN,Tierschutzpreis
.,PUNCT,--
Auf,ADP,auf
diese,DET,dieser
Weise,NOUN,Weise
werden,AUX,werden
Personen,NOUN,Person
",",PUNCT,--
Tierschutzorganisationen,NOUN,Tierschutzorganisation
oder,CCONJ,oder
Aktionen,NOUN,Aktion
geehrt,VERB,ehren
",",PUNCT,--
die,PRON,der
sich,PRON,sich
um,ADP,um
den,DET,der
Tierschutz,NOUN,Tierschutz
in,ADP,in
Berlin,PROPN,Berlin
besonders,ADV,besonders
verdient,ADV,verdient
gemacht,VERB,machen
haben,AUX,haben
.,PUNCT,--
Gewürdigt,VERB,würdigen
werden,AUX,werden
kann,AUX,können
sowohl,CCONJ,sowohl
ein,DET,ein
Lebenswerk,NOUN,Lebenswerk
als,CCONJ,als
auch,ADV,auch
eine,DET,ein
herausragende,ADJ,herausragend
Einzelleistung,NOUN,Einzelleistung
oder,CCONJ,oder
das,DET,der
engagierte,ADJ,engagiert
Eintreten,NOUN,Eintreten
für,ADP,für
den,DET,der
Schutz,NOUN,Schutz
der,DET,der
Tiere,NOUN,Tier
in,ADP,in
Berlin,PROPN,Berlin
.,PUNCT,--
Erstmals,ADV,erstmals
werden,AUX,werden
2017,NUM,2017
die,DET,der
Preise,NOUN,Preis
auch,ADV,auch
mit,ADP,mit
einer,DET,ein
finanziellen,ADJ,finanziell
Anerkennung,NOUN,Anerkennung
versehen,VERB,versehen
sein,AUX,sein
.,PUNCT,--
Jugendpreis,NOUN,Jugendpreis
des,DET,der
Berliner,ADJ,Berliner
Tierschutzes,NOUN,Tierschutz
"200,00",NUM,"200,00"
€,NOUN,€
",",PUNCT,--
Ehrenpreis,NOUN,Ehrenpreis
des,DET,der
Berliner,ADJ,Berliner
Tierschutzes,NOUN,Tierschutz
"300,00",NUM,"300,00"
€,PROPN,€
",",PUNCT,--
Berliner,ADJ,Berliner
Tierschutzpreis,NOUN,Tierschutzpreis
"400,00",NUM,"400,00"
€,PROPN,€
.,PUNCT,--
Der,DET,der
Tierschutzbeauftragte,NOUN,Tierschutzbeauftragter
bittet,VERB,bitten
um,ADP,um
Vorschläge,NOUN,Vorschlag
aus,ADP,aus
den,DET,der
Bereichen,NOUN,Bereich
Schutz,NOUN,Schutz
und,CCONJ,und
Betreuung,NOUN,Betreuung
frei,ADV,frei
lebender,ADJ,lebend
herrenloser,ADJ,herrenlos
Tiere,NOUN,Tier
",",PUNCT,--
artgerechte,ADJ,artgerecht
Tierhaltung,NOUN,Tierhaltung
in,ADP,in
Tierheimen,NOUN,Tierheime
",",PUNCT,--
praktische,ADJ,praktisch
Hilfe,NOUN,Hilfe
für,ADP,für
in,ADP,in
Not,NOUN,Not
geratene,ADJ,geraten
Tiere,NOUN,Tier
",",PUNCT,--
Einsatz,NOUN,Einsatz
für,ADP,für
einen,DET,ein
besseren,ADJ,gut
Umgang,NOUN,Umgang
von,ADP,von
Menschen,NOUN,Mensch
und,CCONJ,und
Tieren,NOUN,Tier
sowie,CCONJ,sowie
bemerkenswerte,ADJ,bemerkenswert
Öffentlichkeitsarbeit,NOUN,Öffentlichkeitsarbeit
für,ADP,für
den,DET,der
Tierschutz,NOUN,Tierschutz
oder,CCONJ,oder
auch,ADV,auch
sonstige,ADJ,sonstig
Initiativen,NOUN,Initiative
zur,ADP,zu
Verbesserung,NOUN,Verbesserung
des,DET,der
Tierschutzes,NOUN,Tierschutz
.,PUNCT,--
Für,ADP,für
den,DET,der
Preis,NOUN,Preis
vorschlagsberechtigt,VERB,vorschlagsberechtigen
sind,AUX,sein
alle,DET,aller
Berliner,ADJ,Berliner
Bürgerinnen,NOUN,Bürgerin
und,CCONJ,und
Bürger,NOUN,Bürger
",",PUNCT,--
Berliner,ADJ,Berliner
Tierschutzorganisationen,NOUN,Tierschutzorganisation
",",PUNCT,--
die,DET,der
Tierärztekammer,ADJ,Tierärztekammer
Berlin,PROPN,Berlin
sowie,CCONJ,sowie
die,DET,der
Veterinär-,X,Veterinär
und,CCONJ,und
Lebensmittelaufsicht,NOUN,Lebensmittelaufsicht
der,DET,der
bezirklichen,ADJ,bezirklich
Ordnungsämter,NOUN,Ordnungsämter
in,ADP,in
Berlin,PROPN,Berlin
.,PUNCT,--
Ihre,DET,ihr
Vorschläge,NOUN,Vorschlag
für,ADP,für
den,DET,der
Tierschutzpreis,NOUN,Tierschutzpreis
können,AUX,können
Sie,PRON,sie
bis,ADP,bis
zum,ADP,zu
17.,ADJ,17.
Mai,NOUN,Mai
2017,NUM,2017
an,ADP,an
die,DET,der
Geschäftsstelle,NOUN,Geschäftsstelle
des,DET,der
Tierschutzbeauftragten,NOUN,Tierschutzbeauftragte
bei,ADP,bei
der,DET,der
Senatsverwaltung,NOUN,Senatsverwaltung
für,ADP,für
Justiz,NOUN,Justiz
",",PUNCT,--
Verbraucherschutz,NOUN,Verbraucherschutz
und,CCONJ,und
Antidiskriminierung,NOUN,Antidiskriminierung
übermitteln,VERB,übermitteln
:,PUNCT,--
gabriele.salzmann@senjustva.berlin.de,PROPN,gabriele.salzmann@senjustva.berlin.de
.,PUNCT,--
Bei,ADP,bei
Rückfragen,NOUN,Rückfrage
:,PUNCT,--
Gabriele,PROPN,Gabriele
Salzmann,PROPN,Salzmann
",",PUNCT,--
Büro,NOUN,Büro
des,DET,der
Tierschutzbeauftragten,NOUN,Tierschutzbeauftragte
",",PUNCT,--
Tel.,NOUN,Tel.
9013,NUM,9013
-,PUNCT,-
2752,NUM,2752
