Token,PoS,Lemma
Blühende,ADJ,blühend
Schulhöfe,NOUN,Schulhof
in,ADP,in
Friedrichshain-Kreuzberg,PROPN,Friedrichshain-Kreuzberg
"
",SPACE,"
"
Neue,ADJ,neu
Bäume,NOUN,Baum
und,CCONJ,und
Sträucher,NOUN,Sträucher
verschönern,VERB,verschönern
nun,ADV,nun
einige,DET,einiger
Grundschulhöfe,NOUN,Grundschulhöfe
im,ADP,in
Bezirk,NOUN,Bezirk
.,PUNCT,--
Die,DET,der
Beerensträucher,NOUN,Beerensträucher
und,CCONJ,und
anderen,ADJ,anderer
gebietsheimischen,ADJ,gebietsheimisch
Gehölze,NOUN,Gehölz
bieten,VERB,bieten
Vögeln,NOUN,Vögel
",",PUNCT,--
Wildbienen,NOUN,Wildbien
und,CCONJ,und
anderen,ADJ,anderer
Insekten,NOUN,Insekt
eine,DET,ein
wichtige,ADJ,wichtig
Nahrungsquelle,NOUN,Nahrungsquelle
und,CCONJ,und
geschützte,VERB,geschützen
Quartiere,NOUN,Quartier
.,PUNCT,--
Um,SCONJ,um
begrünte,ADJ,begrünt
Schulhöfe,NOUN,Schulhof
zu,PART,zu
fördern,VERB,fördern
und,CCONJ,und
Kindern,NOUN,Kind
Achtsamkeit,NOUN,Achtsamkeit
für,ADP,für
urbanes,ADJ,urban
Grün,NOUN,Grün
näherzubringen,VERB,näherzubringen
",",PUNCT,--
hat,AUX,haben
das,DET,der
Bezirksamt,NOUN,Bezirksamt
die,DET,der
Aktion,NOUN,Aktion
„,PUNCT,--
Blühende,ADJ,blühend
Schulhöfe,NOUN,Schulhof
in,ADP,in
Friedrichshain-Kreuzberg,PROPN,Friedrichshain-Kreuzberg
“,PUNCT,--
gestartet,VERB,starten
",",PUNCT,--
mit,ADP,mit
ersten,ADJ,erster
Pflanzungen,NOUN,Pflanzung
zum,ADP,zu
Beispiel,NOUN,Beispiel
an,ADP,an
der,DET,der
Otto-Wels-Grundschule,NOUN,Otto-Wels-Grundschule
und,CCONJ,und
der,DET,der
Adolf-Glaßbrenner-Grundschule,NOUN,Adolf-Glaßbrenner-Grundschule
.,PUNCT,--
Der,DET,der
Bezirk,NOUN,Bezirk
ist,AUX,sein
Kommune,NOUN,Kommune
für,ADP,für
biologische,ADJ,biologisch
Vielfalt,NOUN,Vielfalt
.,PUNCT,--
In,ADP,in
den,DET,der
nächsten,ADJ,nächster
Wochen,NOUN,Woche
sind,AUX,sein
Pflanzaktionen,NOUN,Pflanzaktion
an,ADP,an
weiteren,ADJ,weit
Grundschulen,NOUN,Grundschule
im,ADP,in
Bezirk,NOUN,Bezirk
geplant,VERB,planen
.,PUNCT,--
Auch,ADV,auch
in,ADP,in
der,DET,der
nächsten,ADJ,nächster
Pflanzperiode,NOUN,Pflanzperiode
ab,ADP,ab
dem,DET,der
Frühjahr,NOUN,Frühjahr
2022,NUM,2022
können,AUX,können
Bäume,NOUN,Baum
und,CCONJ,und
Sträucher,NOUN,Sträucher
gepflanzt,VERB,pflanzen
werden,AUX,werden
.,PUNCT,--
Grundschulen,NOUN,Grundschule
",",PUNCT,--
die,PRON,der
Interesse,NOUN,Interesse
haben,VERB,haben
",",PUNCT,--
sich,PRON,sich
an,ADP,an
Pflanzaktionen,NOUN,Pflanzaktion
zu,PART,zu
beteiligen,VERB,beteiligen
",",PUNCT,--
können,AUX,können
sich,PRON,sich
per,ADP,per
