Token,PoS,Lemma
Treptow-Köpenick,NOUN,Treptow-Köpenick
beliebter,ADJ,beliebt
Bezirk,NOUN,Bezirk
im,ADP,in
Südosten,NOUN,Südosten
"
",SPACE,"
"
Als,ADP,als
flächenmäßig,ADV,flächenmäßig
größter,ADJ,groß
",",PUNCT,--
grünster,ADJ,grünst
und,CCONJ,und
wasserreichster,NOUN,Wasserreichster
der,DET,der
zwölf,NUM,zwölf
Berliner,ADJ,Berliner
Bezirke,NOUN,Bezirk
bietet,VERB,bieten
Treptow-Köpenick,PROPN,Treptow-Köpenick
einen,DET,ein
besonders,ADV,besonders
attraktiven,ADJ,attraktiv
Raum,NOUN,Raum
zum,ADP,zu
Leben,NOUN,Leben
.,PUNCT,--
Das,DET,der
breit,ADV,breit
gefächerte,ADJ,gefächert
Angebot,NOUN,Angebot
der,DET,der
Wohn-,X,Wohn
",",PUNCT,--
Kultur-,X,Kultur
sowie,CCONJ,sowie
Freizeitgestaltung,NOUN,Freizeitgestaltung
veranlasst,VERB,veranlassen
den,DET,der
Zuwachs,NOUN,Zuwachs
vieler,DET,vieler
Menschen,NOUN,Mensch
.,PUNCT,--
Das,DET,der
Amt,NOUN,Amt
für,ADP,für
Statistik,NOUN,Statistik
Berlin,PROPN,Berlin
lässt,ADV,lässt
verkünden,VERB,verkünden
",",PUNCT,--
dass,SCONJ,dass
die,DET,der
Bewohnerinnen-,X,Bewohnerinne
und,CCONJ,und
Bewohnerzahl,NOUN,Bewohnerzahl
mit,ADP,mit
Stand,NOUN,Stand
vom,ADP,von
31.,ADJ,31.
Dezember,NOUN,Dezember
2019,NUM,2019
bei,ADP,bei
273.689,NUM,273.689
Personen,NOUN,Person
liegt,VERB,liegen
.,PUNCT,--
Im,ADP,in
Vorjahr,NOUN,Vorjahr
",",PUNCT,--
am,ADP,an
31.,ADJ,31.
Dezember,NOUN,Dezember
2018,NUM,2018
",",PUNCT,--
umfasste,VERB,umfassten
die,DET,der
Bürgerschaft,NOUN,Bürgerschaft
269.775,NUM,269.775
Menschen,NOUN,Mensch
.,PUNCT,--
Demnach,ADV,demnach
hat,AUX,haben
der,DET,der
Bezirk,NOUN,Bezirk
einen,DET,ein
Gesamtzuwachs,NOUN,Gesamtzuwach
von,ADP,von
3.914,NUM,3.914
Personen,NOUN,Person
(,PUNCT,--
+,CCONJ,+
"1,5",NUM,"1,5"
%,NOUN,%
