Token,PoS,Lemma
Absage,NOUN,Absage
von,ADP,von
Kiezkassen-Bürgerversammlungen,PROPN,Kiezkassen-Bürgerversammlung
bis,ADP,bis
einschließlich,ADP,einschließlich
03.04.2020,NOUN,03.04.2020
"
",SPACE,"
"
Die,DET,der
weitere,ADJ,weit
Dynamik,NOUN,Dynamik
bei,ADP,bei
der,DET,der
Ausbreitung,NOUN,Ausbreitung
des,DET,der
Coronavirus,NOUN,Coronavirus
macht,VERB,machen
es,PRON,es
notwendig,ADV,notwendig
",",PUNCT,--
auch,ADV,auch
im,ADP,in
Rahmen,NOUN,Rahmen
der,DET,der
Bezirksverordnetenversammlung,NOUN,Bezirksverordnetenversammlung
vorübergehend,ADV,vorübergehend
auf,ADP,auf
alle,PRON,aller
nicht,PART,nicht
zwingend,ADV,zwingend
notwendigen,ADJ,notwendig
Veranstaltungen,NOUN,Veranstaltung
zu,PART,zu
verzichten,VERB,verzichten
.,PUNCT,--
Alle,DET,aller
bis,ADP,bis
einschließlich,ADV,einschließlich
3.,ADJ,3.
April,NOUN,April
2020,NUM,2020
anberaumten,ADJ,anberaumt
Kiezkassen-Bürgerversammlungen,NOUN,Kiezkassen-Bürgerversammlung
werden,AUX,werden
deshalb,ADV,deshalb
abgesagt,VERB,absagen
.,PUNCT,--
Ersatztermine,NOUN,Ersatztermin
werden,AUX,werden
baldmöglichst,ADV,baldmöglichst
mitgeteilt,VERB,mitteilen
werden,AUX,werden
.,PUNCT,--
