Token,PoS,Lemma
Polizeieinsatz,NOUN,Polizeieinsatz
nach,ADP,nach
Schüssen,NOUN,Schuß
im,ADP,in
Hinterhof,NOUN,Hinterhof
"
",SPACE,"
"
Nr.,NOUN,Nr.
0685,NUM,0685
Mit,ADP,mit
Unterstützung,NOUN,Unterstützung
durch,ADP,durch
Spezialeinsatzkräfte,NOUN,Spezialeinsatzkräft
wurde,AUX,werden
gestern,ADV,gestern
Abend,NOUN,Abend
eine,DET,ein
Wohnung,NOUN,Wohnung
in,ADP,in
Friedrichshain,PROPN,Friedrichshain
gewaltsam,ADV,gewaltsam
geöffnet,VERB,öffnen
und,CCONJ,und
durchsucht,VERB,durchsuchen
.,PUNCT,--
Nach,ADP,nach
Angaben,NOUN,Angabe
eines,DET,ein
Zeugen,NOUN,Zeuge
hatte,AUX,haben
dieser,PRON,dieser
gegen,ADP,gegen
18,NUM,18
Uhr,NOUN,Uhr
in,ADP,in
einem,DET,ein
Haus,NOUN,Haus
in,ADP,in
der,DET,der
Boxhagener,ADJ,Boxhagener
Straße,NOUN,Straße
einen,DET,ein
jungen,ADJ,jung
Mann,NOUN,Mann
beobachtet,VERB,beobachten
",",PUNCT,--
der,PRON,der
von,ADP,von
einem,DET,ein
Fenster,NOUN,Fenster
aus,ADP,aus
mit,ADP,mit
einer,DET,ein
Pistole,NOUN,Pistole
mehrmals,ADV,mehrmals
in,ADP,in
Richtung,NOUN,Richtung
der,DET,der
im,ADP,in
Hof,NOUN,Hof
stehenden,ADJ,stehend
Mülltonnen,NOUN,Mülltonn
geschossen,VERB,schießen
habe,AUX,haben
.,PUNCT,--
Die,DET,der
alarmierten,ADJ,alarmiert
Einsatzkräfte,NOUN,Einsatzkraft
des,DET,der
Polizeiabschnitts,NOUN,Polizeiabschnitt
51,NUM,51
sperrten,VERB,sperren
den,DET,der
Innenbereich,NOUN,Innenbereich
des,DET,der
Wohnhauses,NOUN,Wohnhaus
und,CCONJ,und
die,DET,der
Durchfahrt,NOUN,Durchfahrt
an,ADP,an
dieser,DET,dieser
Stelle,NOUN,Stelle
in,ADP,in
der,DET,der
Boxhagener,ADJ,Boxhagener
Straße,NOUN,Straße
und,CCONJ,und
forderten,VERB,fordern
Kräfte,NOUN,Kraft
des,DET,der
Spezialeinsatzkommandos,NOUN,Spezialeinsatzkommando
an,ADP,an
.,PUNCT,--
Die,DET,der
Spezialkräfte,NOUN,Spezialkräfte
öffneten,VERB,öffneen
gewaltsam,ADV,gewaltsam
die,DET,der
Wohnungstür,NOUN,Wohnungstür
",",PUNCT,--
trafen,VERB,treffen
in,ADP,in
der,DET,der
Wohnung,NOUN,Wohnung
einen,DET,ein
23-jährigen,ADJ,23-jährig
Mann,NOUN,Mann
an,ADP,an
und,CCONJ,und
stellten,VERB,stellen
eine,DET,ein
Schreckschusswaffe,NOUN,Schreckschusswaff
sicher,ADV,sicher
.,PUNCT,--
Wenig,ADV,wenig
später,ADV,spät
erschien,VERB,erscheinen
in,ADP,in
der,DET,der
Wohnung,NOUN,Wohnung
ein,DET,ein
20-jähriger,ADJ,20-jährig
Bekannter,NOUN,Bekannter
des,DET,der
23-Jährigen,NOUN,23-Jährige
und,CCONJ,und
gab,VERB,geben
an,ADP,an
",",PUNCT,--
dass,SCONJ,dass
die,DET,der
Pistole,NOUN,Pistole
ihm,PRON,ihm
gehöre,VERB,gehören
.,PUNCT,--
Neben,ADP,neben
der,DET,der
Schreckschusspistole,NOUN,Schreckschusspistol
beschlagnahmten,VERB,beschlagnahmen
die,DET,der
Einsatzkräfte,NOUN,Einsatzkraft
mehrere,DET,mehrere
Dosen,NOUN,Dose
unversteuerten,ADJ,unversteuert
Tabak,NOUN,Tabak
und,CCONJ,und
mehrere,DET,mehrere
originalverpackte,ADJ,originalverpackt
Parfümflaschen,NOUN,Parfümflasche
",",PUNCT,--
die,PRON,der
aus,ADP,aus
einer,DET,ein
Straftat,NOUN,Straftat
stammen,VERB,stammen
könnten,AUX,können
.,PUNCT,--
Strafanzeigen,NOUN,Strafanzeige
wegen,ADP,wegen
des,DET,der
Verdachts,NOUN,Verdacht
des,DET,der
Verstoßes,NOUN,Verstoß
gegen,ADP,gegen
das,DET,der
Waffengesetz,NOUN,Waffengesetz
",",PUNCT,--
Verstoß,NOUN,Verstoß
gegen,ADP,gegen
das,DET,der
Tabaksteuergesetz,NOUN,Tabaksteuergesetz
und,CCONJ,und
Verdacht,NOUN,Verdacht
einer,DET,ein
Straftat,NOUN,Straftat
wurden,AUX,werden
eingeleitet,VERB,einleiten
.,PUNCT,--
Die,DET,der
beiden,DET,beide
jungen,ADJ,jung
Männer,NOUN,Mann
wurden,AUX,werden
nach,ADP,nach
den,DET,der
polizeilichen,ADJ,polizeilich
Maßnahmen,NOUN,Maßnahme
am,ADP,an
Ort,NOUN,Ort
entlassen,VERB,entlassen
.,PUNCT,--
