Token,PoS,Lemma
Das,DET,der
Wuhletal,NOUN,Wuhletal
im,ADP,in
Wandel,NOUN,Wandel
der,DET,der
Jahreszeiten,NOUN,Jahreszeit
"""",PUNCT,--
–,PUNCT,--
Vernissage,NOUN,Vernissage
am,ADP,an
18.07.,NOUN,18.07.
im,ADP,in
Kompass,NOUN,Kompass
"
",SPACE,"
"
“,PUNCT,--
Das,DET,der
Wuhletal,NOUN,Wuhletal
im,ADP,in
Wandel,NOUN,Wandel
der,DET,der
Jahreszeiten,NOUN,Jahreszeit
”,PUNCT,”
",",PUNCT,--
zur,ADP,zu
Vernissage,NOUN,Vernissage
der,DET,der
Ausstellung,NOUN,Ausstellung
von,ADP,von
Cornelia,PROPN,Cornelia
Schulze,PROPN,Schulze
lädt,VERB,laden
ein,DET,ein
das,DET,der
Stadtteilzentrum,NOUN,Stadtteilzentrum
KOMPASS,PROPN,KOMPASS
",",PUNCT,--
Kummerower,PROPN,Kummerower
Ring,NOUN,Ring
42,NUM,42
",",PUNCT,--
12619,NUM,12619
Berlin,PROPN,Berlin
",",PUNCT,--
am,ADP,an
18.,ADJ,18.
Juli,NOUN,Juli
um,ADP,um
17.30,NUM,17.30
Uhr,NOUN,Uhr
.,PUNCT,--
Der,DET,der
Künstlerin,NOUN,Künstlerin
gelang,VERB,gelingen
über,ADP,über
die,DET,der
Naturfotografie,NOUN,Naturfotografie
der,DET,der
Weg,NOUN,Weg
aus,ADP,aus
der,DET,der
Depression,NOUN,Depression
.,PUNCT,--
Die,DET,der
Bilder,NOUN,Bild
vom,ADP,von
Wuhletal,NOUN,Wuhletal
in,ADP,in
den,DET,der
vier,NUM,vier
Jahreszeiten,NOUN,Jahreszeit
können,AUX,können
vom,ADP,von
14.,ADJ,14.
Juli,NOUN,Juli
bis,ADP,bis
22.,ADJ,22.
August,NOUN,August
im,ADP,in
KOMPASS,PROPN,KOMPASS
angeschaut,VERB,anschauen
werden,AUX,werden
.,PUNCT,--
Auf,ADP,auf
der,DET,der
Vernissage,NOUN,Vernissage
erzählt,VERB,erzählen
die,DET,der
Künstlerin,NOUN,Künstlerin
von,ADP,von
ihren,DET,ihr
Erfahrungen,NOUN,Erfahrung
mit,ADP,mit
der,DET,der
Krankheit,NOUN,Krankheit
und,CCONJ,und
wie,SCONJ,wie
sie,PRON,sie
sich,PRON,sich
in,ADP,in
der,DET,der
Natur,NOUN,Natur
fühlt,VERB,fühlen
.,PUNCT,--
Weitere,ADJ,weit
Infos,NOUN,Infos
unter,ADP,unter
Tel.,NOUN,Tel.
:,PUNCT,--
56,NUM,56
49,NUM,49
74,NUM,74
"01,E-Mail",NOUN,"01,E-Mail"
:,PUNCT,--
muehle@klub74.de,X,Muehle@klub74.de
www.conradi-natur.de,X,www.conradi-natur.de
;,PUNCT,--
www.kompass-berlin.org,PROPN,www.kompass-berlin.org
Ein,DET,ein
Foto,NOUN,Foto
liegt,VERB,liegen
in,ADP,in
der,DET,der
Pressestelle,NOUN,Pressestelle
vor,ADP,vor
und,CCONJ,und
kann,AUX,können
gemailt,VERB,mailen
werden,AUX,werden
.,PUNCT,--
