Token,PoS,Lemma
Haushaltsbefragung,NOUN,Haushaltsbefragung
zur,ADP,zu
sozialverträglichen,ADJ,sozialverträglich
Quartiersentwicklung,NOUN,Quartiersentwicklung
bis,ADP,bis
22.,ADJ,22.
September,NOUN,September
2019,NUM,2019
"
",SPACE,"
"
Das,DET,der
Stadtentwicklungsamt,NOUN,Stadtentwicklungsamt
des,DET,der
Bezirksamts,PROPN,Bezirksamt
Pankow,PROPN,Pankow
prüft,VERB,prüfen
derzeit,ADV,derzeit
turnusgemäß,ADV,turnusgemäß
",",PUNCT,--
ob,SCONJ,ob
die,DET,der
rechtlichen,ADJ,rechtlich
Voraussetzungen,NOUN,Voraussetzung
für,ADP,für
die,DET,der
bestehenden,ADJ,bestehend
sozialen,ADJ,sozial
Erhaltungsverordnungen,NOUN,Erhaltungsverordnung
(,PUNCT,--
„,PUNCT,--
Milieuschutzverordnungen,NOUN,Milieuschutzverordnungen
“,PUNCT,--
),PUNCT,--
in,ADP,in
den,DET,der
Erhaltungsgebieten,NOUN,Erhaltungsgebiete
„,PUNCT,--
Pankow,PROPN,Pankow
Zentrum,NOUN,Zentrum
“,PUNCT,--
",",PUNCT,--
„,PUNCT,--
Helmholtzplatz,NOUN,Helmholtzplatz
“,PUNCT,--
",",PUNCT,--
„,PUNCT,--
Kollwitzplatz,NOUN,Kollwitzplatz
“,PUNCT,--
",",PUNCT,--
„,PUNCT,--
Teutoburger,ADJ,Teutoburger
Platz,NOUN,Platz
“,PUNCT,--
",",PUNCT,--
„,PUNCT,--
Winsstraße,NOUN,Winsstraße
“,PUNCT,--
und,CCONJ,und
„,PUNCT,--
Bötzowstraße,PROPN,Bötzowstraße
“,PUNCT,--
weiterhin,ADV,weiterhin
vorliegen,VERB,vorliegen
.,PUNCT,--
Zur,ADP,zu
Ermittlung,NOUN,Ermittlung
der,DET,der
erforderlichen,ADJ,erforderlich
aktuellen,ADJ,aktuell
Datengrundlagen,NOUN,Datengrundlag
wurden,AUX,werden
die,DET,der
Berliner,ADJ,Berliner
Planungsbüros,NOUN,Planungsbüros
S.T.E.R.N.,PROPN,S.T.E.R.N.
GmbH,NOUN,GmbH
und,CCONJ,und
argus,ADV,argus
gmbh,ADV,gmbh
vom,ADP,von
Bezirksamt,NOUN,Bezirksamt
Pankow,PROPN,Pankow
beauftragt,VERB,beauftragen
",",PUNCT,--
in,ADP,in
den,DET,der
betroffenen,ADJ,betroffen
Gebieten,NOUN,Gebiet
eine,DET,ein
schriftliche,ADJ,schriftlich
Befragung,NOUN,Befragung
der,DET,der
Haushalte,NOUN,Haushalt
durchzuführen,VERB,durchführen
.,PUNCT,--
Vollrad,NOUN,Vollrad
Kuhn,PROPN,Kuhn
",",PUNCT,--
Bezirksstadtrat,NOUN,Bezirksstadtrat
für,ADP,für
Stadtentwicklung,NOUN,Stadtentwicklung
und,CCONJ,und
Bürgerdienste,NOUN,Bürgerdienste
",",PUNCT,--
bittet,VERB,bitten
",",PUNCT,--
die,PRON,der
für,ADP,für
die,DET,der
Befragung,NOUN,Befragung
nach,ADP,nach
dem,DET,der
Zufallsprinzip,NOUN,Zufallsprinzip
ausgewählten,ADJ,ausgewählt
Haushalte,NOUN,Haushalt
",",PUNCT,--
um,SCONJ,um
ihre,DET,ihr
Mitwirkung,NOUN,Mitwirkung
.,PUNCT,--
Die,DET,der
im,ADP,in
Interesse,NOUN,Interesse
einer,DET,ein
sozialen,ADJ,sozial
Gebietsentwicklung,NOUN,Gebietsentwicklung
durchgeführte,ADJ,durchgeführt
freiwillige,ADJ,freiwillig
Befragung,NOUN,Befragung
läuft,VERB,laufen
ab,ADP,ab
sofort,ADV,sofort
bis,ADP,bis
einschließlich,ADP,einschließlich
Sonntag,NOUN,Sonntag
",",PUNCT,--
den,DET,der
22.09.2019.,PROPN,22.09.2019.
Dabei,ADV,dabei
werden,AUX,werden
aktuelle,ADJ,aktuell
