Token,PoS,Lemma
Hinweis,NOUN,Hinweis
auf,ADP,auf
Generationen-BVV,NOUN,Generationen-BVV
im,ADP,in
Juni,NOUN,Juni
2024,NUM,2024
"
",SPACE,"
"
Am,ADP,an
11.06.2024,ADV,11.06.2024
Abgabeschluss,NOUN,Abgabeschluss
für,ADP,für
Anträge,NOUN,Antrag
und,CCONJ,und
Anfragen,NOUN,Anfrage
Die,DET,der
Bezirksverordneten,NOUN,Bezirksverordnet
in,ADP,in
Spandau,PROPN,Spandau
stellen,VERB,stellen
sich,PRON,sich
den,DET,der
Anliegen,NOUN,Anliegen
der,DET,der
jungen,ADJ,junge
sowie,CCONJ,sowie
der,DET,der
älteren,ADJ,alt
Einwohnerinnen,NOUN,Einwohnerinne
und,CCONJ,und
Einwohner,NOUN,Einwohner
.,PUNCT,--
Am,ADP,an
26.,ADJ,26.
Juni,NOUN,Juni
2024,NUM,2024
können,AUX,können
Unter-21-Jährige,ADJ,Unter-21-Jährig
und,CCONJ,und
Über-60-Jährige,NOUN,Über-60-Jährig
aktiv,ADV,aktiv
mitwirken,VERB,mitwirken
.,PUNCT,--
Vorsteher,NOUN,Vorsteher
Christian,PROPN,Christian
Heck,PROPN,Heck
ruft,VERB,rufen
dazu,ADV,dazu
auf,ADP,auf
",",PUNCT,--
die,DET,der
Generationen-BVV,NOUN,Generationen-BVV
zu,PART,zu
nutzen,VERB,nutzen
",",PUNCT,--
um,SCONJ,um
bis,ADV,bis
zu,ADV,zu
zwei,NUM,zwei
Anfragen,NOUN,Anfrage
oder,CCONJ,oder
Anträge,NOUN,Antrag
zu,PART,zu
stellen,VERB,stellen
.,PUNCT,--
Er,PRON,er
hofft,VERB,hoffen
auf,ADP,auf
eine,DET,ein
breite,ADJ,breit
Mitwirkung,NOUN,Mitwirkung
",",PUNCT,--
um,SCONJ,um
die,DET,der
Lebenswirklichkeiten,NOUN,Lebenswirklichkeit
beider,DET,beide
Altersgruppen,NOUN,Altersgruppe
aufgreifen,VERB,aufgreifen
zu,PART,zu
können,AUX,können
.,PUNCT,--
Engagement,NOUN,Engagement
der,DET,der
Spandauer,NOUN,Spandauer
Bürgerinnen,NOUN,Bürgerin
und,CCONJ,und
Bürger,NOUN,Bürger
gefragt,VERB,fragen
Beteiligen,NOUN,Beteilig
können,AUX,können
sich,PRON,sich
wie,ADP,wie
gewohnt,ADV,gewohnt
Bürgerinnen,NOUN,Bürgerin
und,CCONJ,und
Bürger,NOUN,Bürger
Spandaus,PROPN,Spandaus
",",PUNCT,--
die,PRON,der
zur,ADP,zu
Sitzung,NOUN,Sitzung
das,DET,der
60.,ADJ,60.
Lebensjahr,NOUN,Lebensjahr
vollendet,VERB,vollenden
haben,AUX,haben
",",PUNCT,--
und,CCONJ,und
Spandauer,NOUN,Spandauer
Jugendliche,NOUN,jugendliche
bis,ADP,bis
zum,ADP,zu
21.,ADJ,21.
Lebensjahr,NOUN,Lebensjahr
–,PUNCT,--
als,ADP,als
Einzelpersonen,NOUN,Einzelperson
oder,CCONJ,oder
organisiert,VERB,organisieren
als,ADP,als
Gruppen,NOUN,Gruppe
",",PUNCT,--
Schulklassen,NOUN,Schulklasse
oder,CCONJ,oder
Freizeitvereine,NOUN,Freizeitvereine
.,PUNCT,--
Je,ADV,je
Person,NOUN,Person
oder,CCONJ,oder
Gruppe,NOUN,Gruppe
können,AUX,können
maximal,ADV,maximal
zwei,NUM,zwei
Anträge,NOUN,Antrag
oder,CCONJ,oder
zwei,NUM,zwei
Anfragen,NOUN,Anfrage
schriftlich,ADV,schriftlich
dem,DET,der
