Token,PoS,Lemma
Lyrik,NOUN,Lyrik
und,CCONJ,und
Jazz,NOUN,Jazz
mit,ADP,mit
„,PUNCT,--
My,PROPN,My
Moony,PROPN,Moony
Mood,PROPN,Mood
”,PUNCT,”
am,ADP,an
12.09.2019,ADV,12.09.2019
"
",SPACE,"
"
Auf,ADP,auf
einer,DET,ein
musikalischen,ADJ,musikalisch
Reise,NOUN,Reise
begegnen,VERB,begegnen
sich,PRON,sich
Lyrik,NOUN,Lyrik
",",PUNCT,--
Jazz,NOUN,Jazz
und,CCONJ,und
Weltmusik,NOUN,Weltmusik
",",PUNCT,--
getragen,VERB,tragen
von,ADP,von
der,DET,der
unterschiedlichen,ADJ,unterschiedlich
Herkunft,NOUN,Herkunft
der,DET,der
drei,NUM,drei
Musiker,NOUN,Musiker
.,PUNCT,--
Zwischen,ADP,zwischen
indonesischen,ADJ,indonesisch
Volksweisen,NOUN,Volkswei
mit,ADP,mit
Fadomischung,NOUN,Fadomischung
",",PUNCT,--
Punkrock,PROPN,Punkrock
mit,ADP,mit
Bluesquerstand,PROPN,Bluesquerstand
",",PUNCT,--
Swing,NOUN,Swing
mit,ADP,mit
Melancholiebrechung,NOUN,Melancholiebrechung
entsteht,VERB,entstehen
eine,DET,ein
Klangästhetik,NOUN,Klangästhetik
mit,ADP,mit
eigenen,ADJ,eigen
Kompositionen,NOUN,Komposition
",",PUNCT,--
inspiriert,VERB,inspirieren
von,ADP,von
Lyrik,NOUN,Lyrik
.,PUNCT,--
Als,SCONJ,als
die,DET,der
Musiker,NOUN,Musiker
endlich,ADV,endlich
das,DET,der
Musikstudium,NOUN,Musikstudium
hinter,ADP,hinter
sich,PRON,sich
gelassen,VERB,lassen
hatten,AUX,haben
",",PUNCT,--
konnten,AUX,können
sie,PRON,sie
ihre,DET,ihr
Fähigkeiten,NOUN,Fähigkeit
ausschöpfen,VERB,ausschöpfen
und,CCONJ,und
kreativ,ADV,kreativ
werden,AUX,werden
.,PUNCT,--
So,ADV,so
vertont,VERB,vertonen
das,DET,der
Trio,NOUN,Trio
Lyrik,PROPN,Lyrik
",",PUNCT,--
aber,CCONJ,aber
auch,ADV,auch
Musik,NOUN,Musik
ohne,ADP,ohne
Worte,NOUN,Wort
und,CCONJ,und
beginnt,VERB,beginnen
einen,DET,ein
Traum,NOUN,Traum
von,ADP,von
Grenzenlosigkeit,NOUN,Grenzenlosigkeit
in,ADP,in
der,DET,der
Musik,NOUN,Musik
.,PUNCT,--
My,PROPN,My
Moony,PROPN,Moony
Mood,PROPN,Mood
sind,AUX,sein
:,PUNCT,--
Agnes,PROPN,Agnes
Hapsari,PROPN,Hapsari
(,PUNCT,--
Gesang,NOUN,Gesang
",",PUNCT,--
Klavier,NOUN,Klavier
",",PUNCT,--
Komposition,NOUN,Komposition
),PUNCT,--
Charlotte,PROPN,Charlotte
Joerges,PROPN,Joerges
(,PUNCT,--
Saxophon,NOUN,Saxophon
",",PUNCT,--
Komposition,NOUN,Komposition
),PUNCT,--
Nico,PROPN,Nico
Deppisch,PROPN,Deppisch
(,PUNCT,--
E-Bass,NOUN,E-Bass
),PUNCT,--
Termin,NOUN,Termin
:,PUNCT,--
Donnerstag,NOUN,Donnerstag
",",PUNCT,--
12.,ADJ,12.
September,NOUN,September
2019,NUM,2019
",",PUNCT,--
um,ADP,um
18:30,NOUN,18:30
Uhr,NOUN,Uhr
Eintritt,NOUN,Eintritt
:,PUNCT,--
frei,ADV,frei
Voranmeldung,NOUN,Voranmeldung
und,CCONJ,und
Information,NOUN,Information
unter,ADP,unter
(,PUNCT,--
030,NUM,030
),PUNCT,--
90299,NUM,90299
-,NUM,--
2410,NUM,2410
Veranstaltungsort,NOUN,Veranstaltungsort
:,PUNCT,--
Ingeborg-Drewitz-Bibliothek,NOUN,Ingeborg-Drewitz-Bibliothek
/,PUNCT,--
Musikbereich,NOUN,Musikbereich
",",PUNCT,--
Grunewaldstr,NOUN,Grunewaldstr
.,PUNCT,--
3,NUM,3
",",PUNCT,--
12165,NUM,12165
Berlin,PROPN,Berlin
",",PUNCT,--
3.,ADJ,3.
Etage,NOUN,Etage
",",PUNCT,--
barrierefrei,ADV,barrierefrei
Veranstalter,NOUN,Veranstalter
:,PUNCT,--
Stadtbibliothek,PROPN,Stadtbibliothek
Steglitz-Zehlendorf,PROPN,Steglitz-Zehlendorf
