Token,PoS,Lemma
Neue,ADJ,neu
Online-Karte,NOUN,Online-Kart
zeigt,VERB,zeigen
mehr,DET,mehr
als,ADP,als
600,NUM,600
grüne,ADJ,grün
Lernorte,NOUN,Lernort
in,ADP,in
Berlin,PROPN,Berlin
und,CCONJ,und
Steglitz-Zehlendorf,PROPN,Steglitz-Zehlendorf
"
",SPACE,"
"
Das,DET,der
Netzwerk,NOUN,Netzwerk
der,DET,der
Berliner,ADJ,Berliner
Koordinierungsstellen,NOUN,Koordinierungsstell
Natur-,X,Natur
",",PUNCT,--
Umwelt-,X,Umwelt
",",PUNCT,--
Klima-,X,Klima
und,CCONJ,und
Nachhaltigkeitsbildung,NOUN,Nachhaltigkeitsbildung
NaturStadt,PROPN,NaturStadt
.,PUNCT,--
Berlin,PROPN,Berlin
hat,AUX,haben
am,ADP,an
28.08.2024,NOUN,28.08.2024
eine,DET,ein
innovative,ADJ,innovativ
digitale,ADJ,digital
Karte,NOUN,Karte
veröffentlicht,VERB,veröffentlichen
",",PUNCT,--
welche,PRON,welcher
erstmals,ADV,erstmals
die,DET,der
über,ADV,über
600,NUM,600
grünen,ADJ,grün
Lernorte,NOUN,Lernort
in,ADP,in
Berlin,PROPN,Berlin
präsentiert,VERB,präsentieren
.,PUNCT,--
Die,DET,der
Karte,NOUN,Karte
bietet,VERB,bieten
eine,DET,ein
wertvolle,ADJ,wertvoll
Ressource,NOUN,Ressource
für,ADP,für
alle,PRON,alle
",",PUNCT,--
die,PRON,der
sich,PRON,sich
für,ADP,für
Natur-,X,Natur
",",PUNCT,--
Umwelt-,X,Umwelt
",",PUNCT,--
Klima-,X,Klima
und,CCONJ,und
Nachhaltigkeitsbildung,NOUN,Nachhaltigkeitsbildung
interessieren,VERB,interessieren
.,PUNCT,--
Sie,PRON,sie
vereint,VERB,vereinen
eine,DET,ein
breite,ADJ,breit
Vielfalt,NOUN,Vielfalt
an,ADP,an
Bildungsangeboten,NOUN,Bildungsangebot
und,CCONJ,und
Naturerlebnissen,NOUN,Naturerlebnisse
",",PUNCT,--
die,PRON,der
in,ADP,in
der,DET,der
Hauptstadt,NOUN,Hauptstadt
und,CCONJ,und
Steglitz-Zehlendorf,NOUN,Steglitz-Zehlendorf
zugänglich,ADV,zugänglich
sind,AUX,sein
.,PUNCT,--
So,ADV,so
stellt,VERB,stellen
die,DET,der
Karte,NOUN,Karte
zahlreiche,ADJ,zahlreich
Einrichtungen,NOUN,Einrichtung
als,ADP,als
grüne,ADJ,grün
Lernorte,NOUN,Lernort
vor,ADP,vor
–,PUNCT,--
darunter,ADV,darunter
Bibliotheken,NOUN,Bibliothek
",",PUNCT,--
Jugendfreizeit-,X,Jugendfreizeit
und,CCONJ,und
Nachbarschaftszentren,NOUN,Nachbarschaftszentr
",",PUNCT,--
Volkshochschulen,NOUN,Volkshochschule
",",PUNCT,--
Schulen,NOUN,Schule
",",PUNCT,--
Kitas,PROPN,Kitas
",",PUNCT,--
Waldschulen,NOUN,Waldschul
",",PUNCT,--
Gartenarbeitsschulen,NOUN,Gartenarbeitsschule
–,PUNCT,--
oder,CCONJ,oder
auch,ADV,auch
Orte,NOUN,Ort
wie,ADP,wie
Parks,NOUN,Park
oder,CCONJ,oder
Freiflächen,NOUN,Freifläch
",",PUNCT,--
in,ADP,in
denen,PRON,der
Naturerleben,NOUN,naturerleben
und,CCONJ,und
Nachhaltigkeitskompetenz,NOUN,Nachhaltigkeitskompetenz
altersgerecht,VERB,altersgerecht
und,CCONJ,und
zielgruppenorientiert,VERB,zielgruppenorientieren
greif-,X,greif-
und,CCONJ,und
erlebbar,ADV,erlebbar
gemacht,VERB,machen
werden,AUX,werden
.,PUNCT,--
