Token,PoS,Lemma
Ab,ADP,ab
11.11.2023,ADV,11.11.2023
Art,NOUN,Art
Guides,PROPN,Guid
im,ADP,in
Gutshaus,NOUN,Gutshaus
Steglitz,PROPN,Steglitz
"
",SPACE,"
"
Lassen,VERB,lassen
Sie,PRON,sie
uns,PRON,uns
über,ADP,über
Kunst,NOUN,Kunst
reden,VERB,reden
.,PUNCT,--
Wenn,SCONJ,wenn
man,PRON,man
direkt,ADV,direkt
vor,ADP,vor
einem,DET,ein
Kunstwerk,NOUN,Kunstwerk
steht,VERB,stehen
",",PUNCT,--
kommen,VERB,kommen
oft,ADV,oft
Fragen,NOUN,Frage
nach,ADP,nach
dem,DET,der
Ursprung,NOUN,Ursprung
und,CCONJ,und
der,DET,der
Bedeutung,NOUN,Bedeutung
der,DET,der
Darstellungen,NOUN,Darstellung
auf,ADP,auf
",",PUNCT,--
über,ADP,über
die,DET,der
Technik,NOUN,Technik
oder,CCONJ,oder
die,DET,der
biografischen,ADJ,biografisch
Hintergründe,NOUN,Hintergrund
der,DET,der
Künstlerinnen,NOUN,Künstlerinn
und,CCONJ,und
Künstler,NOUN,Künstler
.,PUNCT,--
An,ADP,an
den,DET,der
kommenden,ADJ,kommend
Wochenenden,NOUN,Wochenende
stehen,VERB,stehen
in,ADP,in
der,DET,der
Ausstellung,NOUN,Ausstellung
im,ADP,in
Gutshaus,NOUN,Gutshaus
Steglitz,PROPN,Steglitz
immer,ADV,immer
samstags,ADV,samstags
und,CCONJ,und
sonntags,ADV,sonntags
von,ADP,von
13–18,PROPN,13–18
Uhr,NOUN,Uhr
Guides,PROPN,Guide
für,ADP,für
die,DET,der
Besuchenden,NOUN,Besuchende
bereit,ADV,bereit
",",PUNCT,--
die,PRON,der
für,ADP,für
Gespräche,NOUN,Gespräch
zur,ADP,zu
Verfügung,NOUN,Verfügung
stehen,VERB,stehen
und,CCONJ,und
Fragen,NOUN,Frage
beantworten,VERB,beantworten
",",PUNCT,--
sei,AUX,sein
es,PRON,es
zu,ADP,zu
der,DET,der
aktuellen,ADJ,aktuell
Ausstellung,NOUN,Ausstellung
",",PUNCT,--
zu,ADP,zu
bestimmten,ADJ,bestimmt
Kunstwerken,NOUN,Kunstwerken
oder,CCONJ,oder
zur,ADP,zu
zeitgenössischen,ADJ,zeitgenössisch
Kunst,NOUN,Kunst
im,ADP,in
Allgemeinen,NOUN,allgemeinen
.,PUNCT,--
Eine,DET,ein
Anmeldung,NOUN,Anmeldung
ist,AUX,sein
nicht,PART,nicht
nötig,ADV,nötig
",",PUNCT,--
das,DET,der
Angebot,NOUN,Angebot
ist,AUX,sein
–,PUNCT,--
wie,ADP,wie
der,DET,der
Eintritt,NOUN,Eintritt
in,ADP,in
die,DET,der
Ausstellung,NOUN,Ausstellung
–,PUNCT,-
kostenfrei,VERB,kostenfrei
.,PUNCT,--
Aktuelle,ADJ,aktuell
Ausstellung,NOUN,Ausstellung
Die,DET,der
wahre,ADJ,wahr
Kunst,NOUN,Kunst
ist,AUX,sein
immer,ADV,immer
da,ADV,da
",",PUNCT,--
wo,SCONJ,wo
man,PRON,man
sie,PRON,sie
nicht,PART,nicht
erwartet,VERB,erwarten
.,PUNCT,--
Dubuffet,PROPN,Dubuffet
",",PUNCT,--
Chaissac,NOUN,Chaissac
",",PUNCT,--
Soutter,NOUN,Soutter
",",PUNCT,--
Wölfli,NOUN,Wölfli
",",PUNCT,--
Gill,PROPN,Gill
",",PUNCT,--
Held,NOUN,Held
Gutshaus,NOUN,Gutshaus
Steglitz,PROPN,Steglitz
Schloßstr,PROPN,Schloßstr
.,PUNCT,--
48,NUM,48
12165,NUM,12165
Berlin,PROPN,Berlin
Mo–So,PROPN,Mo–So
10,NUM,10
-,PUNCT,--
18,NUM,18
Uhr,NOUN,Uhr
Der,DET,der
Eintritt,NOUN,Eintritt
ist,AUX,sein
frei,ADV,frei
.,PUNCT,--
Pressekontakt,NOUN,Pressekontakt
:,PUNCT,--
Christine,ADJ,Christine
Nippe,NOUN,Nippe
E-Mail,PROPN,E-Mail
:,PUNCT,--
christine.nippe@kultur-steglitz-zehlendorf.de,X,christine.nippe@kultur-steglitz-zehlendorf.de
Telefon,NOUN,Telefon
:,PUNCT,--
030,NUM,030
-,NUM,-
90299,NUM,90299
-,NUM,-
2212,NUM,2212
Brigitte,PROPN,Brigitte
Hausmann,NOUN,Hausmann
E-Mail,PROPN,E-Mail
:,PUNCT,--
brigitte.hausmann@ba-sz.berlin.de,ADJ,brigitte.hausmann@ba-sz.berlin.de
Telefon,NOUN,Telefon
:,PUNCT,--
030,NUM,030
90299,NUM,90299
-,NUM,-
2381,NUM,2381
Veranstalter,NOUN,Veranstalter
:,PUNCT,--
Fachbereich,ADV,Fachbereich
Kultur,NOUN,Kultur
Steglitz-Zehlendorf,PROPN,Steglitz-Zehlendorf
Informationen,NOUN,Information
:,PUNCT,--
030,NUM,030
90,NUM,90
299,NUM,299
2302,NUM,2302
Website,NOUN,Websit
:,PUNCT,--
www.kultur-steglitz-zehlendorf.de,X,www.kultur-steglitz-zehlendorf.de
