Token,PoS,Lemma
Bürgermeister,NOUN,Bürgermeister
laden,VERB,laden
zur,ADP,zu
Weinverkostung,NOUN,Weinverkostung
"
",SPACE,"
"
Vom,ADP,von
21.,ADJ,21.
bis,ADP,bis
23.,ADJ,23.
April,NOUN,April
sind,AUX,sein
Weinfreundinnen,NOUN,Weinfreundin
und,CCONJ,und
-freunde,NOUN,-freunde
aus,ADP,aus
Berlin,PROPN,Berlin
und,CCONJ,und
dem,DET,der
Umland,NOUN,Umland
zum,ADP,zu
beliebten,ADJ,beliebt
Köpenicker,NOUN,Köpenicker
Winzerfrühling,PROPN,Winzerfrühling
auf,ADP,auf
die,DET,der
Schlossinsel,NOUN,Schlossinsel
und,CCONJ,und
in,ADP,in
die,DET,der
Köpenicker,NOUN,Köpenicker
Altstadt,NOUN,Altstadt
eingeladen,VERB,einladen
.,PUNCT,--
An,ADP,an
diesem,DET,dieser
Wochenende,NOUN,Wochenende
bieten,VERB,bieten
zahlreiche,ADJ,zahlreich
Weingüter,NOUN,Weingüter
aus,ADP,aus
Deutschland,PROPN,Deutschland
",",PUNCT,--
Österreich,PROPN,Österreich
",",PUNCT,--
Slowenien,PROPN,Slowenien
und,CCONJ,und
Italien,PROPN,Italien
Weine,NOUN,Wein
und,CCONJ,und
kulinarischen,ADJ,kulinarisch
Leckerbissen,NOUN,Leckerbisse
an,ADP,an
.,PUNCT,--
Mittlerweile,ADV,mittlerweile
ist,AUX,sein
es,PRON,es
zu,ADP,zu
einer,DET,ein
guten,ADJ,gut
Tradition,NOUN,Tradition
geworden,AUX,werden
",",PUNCT,--
dass,SCONJ,dass
unter,ADP,unter
den,DET,der
ausstellenden,ADJ,ausstellend
Winzern,NOUN,Winzer
auch,ADV,auch
Familienbetriebe,NOUN,Familienbetrieb
aus,ADP,aus
Partnerregionen,NOUN,Partnerregion
im,ADP,in
slowenischen,ADJ,slowenisch
Maribor,NOUN,Maribor
und,CCONJ,und
aus,ADP,aus
Österreich,PROPN,Österreich
ihre,DET,ihr
Weiß-,X,Weiß
",",PUNCT,--
Rot-,X,Rot
und,CCONJ,und
Roséweine,NOUN,Roséweine
anbieten,VERB,anbieten
.,PUNCT,--
Außerdem,ADV,außerdem
freuen,VERB,freuen
wir,PRON,wir
uns,PRON,sich
sehr,ADV,sehr
",",PUNCT,--
dass,SCONJ,dass
unsere,DET,unser
Partnergemeinde,NOUN,Partnergemeinde
Odernheim,PROPN,Odernheim
am,ADP,an
Glan,NOUN,Glan
in,ADP,in
diesem,DET,dieser
Jahr,NOUN,Jahr
wieder,ADV,wieder
an,ADP,an
Bord,NOUN,Bord
ist,AUX,sein
.,PUNCT,--
Erstmals,ADV,erstmals
nach,ADP,nach
zehn,NUM,zehn
Jahren,NOUN,Jahr
ist,AUX,sein
auch,ADV,auch
die,DET,der
italienische,ADJ,italienisch
Partnerstadt,NOUN,Partnerstadt
Albinea,PROPN,Albinea
wieder,ADV,wieder
mit,ADP,mit
einem,DET,ein
Stand,NOUN,Stand
vertreten,VERB,vertreten
und,CCONJ,und
bietet,VERB,bieten
Köstlichkeiten,NOUN,Köstlichkeit
und,CCONJ,und
Informatives,NOUN,Informatives
aus,ADP,aus
der,DET,der
Emilia,PROPN,Emilia
Romagna,PROPN,Romagna
an,ADP,an
.,PUNCT,--
Der,DET,der
Bürgermeister,NOUN,Bürgermeister
aus,ADP,aus
Albinea,PROPN,Albinea
",",PUNCT,--
Nico,PROPN,Nico
Giberti,PROPN,Giberti
",",PUNCT,--
lässt,VERB,lässn
es,PRON,es
sich,PRON,sich
nicht,PART,nicht
nehmen,VERB,nehmen
und,CCONJ,und
besucht,VERB,besuchen
aus,ADP,aus
diesem,DET,dieser
Anlass,NOUN,Anlass
Treptow-Köpenick,PROPN,Treptow-Köpenick
.,PUNCT,--
Gemeinsam,ADV,gemeinsam
mit,ADP,mit
Bezirksbürgermeister,NOUN,Bezirksbürgermeister
Oliver,PROPN,Oliver
Igel,PROPN,Igel
wird,AUX,werden
er,PRON,er
am,ADP,an
Freitag,NOUN,Freitag
",",PUNCT,--
dem,DET,der
21.,ADJ,21.
April,NOUN,April
um,ADP,um
18:00,ADJ,18:00
Uhr,NOUN,Uhr
den,DET,der
Köpenicker,NOUN,Köpenicker
Winzerfrühling,PROPN,Winzerfrühling
auf,ADP,auf
der,DET,der
Schlossinsel,NOUN,Schlossinsel
eröffnen,VERB,eröffnen
.,PUNCT,--
Anschließend,ADV,anschließend
sind,AUX,sein
neugierige,ADJ,neugierig
und,CCONJ,und
aufgeschlossene,ADJ,aufgeschlossen
Weinliebhaber,NOUN,Weinliebhaber
zu,ADP,zu
einer,DET,ein
kleinen,ADJ,klein
Verkostung,NOUN,Verkostung
der,DET,der
italienischen,ADJ,italienisch
Weine,NOUN,Wein
eingeladen,VERB,einladen
.,PUNCT,--
Nutzen,VERB,Nutzen
Sie,PRON,sie
die,DET,der
Gelegenheit,NOUN,Gelegenheit
und,CCONJ,und
kommen,VERB,kommen
Sie,PRON,sie
bei,ADP,bei
einem,DET,ein
Glas,NOUN,Glas
Wein,NOUN,Wein
mit,ADP,mit
unseren,DET,unser
Gästen,NOUN,Gast
ins,ADP,in
Gespräch,NOUN,Gespräch
und,CCONJ,und
informieren,VERB,informieren
Sie,PRON,sie
sich,PRON,sich
über,ADP,über
Land,NOUN,Land
",",PUNCT,--
Leute,NOUN,Leute
und,CCONJ,und
Wein,NOUN,Wein
und,CCONJ,und
lassen,VERB,lassen
Sie,PRON,sie
sich,PRON,sich
die,DET,der
Kulturen,NOUN,Kultur
dieser,DET,dieser
Regionen,NOUN,Region
näher,ADV,nah
bringen,VERB,bringen
.,PUNCT,--
Nähere,ADJ,nah
Informationen,NOUN,Information
zum,ADP,zu
Programm,NOUN,Programm
finden,VERB,finden
Sie,PRON,sie
unter,ADP,unter
:,PUNCT,--
https://www.berlin.de/ba-treptow-koepenick/aktuelles/veranstaltungen/koepenicker-winzerfruehling-283414.php,X,https://www.berlin.de/ba-treptow-koepenick/aktuelles/veranstaltungen/koepenicker-winzerfruehling-283414.php
