Token,PoS,Lemma
Für,ADP,für
einen,DET,ein
geschichtsbewussten,ADJ,geschichtsbewusst
Umgang,NOUN,Umgang
mit,ADP,mit
dem,DET,der
Olympiagelände,NOUN,Olympiagelände
"
",SPACE,"
"
Der,DET,der
ehemalige,ADJ,ehemalig
Stadtentwicklungssenator,NOUN,Stadtentwicklungssenator
Peter,PROPN,Peter
Strieder,PROPN,Strieder
hat,AUX,haben
sich,PRON,sich
in,ADP,in
der,DET,der
Wochenzeitung,NOUN,Wochenzeitung
DIE,DET,DIE
ZEIT,NOUN,ZEIT
vom,ADP,von
14.,ADJ,14.
Mai,NOUN,Mai
2020,NUM,2020
mit,ADP,mit
einem,DET,ein
„,PUNCT,--
Appell,NOUN,Appell
“,PUNCT,--
für,ADP,für
eine,DET,ein
„,PUNCT,--
Entnazifizierung,NOUN,Entnazifizierung
“,PUNCT,--
des,DET,der
Olympiageländes,NOUN,Olympiageländ
ausgesprochen,VERB,aussprechen
.,PUNCT,--
Bezirksbürgermeister,NOUN,Bezirksbürgermeister
Reinhard,PROPN,Reinhard
Naumann,PROPN,Naumann
:,PUNCT,--
bq,X,bq
.,PUNCT,--
Peter,PROPN,Peter
Strieder,PROPN,Strieder
ist,AUX,sein
für,ADP,für
seinen,DET,sein
Appell,NOUN,Appell
zu,PART,zu
danken,VERB,danken
!,PUNCT,--
Auch,ADV,auch
wenn,SCONJ,wenn
ich,PRON,ich
nicht,PART,nicht
jeden,DET,jeder
Aspekt,NOUN,Aspekt
seiner,DET,sein
Ausführungen,NOUN,Ausführung
teile,VERB,teilen
",",PUNCT,--
so,ADV,so
stimme,VERB,stimmen
ich,PRON,ich
ihm,PRON,ihm
politisch,ADV,politisch
ausdrücklich,ADV,ausdrücklich
zu,ADP,zu
",",PUNCT,--
das,PRON,der
die,DET,der
gesellschaftliche,ADJ,gesellschaftlich
Rechtfertigung,NOUN,Rechtfertigung
für,ADP,für
den,DET,der
Erhalt,NOUN,Erhalt
des,DET,der
Status,NOUN,Status
quo,X,--
auf,ADP,auf
dem,DET,der
ehemaligen,ADJ,ehemalig
„,PUNCT,--
Reichssportfeld,NOUN,Reichssportfeld
“,PUNCT,--
im,ADP,in
öffentlichen,ADJ,öffentlich
Diskurs,NOUN,Diskurs
zu,PART,zu
hinterfragen,VERB,hinterfragen
ist,AUX,sein
.,PUNCT,--
Dies,PRON,dieser
