Token,PoS,Lemma
Land,NOUN,Land
Berlin,PROPN,Berlin
eröffnet,VERB,eröffnen
Notunterkunft,NOUN,Notunterkunft
für,ADP,für
Flüchtlinge,NOUN,Flüchtling
in,ADP,in
Marzahn-Hellersdorf,PROPN,Marzahn-Hellersdorf
"
",SPACE,"
"
Das,DET,der
Landesamt,NOUN,Landesamt
für,ADP,für
Gesundheit,NOUN,Gesundheit
und,CCONJ,und
Soziales,NOUN,soziale
des,DET,der
Landes,NOUN,Land
Berlin,PROPN,Berlin
(,PUNCT,--
LAGeSo,PROPN,LAGeSo
),PUNCT,--
eröffnet,VERB,eröffnen
in,ADP,in
wenigen,DET,weniger
Tagen,NOUN,Tag
eine,DET,ein
weitere,ADJ,weit
Notunterkunft,NOUN,Notunterkunft
für,ADP,für
Flüchtlinge,NOUN,Flüchtling
in,ADP,in
Berlin,PROPN,Berlin
.,PUNCT,--
Der,DET,der
neue,ADJ,neu
Standort,NOUN,Standort
",",PUNCT,--
eine,DET,ein
vom,ADP,von
Bezirk,NOUN,Bezirk
vorgeschlagene,ADJ,vorgeschlagen
",",PUNCT,--
weder,CCONJ,weder
vom,ADP,von
Schul-,X,Schul
noch,CCONJ,noch
von,ADP,von
Vereinssport,NOUN,Vereinssport
genutzte,ADJ,genutzt
Sporthalle,NOUN,Sporthalle
in,ADP,in
der,DET,der
Kyritzer,ADJ,Kyritzer
Straße,NOUN,Straße
43,NUM,43
",",PUNCT,--
12629,NUM,12629
Berlin,PROPN,Berlin
im,ADP,in
Stadtteil,NOUN,Stadtteil
Hellersdorf,PROPN,Hellersdorf
",",PUNCT,--
wird,AUX,werden
in,ADP,in
den,DET,der
nächsten,ADJ,nächster
Tagen,NOUN,Tag
kurzfristig,ADV,kurzfristig
ausgestattet,VERB,ausstatten
.,PUNCT,--
Der,DET,der
Bezirk,NOUN,Bezirk
Marzahn-Hellersdorf,PROPN,Marzahn-Hellersdorf
hatte,AUX,haben
die,DET,der
Sporthalle,NOUN,Sporthalle
nach,ADP,nach
Aufforderung,NOUN,Aufforderung
als,ADP,als
möglichen,ADJ,möglich
Standort,NOUN,Standort
im,ADP,in
Bezirk,NOUN,Bezirk
gemeldet,VERB,melden
und,CCONJ,und
rechnet,VERB,rechnen
nach,ADP,nach
den,DET,der
Angaben,NOUN,Angabe
des,DET,der
LAGeSo,PROPN,LAGeSo
mit,ADP,mit
der,DET,der
Ankunft,NOUN,Ankunft
von,ADP,von
voraussichtlich,ADV,voraussichtlich
100,NUM,100
Flüchtlingen,NOUN,Flüchtling
",",PUNCT,--
die,PRON,der
vorübergehend,ADV,vorübergehend
(,PUNCT,--
ca.,ADV,ca.
drei,NUM,drei
Monate,NOUN,Monat
),PUNCT,--
eine,DET,ein
Unterkunft,NOUN,Unterkunft
in,ADP,in
der,DET,der
aktuell,ADV,aktuell
ungenutzten,ADJ,ungenutzt
Halle,NOUN,Halle
finden,VERB,finden
sollen,AUX,sollen
.,PUNCT,--
Ein,DET,ein
Einzug,NOUN,Einzug
der,DET,der
Bewohner,NOUN,Bewohner
ist,AUX,sein
möglich,ADV,möglich
",",PUNCT,--
sobald,SCONJ,sobald
die,DET,der
Ortsgruppe,NOUN,Ortsgruppe
des,DET,der
Technischen,ADJ,Technisch
Hilfswerks,NOUN,Hilfswerk
einen,DET,ein
Bodenbelag,NOUN,Bodenbelag
gelegt,VERB,legen
und,CCONJ,und
Betten,NOUN,Bett
aufgebaut,VERB,aufbauen
hat,AUX,haben
.,PUNCT,--
Mit,ADP,mit
freundlichen,ADJ,freundlich
Grüßen,NOUN,Grüße
Bezirksbürgermeister,NOUN,Bezirksbürgermeister
Stefan,PROPN,Stefan
Komoß,PROPN,Komoß
Anfragen,NOUN,Anfrage
richten,VERB,richten
Sie,PRON,sie
bitte,ADV,bitte
an,ADP,an
Frank,PROPN,Frank
Petersen,PROPN,Petersen
Pressesprecher,NOUN,Pressesprecher
und,CCONJ,und
Leiter,NOUN,Leiter
der,DET,der
Pressestelle,NOUN,Pressestelle
Bezirksamt,PROPN,Bezirksamt
Marzahn-Hellersdorf,PROPN,Marzahn-Hellersdorf
von,ADP,von
Berlin,PROPN,Berlin
Pressestelle,PROPN,Pressestelle
Postanschrift,NOUN,Postanschrift
:,PUNCT,--
12591,NUM,12591
Berlin,PROPN,Berlin
Dienstsitz,PROPN,Dienstsitz
:,PUNCT,--
Alice-Salomon-Platz,NOUN,Alice-Salomon-Platz
3,NUM,3
12627,NUM,12627
Berlin,PROPN,Berlin
Zimmer,NOUN,Zimmer
3.16,NUM,3.16
Tel.,NOUN,Tel.
:,PUNCT,--
49,NUM,49
(,PUNCT,--
0)30,NOUN,0)30
90293,NUM,90293
2003,NUM,2003
Fax,NOUN,Fax
:,PUNCT,--
49,NUM,49
(,PUNCT,--
0)30,NOUN,0)30
90293,NUM,90293
2009,NUM,2009
E-Mail,NOUN,E-Mail
:,PUNCT,--
presse.marzahn-hellersdorf@berlin.de,X,presse.marzahn-hellersdorf@berlin.de
Internet,NOUN,Internet
:,PUNCT,--
www.marzahn-hellersdorf.de,X,www.marzahn-hellersdorf.de
