Token,PoS,Lemma
Beleidigung,NOUN,Beleidigung
",",PUNCT,--
Bedrohung,NOUN,Bedrohung
und,CCONJ,und
Angriff,NOUN,Angriff
auf,ADP,auf
Polizeieinsatzkräfte,NOUN,Polizeieinsatzkraft
-,PUNCT,--
Festnahme,NOUN,Festnahme
"
",SPACE,"
"
Nr.,NOUN,Nr.
1538,NUM,1538
Gestern,NOUN,Gestern
Abend,NOUN,Abend
wurden,AUX,werden
Polizeibeamte,NOUN,Polizeibeamt
in,ADP,in
Kreuzberg,PROPN,Kreuzberg
von,ADP,von
einem,DET,ein
Mann,NOUN,Mann
beleidigt,VERB,beleidigen
",",PUNCT,--
bedroht,VERB,bedrohen
und,CCONJ,und
angegriffen,VERB,angreifen
.,PUNCT,--
Ersten,ADJ,erster
Erkenntnissen,NOUN,Erkenntnis
zufolge,ADP,zufolge
wurde,AUX,werden
der,DET,der
30-Jährige,NOUN,30-Jährige
durch,ADP,durch
die,DET,der
Einsatzkräfte,NOUN,Einsatzkraft
gegen,ADP,gegen
20,NUM,20
Uhr,NOUN,Uhr
aufgefordert,VERB,auffordern
",",PUNCT,--
einen,DET,ein
BVG-Bus,NOUN,BVG-Bus
an,ADP,an
einer,DET,ein
Endhaltestelle,NOUN,Endhaltestelle
in,ADP,in
der,DET,der
Skalitzer,ADJ,Skalitzer
Straße,NOUN,Straße
zu,PART,zu
verlassen,VERB,verlassen
.,PUNCT,--
Dieses,PRON,dieser
wollte,AUX,wollen
er,PRON,er
zuvor,ADV,zuvor
nach,ADP,nach
Ansprechen,NOUN,Anspreche
durch,ADP,durch
Personal,NOUN,Personal
der,DET,der
BVG,PROPN,BVG
nicht,PART,nicht
tun,VERB,tun
.,PUNCT,--
Daraufhin,ADV,daraufhin
soll,AUX,sollen
der,DET,der
alkoholisierte,ADJ,alkoholisiert
Mann,NOUN,Mann
die,DET,der
Polizeieinsatzkräfte,NOUN,Polizeieinsatzkräft
beleidigt,VERB,beleidigen
",",PUNCT,--
ihnen,PRON,ihnen
mit,ADP,mit
Gewalt,NOUN,Gewalt
gedroht,VERB,drohen
und,CCONJ,und
in,ADP,in
Richtung,NOUN,Richtung
ihrer,DET,ihr
Oberkörper,NOUN,Oberkörper
geschlagen,VERB,schlagen
haben,AUX,haben
.,PUNCT,--
Die,DET,der
beiden,DET,beide
Einsatzkräfte,NOUN,Einsatzkraft
konnten,AUX,können
den,DET,der
Angriffen,NOUN,Angriff
ausweichen,VERB,ausweichen
und,CCONJ,und
blieben,VERB,bleiben
deshalb,ADV,deshalb
unverletzt,ADV,unverletzt
.,PUNCT,--
Anschließend,ADV,anschließend
nahmen,VERB,nehmen
sie,PRON,sie
den,DET,der
30-Jährigen,NOUN,30-Jährig
fest,ADV,fest
und,CCONJ,und
brachten,VERB,bringen
ihn,PRON,ihn
später,ADV,spät
zur,ADP,zu
Durchführung,NOUN,Durchführung
einer,DET,ein
Blutentnahme,NOUN,Blutentnahme
in,ADP,in
ein,DET,ein
Gewahrsam,NOUN,Gewahrsam
",",PUNCT,--
von,ADP,von
wo,SCONJ,wo
er,PRON,er
nach,ADP,nach
den,DET,der
polizeilichen,ADJ,polizeilich
Maßnahmen,NOUN,Maßnahme
wieder,ADV,wieder
entlassen,VERB,entlassen
wurde,AUX,werden
.,PUNCT,--
Ein,DET,ein
20-Jähriger,NOUN,20-Jähriger
filmte,VERB,filmen
den,DET,der
Einsatz,NOUN,Einsatz
der,DET,der
Polizei,NOUN,Polizei
mit,ADP,mit
seinem,DET,sein
Handy,NOUN,Handy
.,PUNCT,--
Dieses,PRON,dieser
wurde,AUX,werden
anschließend,ADV,anschließend
