Token,PoS,Lemma
Diskussion,NOUN,Diskussion
aus,ADP,aus
der,DET,der
Reihe,NOUN,Reihe
EUROPA,PROPN,EUROPA
KONTROVERS,NOUN,KONTROVERS
SPEZIAL,PROPN,SPEZIAL
"
",SPACE,"
"
Der,DET,der
Bezirksbürgermeister,NOUN,Bezirksbürgermeister
von,ADP,von
Mitte,NOUN,Mitte
",",PUNCT,--
Stephan,PROPN,Stephan
von,ADP,von
Dassel,PROPN,Dassel
",",PUNCT,--
informiert,VERB,informieren
:,PUNCT,--
Die,DET,der
Landesarbeitsgemeinschaft,NOUN,Landesarbeitsgemeinschaft
der,DET,der
EU-Beauftragten,NOUN,EU-Beauftragt
der,DET,der
Berliner,ADJ,Berliner
Bezirke,NOUN,Bezirk
(,PUNCT,--
LAG,PROPN,LAG
),PUNCT,--
lädt,VERB,laden
alle,DET,aller
Berlinerinnen,NOUN,Berlinerin
und,CCONJ,und
Berliner,ADJ,Berliner
herzlich,ADV,herzlich
ein,DET,ein
zur,ADP,zu
Diskussion,NOUN,Diskussion
aus,ADP,aus
der,DET,der
Reihe,NOUN,Reihe
EUROPA,PROPN,EUROPA
KONTROVERS,NOUN,KONTROVERS
SPEZIAL,PROPN,SPEZIAL
mit,ADP,mit
dem,DET,der
Titel,NOUN,Titel
Bürger*in,PROPN,Bürger*in
Europa,PROPN,Europa
–,PUNCT,--
Wunschtraum,NOUN,Wunschtraum
oder,CCONJ,oder
Wirklichkeit,NOUN,Wirklichkeit
?,PUNCT,--
Donnerstag,NOUN,Donnerstag
",",PUNCT,--
den,DET,der
11.,ADJ,11.
Oktober,NOUN,Oktober
2018,NUM,2018
ab,ADP,ab
18:00,ADJ,18:00
Uhr,NOUN,Uhr
im,ADP,in
Europäischen,ADJ,europäisch
Haus,NOUN,Haus
",",PUNCT,--
Unter,ADP,unter
den,DET,der
Linden,PROPN,Linden
78,NUM,78
",",PUNCT,--
10117,NUM,10117
Berlin,PROPN,Berlin
",",PUNCT,--
Konferenzsaal,NOUN,Konferenzsaal
1.,ADJ,1.
Stock,NOUN,Stock
.,PUNCT,--
Die,DET,der
Flüchtlingskrise,NOUN,Flüchtlingskrise
",",PUNCT,--
der,DET,der
Aufstieg,NOUN,Aufstieg
der,DET,der
Populisten,NOUN,Populist
und,CCONJ,und
das,DET,der
Brexit-Votum,NOUN,Brexit-Votum
–,PUNCT,--
Europa,PROPN,Europa
hat,AUX,haben
schon,ADV,schon
bessere,ADJ,gut
Zeiten,NOUN,Zeit
erlebt,VERB,erleben
.,PUNCT,--
Trotzdem,ADV,trotzdem
oder,CCONJ,oder
gerade,ADV,gerade
deswegen,ADV,deswegen
vereinigen,VERB,vereinigen
sich,PRON,sich
europaweit,ADV,europaweit
Menschen,NOUN,Mensch
",",PUNCT,--
um,SCONJ,um
sich,PRON,sich
für,ADP,für
das,DET,der
Europäische,ADJ,europäisch
Projekt,NOUN,Projekt
zu,PART,zu
engagieren,VERB,engagieren
.,PUNCT,--
Andererseits,ADV,andererseits
formieren,VERB,formieren
sich,PRON,sich
Gegenbewegungen,NOUN,Gegenbewegung
von,ADP,von
Menschen,NOUN,Mensch
",",PUNCT,--
die,PRON,der
sich,PRON,sich
von,ADP,von
den,DET,der
EU-Institutionen,NOUN,EU-Institution
nicht,PART,nicht
mehr,ADV,mehr
vertreten,VERB,vertreten
fühlen,VERB,fühlen
.,PUNCT,--
Wir,PRON,wir
wollen,AUX,wollen
wissen,VERB,wissen
",",PUNCT,--
ob,SCONJ,ob
die,DET,der
europäische,ADJ,europäisch
Idee,NOUN,Idee
noch,ADV,noch
zu,PART,zu
retten,VERB,retten
ist,AUX,sein
und,CCONJ,und
wie,ADP,wie
die,DET,der
Menschen,NOUN,Mensch
Europas,PROPN,Europa
Zukunft,NOUN,Zukunft
gestalten,VERB,gestalten
wollen,AUX,wollen
.,PUNCT,--
Wir,PRON,wir
wollen,AUX,wollen
wissen,VERB,wissen
",",PUNCT,--
was,PRON,was
die,DET,der
Berlinerinnen,NOUN,Berlinerin
und,CCONJ,und
Berliner,NOUN,Berliner
darüber,ADV,darüber
denken,VERB,denken
und,CCONJ,und
mit,ADP,mit
Ihnen,PRON,ihnen
gemeinsam,ADV,gemeinsam
über,ADP,über
die,DET,der
Zukunft,NOUN,Zukunft
Europas,PROPN,Europa
diskutieren,VERB,diskutieren
!,PUNCT,--
Mit,ADP,mit
Ihnen,PRON,ihnen
diskutieren,VERB,diskutieren
Joachim,PROPN,Joachim
Zeller,PROPN,Zeller
",",PUNCT,--
Mitglied,NOUN,Mitglied
des,DET,der
Europäischen,ADJ,europäisch
Parlaments,NOUN,Parlament
(,PUNCT,--
EVP,PROPN,EVP
),PUNCT,--
Dr.,NOUN,Dr.
Hugh,PROPN,Hugh
Bronson,PROPN,Bronson
",",PUNCT,--
Mitglied,NOUN,Mitglied
des,DET,der
Abgeordnetenhauses,NOUN,Abgeordnetenhaus
Berlin,PROPN,Berlin
(,PUNCT,--
AfD,NOUN,AfD
),PUNCT,--
Vertreterinnen,NOUN,Vertreterin
und,CCONJ,und
Vertreter,NOUN,Vertreter
von,ADP,von
Democracy,PROPN,Democracy
in,ADP,in
Europe,PROPN,Europe
Movement,PROPN,Movement
2025,NUM,2025
Silvan,PROPN,Silvan
Wagenknecht,PROPN,Wagenknecht
",",PUNCT,--
Pulse,PROPN,Pulse
of,PROPN,of
Europe,PROPN,Europe
Katja,PROPN,Katja
Sinko,PROPN,Sinko
",",PUNCT,--
The,PROPN,The
European,PROPN,European
Moment,PROPN,Moment
(,PUNCT,--
angefragt,VERB,angefragt
),PUNCT,--
Susanne,PROPN,Susanne
Zels,PROPN,Zels
",",PUNCT,--
Polis180,NOUN,Polis180
Lernen,VERB,lernen
Sie,PRON,sie
vorab,ADV,vorab
um,ADP,um
18:00,ADJ,18:00
Uhr,NOUN,Uhr
die,DET,der
Ausstellung,NOUN,Ausstellung
„,PUNCT,--
Erlebnis,PROPN,Erlebnis
Europa,PROPN,Europa
“,PUNCT,--
durch,ADP,durch
eine,DET,ein
kleine,ADJ,klein
Ausstellungsführung,NOUN,Ausstellungsführung
kennen,VERB,kennen
.,PUNCT,--
Die,DET,der
Teilnahme,NOUN,Teilnahme
an,ADP,an
der,DET,der
Veranstaltung,NOUN,Veranstaltung
ist,AUX,sein
kostenfrei,ADV,kostenfrei
.,PUNCT,--
Seien,AUX,Sein
Sie,PRON,sie
dabei,ADV,dabei
und,CCONJ,und
melden,VERB,melden
sich,PRON,sich
unter,ADP,unter
europa@ba-tk.berlin.de,PROPN,europa@ba-tk.berlin.de
oder,CCONJ,oder
per,ADP,per
Fax,NOUN,Fax
:,PUNCT,--
030-,PROPN,030-
90277,NUM,90277
-,NUM,-
4200,NUM,4200
an,ADP,an
.,PUNCT,--
Medienkontakt,NOUN,Medienkontakt
:,PUNCT,--
Bezirksamt,ADP,Bezirksamt
Mitte,NOUN,Mitte
",",PUNCT,--
Europabeauftrage,NOUN,Europabeauftrage
Marina,PROPN,Marina
Mantay,PROPN,Mantay
",",PUNCT,--
Tel.,NOUN,Tel.
:,PUNCT,--
(,PUNCT,--
030,NUM,030
),PUNCT,--
9018,NUM,9018
-,NUM,-
32749,NUM,32749
