Token,PoS,Lemma
Start,NOUN,Start
des,DET,der
„,PUNCT,--
klimafit“-Kurses,NOUN,klimafit“-Kurs
an,ADP,an
der,DET,der
VHS,PROPN,VHS
:,PUNCT,--
Aktiv,ADV,Aktiv
für,ADP,für
den,DET,der
Klimaschutz,NOUN,Klimaschutz
in,ADP,in
Spandau,PROPN,Spandau
"
",SPACE,"
"
•,PROPN,•
Weiterbildungsangebot,NOUN,Weiterbildungsangebot
„,PUNCT,--
klimafit,NOUN,Klimafit
“,PUNCT,--
startet,VERB,starten
ab,ADP,ab
6.3.2024,PROPN,6.3.2024
an,ADP,an
der,DET,der
Volkshochschule,NOUN,Volkshochschule
Berlin,PROPN,Berlin
Spandau,PROPN,Spandau
•,NOUN,•
Teilnehmende,NOUN,Teilnehmend
setzen,VERB,setzen
sich,PRON,sich
mit,ADP,mit
Folgen,NOUN,Folge
der,DET,der
Klimakrise,NOUN,Klimakrise
global,ADV,global
",",PUNCT,--
regional,ADV,regional
und,CCONJ,und
in,ADP,in
Spandau,PROPN,Spandau
auseinander,ADV,auseinander
und,CCONJ,und
tragen,VERB,tragen
mit,ADP,mit
Emissionseinsparungen,NOUN,Emissionseinsparung
zum,ADP,zu
Klimaschutz,NOUN,Klimaschutz
bei,ADP,bei
•,NOUN,•
Engagierte,ADJ,engagiert
Mitbürger*innen,NOUN,Mitbürger*inn
vernetzen,VERB,vernetzen
sich,PRON,sich
und,CCONJ,und
bringen,VERB,bringen
den,DET,der
Klimaschutz,NOUN,Klimaschutz
gemeinsam,ADV,gemeinsam
voran,ADP,voran
Die,DET,der
Klimakrise,NOUN,Klimakrise
ist,AUX,sein
längst,ADV,längst
auch,ADV,auch
vor,ADP,vor
unserer,DET,unser
Haustür,NOUN,Haustür
angekommen,VERB,ankommen
.,PUNCT,--
Viele,DET,vieler
Menschen,NOUN,Mensch
in,ADP,in
über-fluteten,ADJ,über-flutet
Regionen,NOUN,Region
Deutschlands,PROPN,Deutschland
haben,AUX,haben
dies,PRON,dieser
erst,ADV,erst
kürzlich,ADV,kürzlich
hautnah,ADV,hautnah
erlebt,VERB,erleben
.,PUNCT,--
Häufigere,ADJ,Häufigere
Starkregenereignisse,NOUN,Starkregenereignisse
",",PUNCT,--
Dürren,NOUN,Dürr
oder,CCONJ,oder
Dauerregen,NOUN,Dauerreg
und,CCONJ,und
immer,ADV,immer
mehr,DET,mehr
Hitzetage,NOUN,Hitzetage
gehören,VERB,gehören
lei-der,NOUN,lei-der
mittlerweile,ADV,mittlerweile
zum,ADP,zu
Alltag,NOUN,Alltag
.,PUNCT,--
Aber,CCONJ,aber
wie,ADV,wie
kann,AUX,können
sich,PRON,sich
Spandau,NOUN,Spandau
gegen,ADP,gegen
die,DET,der
Folgen,NOUN,Folge
der,DET,der
Klimakrise,NOUN,Klimakrise
wappnen,VERB,wappnen
?,PUNCT,--
Wie,ADV,wie
vor,ADP,vor
der,DET,der
Haustür,NOUN,Haustür
Klimaschutzmaßnahmen,NOUN,Klimaschutzmaßnahmen
umsetzen,VERB,umsetzen
?,PUNCT,--
Wissen,VERB,wissen
dazu,ADV,dazu
vermittelt,VERB,vermitteln
der,DET,der
Volkshochschulkurs,NOUN,Volkshochschulkurs
„,PUNCT,--
klimafit,ADV,Klimafit
“,PUNCT,--
.,PUNCT,--
Hier,ADV,hier
können,AUX,können
sich,PRON,sich
Bürger*innen,NOUN,Bürger*inn
ab,ADP,ab
März,NOUN,März
weiter-bilden,VERB,weiter-bilden
",",PUNCT,--
um,SCONJ,um
Spandau,NOUN,Spandau
gemeinsam,ADV,gemeinsam
klimafreundlicher,ADV,klimafreundlich
zu,PART,zu
gestalten,VERB,gestalten
.,PUNCT,--
“,PUNCT,--
Der,DET,der
Kurs,NOUN,Kurs
‘,PUNCT,--
klimafit,NOUN,Klimafit
’,PROPN,’
vermittelt,VERB,vermitteln
fundierte,ADJ,fundiert
Grundlagen,NOUN,Grundlage
und,CCONJ,und
ermutigt,VERB,ermutigen
Bürgerinnen,NOUN,Bürgerin
und,CCONJ,und
Bürger,NOUN,Bürger
",",PUNCT,--
sich,PRON,sich
aktiv,ADV,aktiv
für,ADP,für
den,DET,der
lokalen,ADJ,lokal
Klimaschutz,NOUN,Klimaschutz
zu,PART,zu
engagieren,VERB,engagieren
und,CCONJ,und
zu,PART,zu
vernetzen,VERB,vernetzen
”,PUNCT,”
",",PUNCT,--
betont,VERB,betonen
Dr.,NOUN,Dr.
Carola,PROPN,Carola
Brückner,PROPN,Brückner
",",PUNCT,--
Bezirksstadträtin,NOUN,Bezirksstadträtin
für,ADP,für
Bildung,NOUN,Bildung
",",PUNCT,--
Kultur,NOUN,Kultur
",",PUNCT,--
Sport,NOUN,Sport
und,CCONJ,und
Facility,PROPN,Facility
Management,PROPN,Management
.,PUNCT,--
„,PUNCT,--
Damit,ADV,damit
unterstützt,VERB,unterstützen
dieses,DET,dieser
VHS-Angebot,NOUN,VHS-Angebot
in,ADP,in
großartiger,ADJ,großartig
Weise,NOUN,Weise
unsere,DET,unser
Spandauer,NOUN,Spandauer
Aktivitäten,NOUN,Aktivität
in,ADP,in
punkto,ADV,punkto
Klimaschutz,NOUN,Klimaschutz
.,PUNCT,--
“,PUNCT,--
An,ADP,an
sechs,NUM,sechs
Kursabenden,NOUN,Kursabende
–,PUNCT,--
vier,NUM,vier
in,ADP,in
Präsenz,NOUN,Präsenz
und,CCONJ,und
zwei,NUM,zwei
online,PRON,Online
–,PUNCT,--
erfahren,VERB,erfahren
Interessierte,NOUN,Interessierte
mehr,ADV,mehr
über,ADP,über
das,DET,der
Klimaschutzmanagement,NOUN,Klimaschutzmanagement
von,ADP,von
Spandau,NOUN,Spandau
und,CCONJ,und
wie,SCONJ,wie
sie,PRON,sie
sich,PRON,sich
daran,ADV,daran
beteiligen,VERB,beteiligen
können,AUX,können
.,PUNCT,--
Sie,PRON,sie
lernen,VERB,lernen
die,DET,der
Ursachen,NOUN,Ursache
der,DET,der
Klimakrise,NOUN,Klimakrise
von,ADP,von
der,DET,der
globalen,ADJ,globalen
über,ADP,über
die,DET,der
regionale,NOUN,regional
hin,ADV,hin
bis,ADP,bis
zur,ADP,zu
lokalen,ADJ,lokal
Ebene,NOUN,Ebene
kennen,VERB,kennen
und,CCONJ,und
