Token,PoS,Lemma
Herbstkonzert,PROPN,Herbstkonzert
des,DET,der
Berolina,PROPN,Berolina
Chorensemble,PROPN,Chorensemble
Köpenick,PROPN,Köpenick
"
",SPACE,"
"
Zeit,NOUN,Zeit
:,PUNCT,--
Sonntag,NOUN,Sonntag
",",PUNCT,--
den,DET,der
29.09.2019,PROPN,29.09.2019
",",PUNCT,--
16,NUM,16
Uhr,NOUN,Uhr
Ort,NOUN,Ort
:,PUNCT,--
Aula,PROPN,aula
der,DET,der
Joseph-Schmidt-Musikschule,PROPN,Joseph-Schmidt-Musikschule
",",PUNCT,--
Freiheit,NOUN,Freiheit
15,NUM,15
",",PUNCT,--
12555,NUM,12555
Berlin,PROPN,Berlin
Eintritt,NOUN,Eintritt
:,PUNCT,--
10,NUM,10
€,PROPN,€
Das,DET,der
Berolina-Chorensemble,NOUN,Berolina-Chorensemble
Köpenick,NOUN,Köpenick
singt,VERB,singen
für,ADP,für
Sie,PRON,sie
das,DET,der
traditionelle,ADJ,traditionell
Herbstkonzert,PROPN,Herbstkonzert
",",PUNCT,--
unter,ADP,unter
dem,DET,der
Motto,NOUN,Motto
:,PUNCT,--
“,PUNCT,--
Ein,DET,ein
bischen,ADJ,bisch
Frieden,NOUN,Frieden
”,PUNCT,”
am,ADP,an
Sonntag,NOUN,Sonntag
",",PUNCT,--
dem,DET,der
29.,ADJ,29.
September,NOUN,September
2019,NUM,2019
um,ADP,um
16,NUM,16
Uhr,NOUN,Uhr
in,ADP,in
der,DET,der
Aula,NOUN,Aula
der,DET,der
Joseph-Schmidt-Musikschule,PROPN,Joseph-Schmidt-Musikschule
in,ADP,in
Alt,PROPN,Alt
Köpenick,PROPN,Köpenick
",",PUNCT,--
Freiheit,NOUN,Freiheit
15.,NUM,15.
Als,ADP,als
Gäste,NOUN,Gast
werden,AUX,werden
Doreen,NOUN,Doree
Glöckner,NOUN,Glöckner
und,CCONJ,und
Michaela,PROPN,Michaela
Jäger,PROPN,Jäger
–,PUNCT,--
Saxophon,NOUN,saxophon
und,CCONJ,und
Bert,PROPN,Bert
Mario,PROPN,Mario
Temme,PROPN,Temme
–,PUNCT,--
Pianist,NOUN,Pianist
begrüßt,VERB,begrüßen
Der,DET,der
Zugang,NOUN,Zugang
ist,AUX,sein
barrierefrei,ADV,barrierefrei
.,PUNCT,--
Karten,NOUN,Karte
unter,ADP,unter
:,PUNCT,--
www.berolina-chorensemble.de,X,www.berolina-chorensemble.de
Tel,PROPN,Tel
;,PUNCT,--
030,NUM,030
564,NUM,564
009,NUM,009
80,NUM,80
_,X,_
(,PUNCT,--
-,PUNCT,--
eventuelle,ADJ,eventuell
Restkarten,NOUN,Restkart
an,ADP,an
der,DET,der
Abendkasse,NOUN,Abendkasse
-,PUNCT,--
),PUNCT,--
_,ADV,_
