Token,PoS,Lemma
Sonderausstellung,NOUN,Sonderausstellung
des,DET,der
Heimatmuseums,NOUN,Heimatmuseum
Zehlendorf,PROPN,Zehlendorf
:,PUNCT,--
Drei,NUM,drei
fast,ADV,fast
vergessene,ADJ,vergessen
Zehlendorfer,NOUN,Zehlendorfer
Malerinnen,NOUN,Malerinn
"
",SPACE,"
"
Am,ADP,an
Sonntag,NOUN,Sonntag
",",PUNCT,--
7.,ADJ,7.
April,NOUN,April
2024,NUM,2024
",",PUNCT,--
öffnet,VERB,öffnen
im,ADP,in
Heimatmuseum,NOUN,Heimatmuseum
Zehlendorf,PROPN,Zehlendorf
die,DET,der
Sonderausstellung,NOUN,Sonderausstellung
„,PUNCT,--
Die,DET,der
Fräuleins,NOUN,Fräulein
an,ADP,an
der,DET,der
Staffelei,NOUN,Staffelei
–,PUNCT,--
Drei,NUM,drei
fast,ADV,fast
vergessene,ADJ,vergessen
Zehlendorfer,NOUN,Zehlendorfer
Malerinnen,NOUN,Malerinn
“,PUNCT,--
.,PUNCT,--
Gezeigt,VERB,zeigen
werden,AUX,werden
Bilder,NOUN,Bild
von,ADP,von
Doramaria,PROPN,Doramaria
Purschian,PROPN,Purschian
",",PUNCT,--
Maria,PROPN,Maria
Henseler,PROPN,Henseler
und,CCONJ,und
Hilde,PROPN,Hilde
Althaus,PROPN,Althaus
.,PUNCT,--
Die,DET,der
drei,NUM,drei
Malerinnen,NOUN,Malerinn
wurden,AUX,werden
Ende,NOUN,Ende
des,DET,der
19.,ADJ,19.
Jahrhundert,NOUN,Jahrhundert
geboren,VERB,gebären
und,CCONJ,und
erhielten,VERB,erhalten
Anfang,NOUN,Anfang
des,DET,der
20.,ADJ,20.
Jahrhundert,NOUN,Jahrhundert
eine,DET,ein
Ausbildung,NOUN,Ausbildung
zur,ADP,zu
Kunstmalerin,NOUN,Kunstmalerin
.,PUNCT,--
Bemerkenswert,ADV,bemerkenswert
ist,AUX,sein
",",PUNCT,--
dass,SCONJ,dass
sie,PRON,sie
ihre,DET,ihr
Ausbildung,NOUN,Ausbildung
in,ADP,in
der,DET,der
Bildenden,ADJ,Bildende
Kunst,NOUN,Kunst
absolvieren,VERB,absolvieren
konnten,AUX,können
",",PUNCT,--
was,PRON,wer
zu,ADP,zu
dieser,DET,dieser
Zeit,NOUN,Zeit
äußerst,ADV,äußerst
umstritten,ADV,umstritten
war,AUX,sein
.,PUNCT,--
Die,DET,der
staatliche,ADJ,staatlich
Berliner,ADJ,Berliner
Kunstakademie,NOUN,Kunstakademie
nahm,VERB,nehmen
erst,ADV,erst
1919,NUM,1919
Frauen,NOUN,Frau
als,ADP,als
Studentinnen,NOUN,Studentinn
auf,ADP,auf
.,PUNCT,--
Die,DET,der
Sonderausstellung,NOUN,Sonderausstellung
ist,AUX,sein
zu,ADP,zu
den,DET,der
bekannten,ADJ,bekannt
Öffnungszeiten,NOUN,Öffnungszeit
des,DET,der
Heimatmuseums,NOUN,Heimatmuseum
am,ADP,an
Mittwoch,NOUN,Mittwoch
und,CCONJ,und
Sonntag,NOUN,Sonntag
von,ADP,von
11,NUM,11
bis,CCONJ,bis
15,NUM,15
Uhr,NOUN,Uhr
und,CCONJ,und
am,ADP,an
Donnerstag,NOUN,Donnerstag
von,ADP,von
15,NUM,15
bis,ADP,bis
18,NUM,18
Uhr,NOUN,Uhr
zu,PART,zu
sehen,VERB,sehen
.,PUNCT,--
Sie,PRON,sie
endet,VERB,enden
am,ADP,an
8.,ADJ,8.
September,NOUN,September
2024.,PUNCT,2024.
Der,DET,der
Eintritt,NOUN,Eintritt
ist,AUX,sein
frei,ADV,frei
",",PUNCT,--
um,SCONJ,um
Spenden,NOUN,Spende
wird,AUX,werden
gebeten,VERB,bitten
.,PUNCT,--
Über,ADP,über
die,DET,der
Malerinnen,NOUN,Malerinn
informiert,VERB,informieren
die,DET,der
Titelgeschichte,NOUN,Titelgeschichte
des,DET,der
neuen,ADJ,neu
Zehlendorfer,NOUN,Zehlendorfer
Heimatbriefs,NOUN,Heimatbrief
",",PUNCT,--
Ausgabe,NOUN,Ausgabe
April,NOUN,April
2024.,PUNCT,2024.
Die,DET,der
Borschüre,NOUN,Borschüre
ist,AUX,sein
für,ADP,für
eine,DET,ein
Schutzgebühr,NOUN,Schutzgebühr
von,ADP,von
"2,50",NUM,"2,50"
Euro,NOUN,Euro
im,ADP,in
Heimatmuseum,NOUN,Heimatmuseum
erhältlich,ADV,erhältlich
.,PUNCT,--
Weitere,ADJ,weit
Themen,NOUN,Thema
des,DET,der
aktuellen,ADJ,aktuell
Heimatbriefs,NOUN,Heimatbrief
:,PUNCT,--
die,DET,der
Geschichte,NOUN,Geschichte
des,DET,der
Landhauses,NOUN,Landhaus
Benecke,NOUN,Benecke
in,ADP,in
der,DET,der
Wilskistraße,NOUN,Wilskistraße
",",PUNCT,--
der,DET,der
gescheiterte,ADJ,gescheitert
Plan,NOUN,Plan
einer,DET,ein
Kurtaxe,NOUN,Kurtaxe
für,ADP,für
Schlachtensee,PROPN,Schlachtensee
",",PUNCT,--
das,PRON,der
150-jährige,ADJ,150-jährig
Jubiläum,NOUN,Jubiläum
des,DET,der
Bahnhofs,NOUN,Bahnhof
Schlachtensee,PROPN,Schlachtensee
und,CCONJ,und
die,DET,der
denkwürdige,ADJ,denkwürdig
Gründung,NOUN,Gründung
des,DET,der
Droste-Hülshoff-Gymnasiums,NOUN,Droste-Hülshoff-Gymnasium
in,ADP,in
der,DET,der
Schönower,ADJ,Schönower
Straße,NOUN,Straße
.,PUNCT,--
Das,DET,der
Zehlendorfer,NOUN,Zehlendorfer
Heimatmuseum,NOUN,Heimatmuseum
finden,VERB,finden
Sie,PRON,sie
in,ADP,in
der,DET,der
Clayallee,PROPN,Clayallee
355,NUM,355
",",PUNCT,--
14169,NUM,14169
Berlin,PROPN,Berlin
",",PUNCT,--
im,ADP,in
Historischen,ADJ,historisch
Winkel,NOUN,Winkel
.,PUNCT,--
Weitere,ADJ,weit
Informationen,NOUN,Information
zu,ADP,zu
Museum,NOUN,Museum
und,CCONJ,und
Heimatverein,NOUN,Heimatverein
erhalten,VERB,erhalten
Sie,PRON,sie
auf,ADP,auf
der,DET,der
Webseite,NOUN,Webseite
:,PUNCT,--
www.heimatmuseum-zehlendorf.de,ADJ,www.heimatmuseum-zehlendorf.de
Kontakt,NOUN,Kontakt
Weitere,ADJ,weit
Fragen,NOUN,Frage
zu,ADP,zu
dieser,DET,dieser
Pressemitteilung,NOUN,Pressemitteilung
an,ADP,an
info@heimatmuseum-zehlendorf.de,PROPN,info@heimatmuseum-zehlendorf.de
.,PUNCT,--
