Token,PoS,Lemma
Hinterlandsicherungsmauer,NOUN,Hinterlandsicherungsmauer
in,ADP,in
Wilhelmsruh,PROPN,Wilhelmsruh
unter,ADP,unter
Denkmalschutz,NOUN,Denkmalschutz
"
",SPACE,"
"
Das,DET,der
Landesdenkmalamt,NOUN,Landesdenkmalamt
Berlin,PROPN,Berlin
hat,AUX,haben
einen,DET,ein
weiteren,ADJ,weit
Teil,NOUN,Teil
der,DET,der
ehemaligen,ADJ,ehemalig
Hinterlandsicherungsmauer,NOUN,Hinterlandsicherungsmauer
unter,ADP,unter
Denkmalschutz,NOUN,Denkmalschutz
gestellt,VERB,stellen
.,PUNCT,--
Es,PRON,es
handelt,VERB,handeln
sich,PRON,sich
um,ADP,um
eine,DET,ein
ca.,ADV,ca.
150,NUM,150
Meter,NOUN,Meter
lange,ADJ,lang
Mauer,NOUN,Mauer
in,ADP,in
Wilhelmsruh,PROPN,Wilhelmsruh
(,PUNCT,--
Pankow,PROPN,Pankow
),PUNCT,--
entlang,ADP,entlang
des,DET,der
Industriegeländes,NOUN,Industriegeländ
",",PUNCT,--
auf,ADP,auf
dem,PRON,der
zu,ADP,zu
DDR-Zeiten,NOUN,DDR-Zeit
der,DET,der
VEB,NOUN,VEB
Bergmann-Borsig,PROPN,Bergmann-Borsig
staatswichtige,ADJ,staatswichtig
Produkte,NOUN,Produkt
fertigte,VERB,fertigen
(,PUNCT,--
heute,ADV,heute
PankowPark,PROPN,PankowPark
),PUNCT,--
.,PUNCT,--
Sie,PRON,sie
besteht,VERB,bestehen
aus,ADP,aus
schmalen,ADJ,schmal
Stahlbetonpfeilern,NOUN,Stahlbetonpfeiler
mit,ADP,mit
je,ADV,je
drei,NUM,drei
breiten,ADJ,breit
",",PUNCT,--
dazwischen,ADV,dazwischen
geschobenen,ADJ,geschoben
Betonplatten,NOUN,Betonplatte
.,PUNCT,--
Die,DET,der
erhaltenen,ADJ,erhalten
Mauerteile,NOUN,Mauerteil
entsprechen,VERB,entsprechen
dem,DET,der
ab,ADP,ab
etwa,ADV,etwa
1965,NUM,1965
verwendeten,ADJ,verwendet
Bauprinzip,NOUN,Bauprinzip
der,DET,der
Grenzanlagen,NOUN,Grenzanlag
der,DET,der
„,PUNCT,--
dritten,ADJ,dritter
Generation,NOUN,Generation
“,PUNCT,--
.,PUNCT,--
Die,DET,der
Hinterlandsicherungsmauer,NOUN,Hinterlandsicherungsmauer
verläuft,VERB,verlaufen
entlang,ADP,entlang
des,DET,der
Bahndamms,NOUN,Bahndamm
der,DET,der
Niederbarnimer,ADJ,Niederbarnimer
Eisenbahn,NOUN,Eisenbahn
.,PUNCT,--
Sie,PRON,sie
sollte,AUX,sollen
an,ADP,an
dieser,DET,dieser
Stelle,NOUN,Stelle
nicht,PART,nicht
nur,ADV,nur
Grenzübertritte,NOUN,Grenzübertritt
verhindern,VERB,verhindern
",",PUNCT,--
sondern,CCONJ,sondern
auch,ADV,auch
die,DET,der
Anlagen,NOUN,Anlage
von,ADP,von
