Token,PoS,Lemma
Ehrenamtlich,ADV,ehrenamtlich
fleißige,ADJ,fleißig
Hände,NOUN,Hand
im,ADP,in
SOS-Familienzentrum,NOUN,SOS-Familienzentrum
gesucht,VERB,suchen
"
",SPACE,"
"
Wer,PRON,wer
hat,VERB,haben
Zeit,NOUN,Zeit
und,CCONJ,und
Lust,NOUN,Lust
ehrenamtlich,ADV,ehrenamtlich
die,DET,der
Aktivitäten,NOUN,Aktivität
und,CCONJ,und
Projekte,NOUN,Projekt
des,DET,der
SOS-Familienzentrum,NOUN,SOS-Familienzentrum
zu,PART,zu
unterstützen,VERB,unterstützen
?,PUNCT,--
Das,DET,der
Haus,NOUN,Haus
sucht,VERB,suchen
verschiedene,ADJ,verschieden
Talente,NOUN,Talent
:,PUNCT,--
Wer,PRON,wer
kann,AUX,können
gut,ADV,gut
vorlesen,VERB,vorlesen
oder,CCONJ,oder
spielt,VERB,spielen
gerne,ADV,gerne
mit,ADP,mit
Kindern,NOUN,Kind
?,PUNCT,--
Wer,PRON,wer
will,AUX,wollen
geflüchtete,ADJ,geflüchtet
Menschen,NOUN,Mensch
dabei,ADV,dabei
unterstützen,VERB,unterstützen
",",PUNCT,--
Deutsch,NOUN,Deutsch
zu,PART,zu
lernen,VERB,lernen
?,PUNCT,--
Wer,PRON,wer
hat,VERB,haben
Zeit,NOUN,Zeit
",",PUNCT,--
die,DET,der
Stadtteilzeitung,NOUN,Stadtteilzeitung
„,PUNCT,--
die,DET,der
aktuhelle,NOUN,Aktuhelle
“,PUNCT,--
zu,PART,zu
verteilen,VERB,verteilen
?,PUNCT,--
Auch,ADV,auch
andere,ADJ,anderer
Ideen,NOUN,Idee
",",PUNCT,--
wie,SCONJ,wie
man,PRON,man
sich,PRON,sich
in,ADP,in
das,DET,der
Angebot,NOUN,Angebot
des,DET,der
Familienzentrum,NOUN,Familienzentrum
einbringen,VERB,einbringen
kann,AUX,können
und,CCONJ,und
will,VERB,wollen
",",PUNCT,--
sind,AUX,sein
gefragt,VERB,fragen
.,PUNCT,--
Viele,DET,vieler
Kinder,NOUN,Kind
und,CCONJ,und
Eltern,NOUN,Eltern
freuen,VERB,freuen
sich,PRON,sich
auf,ADP,auf
die,DET,der
geschenkte,ADJ,geschenkt
Zeit,NOUN,Zeit
.,PUNCT,--
Mehr,DET,mehr
Informationen,NOUN,Information
gibt,VERB,geben
es,PRON,es
bei,ADP,bei
Sabine,PROPN,Sabine
Bösch,PROPN,Bösch
unter,ADP,unter
030,NUM,030
568910,NUM,568910
20,NUM,20
",",PUNCT,--
Sabine.Boesch@sos-kinderdorf.de,NOUN,Sabine.Boesch@sos-kinderdorf.de
oder,CCONJ,oder
direkt,ADV,direkt
im,ADP,in
SOS-Familienzentrum,NOUN,SOS-Familienzentrum
Berlin,PROPN,Berlin
in,ADP,in
der,DET,der
Alten,ADJ,alt
Hellersdorfer,ADJ,Hellersdorfer
Straße,NOUN,Straße
77.,NUM,77.
