Token,PoS,Lemma
Radweg,NOUN,Radweg
auf,ADP,auf
dem,DET,der
Adlergestell,NOUN,Adlergestell
(,PUNCT,--
B96a,PROPN,B96a
),PUNCT,--
wird,AUX,werden
verstetigt,VERB,verstetigen
–,PUNCT,--
Arbeiten,NOUN,Arbeit
starten,VERB,starten
in,ADP,in
der,DET,der
Woche,NOUN,Woche
vom,ADP,von
9.,ADJ,9.
Oktober,NOUN,Oktober
2023,NUM,2023
"
",SPACE,"
"
Das,DET,der
Bezirksamt,NOUN,Bezirksamt
beginnt,VERB,beginnen
in,ADP,in
der,DET,der
Woche,NOUN,Woche
vom,ADP,von
9.,ADJ,9.
Oktober,NOUN,Oktober
2023,NUM,2023
damit,ADV,damit
",",PUNCT,--
den,DET,der
Radweg,NOUN,Radweg
auf,ADP,auf
dem,DET,der
Adlergestell,NOUN,Adlergestell
(,PUNCT,--
B96a,PROPN,B96a
),PUNCT,--
zwischen,ADP,zwischen
Dörpfeldstraße,NOUN,Dörpfeldstraße
und,CCONJ,und
Fennstraße,NOUN,Fennstraße
einzurichten,VERB,einrichten
.,PUNCT,--
Die,DET,der
Straßenbau-,X,Straßenbau
und,CCONJ,und
Markierungsarbeiten,NOUN,Markierungsarbeite
werden,AUX,werden
voraussichtlich,ADV,voraussichtlich
bis,ADP,bis
24.,ADJ,24.
November,NOUN,November
2023,NUM,2023
andauern,VERB,andauern
.,PUNCT,--
Die,DET,der
Arbeiten,NOUN,Arbeit
finden,VERB,finden
in,ADP,in
drei,NUM,drei
Bauabschnitten,NOUN,Bauabschnitt
statt,ADV,statt
",",PUNCT,--
die,PRON,der
sich,PRON,sich
teilweise,ADV,teilweise
überschneiden,VERB,überschneiden
.,PUNCT,--
Der,DET,der
äußere,ADJ,äußerer
rechte,ADJ,rechter
Fahrstreifen,NOUN,Fahrstreifen
auf,ADP,auf
dem,DET,der
Adlergestell,NOUN,Adlergestell
stadteinwärts,PROPN,stadteinwärts
wird,AUX,werden
–,PUNCT,--
wie,ADP,wie
bereits,ADV,bereits
auf,ADP,auf
der,DET,der
gegenüberliegenden,ADJ,gegenüberliegend
Seite,NOUN,Seite
–,PUNCT,--
zwischen,ADP,zwischen
Altheider,ADJ,Altheider
Straße,NOUN,Straße
und,CCONJ,und
Fennstraße,NOUN,Fennstraße
markiert,VERB,markieren
",",PUNCT,--
beschichtet,VERB,beschichten
und,CCONJ,und
mit,ADP,mit
Leitboys,NOUN,Leitboy
ausgestattet,VERB,ausstatten
.,PUNCT,--
Der,DET,der
baulich,ADV,baulich
angelegte,ADJ,angelegt
Radweg,NOUN,Radweg
wird,AUX,werden
zurückgebaut,VERB,zurückgebaut
.,PUNCT,--
Gleichzeitig,ADV,gleichzeitig
werden,AUX,werden
die,DET,der
Zufahrten,NOUN,Zufahrte
",",PUNCT,--
Gehwegüberfahrten,NOUN,Gehwegüberfahrte
und,CCONJ,und
Einmündungen,NOUN,Einmündung
baulich,ADV,baulich
angepasst,VERB,angepasst
.,PUNCT,--
Es,PRON,es
wird,AUX,werden
angestrebt,VERB,anstreben
",",PUNCT,--
eine,DET,ein
dauerhafte,ADJ,dauerhaft
Befahrbarkeit,NOUN,Befahrbarkeit
zu,PART,zu
ermöglichen,VERB,ermöglichen
.,PUNCT,--
Zu,ADP,zu
bestimmten,ADJ,bestimmt
Zeiten,NOUN,Zeit
kann,AUX,können
es,PRON,es
jedoch,ADV,jedoch
sein,AUX,sein
",",PUNCT,--
dass,SCONJ,dass
die,DET,der
Grundstücksnutzung,NOUN,Grundstücksnutzung
nur,ADV,nur
eingeschränkt,ADV,eingeschränkt
möglich,ADV,möglich
ist,AUX,sein
.,PUNCT,--
