Token,PoS,Lemma
Neue,ADJ,neu
Fantasy-Reihe,NOUN,Fantasy-Reihe
2024,NUM,2024
:,PUNCT,--
Wieland,NOUN,Wieland
Freund,NOUN,Freund
liest,VERB,lesen
aus,ADP,aus
„,PUNCT,--
Dreizehnfurcht,PROPN,Dreizehnfurcht
"""",PUNCT,--
"
",SPACE,"
"
Am,ADP,an
Mittwoch,NOUN,Mittwoch
",",PUNCT,--
dem,DET,der
17.,ADJ,17.
Januar,NOUN,Januar
2024,NUM,2024
",",PUNCT,--
um,SCONJ,um
19:00,ADJ,19:00
Uhr,NOUN,Uhr
",",PUNCT,--
beginnt,VERB,beginnen
in,ADP,in
der,DET,der
Artothek,NOUN,Artothek
der,DET,der
Bezirkszentralbibliothek,NOUN,Bezirkszentralbibliothek
„,PUNCT,--
Mark,PROPN,Mark
Twain,PROPN,Twain
“,PUNCT,--
",",PUNCT,--
Marzahner,NOUN,Marzahner
Promenade,PROPN,Promenade
55,NUM,55
",",PUNCT,--
12679,NUM,12679
Berlin,PROPN,Berlin
",",PUNCT,--
die,DET,der
Lesung,NOUN,Lesung
„,PUNCT,--
Dreizehnfrucht,NOUN,Dreizehnfrucht
“,PUNCT,--
mit,ADP,mit
Wieland,NOUN,Wieland
Freund,NOUN,Freund
.,PUNCT,--
In,ADP,in
Dreizehneichen,NOUN,Dreizehneich
gehen,VERB,gehen
die,DET,der
Uhren,NOUN,Uhr
buchstäblich,ADV,buchstäblich
anders,ADV,anders
…,PUNCT,--
Momme,PROPN,Momm
Bang,PROPN,Bang
hat,AUX,haben
panische,ADJ,panisch
Angst,NOUN,Angst
vor,ADP,vor
der,DET,der
Zahl,NOUN,Zahl
13.,ADP,13.
Auf,ADP,auf
der,DET,der
Flucht,NOUN,Flucht
vor,ADP,vor
seinen,DET,sein
krankhaften,ADJ,krankhaft
Zwängen,NOUN,Zwäng
kommt,VERB,kommen
Momme,NOUN,Momm
in,ADP,in
einem,DET,ein
Gemäuer,NOUN,Gemäuer
als,ADP,als
Haushüter,NOUN,Haushüter
unter,ADP,unter
.,PUNCT,--
Seiner,DET,sein
Angst,NOUN,Angst
vor,ADP,vor
der,DET,der
13,NUM,13
aber,CCONJ,aber
entkommt,VERB,entkommen
er,PRON,er
nicht,PART,nicht
.,PUNCT,--
Er,PRON,er
entdeckt,VERB,entdecken
ein,DET,ein
13.,ADJ,13.
Zimmer,NOUN,Zimmer
",",PUNCT,--
das,PRON,der
es,PRON,es
angeblich,ADV,angeblich
nicht,PART,nicht
gibt,VERB,geben
.,PUNCT,--
Auch,ADV,auch
scheint,VERB,scheinen
im,ADP,in
Haus,NOUN,Haus
das,DET,der
Gespenst,NOUN,Gespenst
einer,DET,ein
weißen,ADJ,weiß
Frau,NOUN,Frau
umzugehen,VERB,umgehen
.,PUNCT,--
Auf,ADP,auf
ihrer,DET,ihr
Spur,NOUN,Spur
gelangt,VERB,gelangen
Momme,NOUN,Momm
in,ADP,in
einen,DET,ein
geheimen,ADJ,geheim
