Token,PoS,Lemma
Autofahrer,NOUN,Autofahrer
flüchtet,VERB,flüchten
nach,ADP,nach
Unfall,NOUN,Unfall
"
",SPACE,"
"
Nr.,NOUN,Nr.
0305,NUM,0305
In,ADP,in
der,DET,der
vergangenen,ADJ,vergangen
Nacht,NOUN,Nacht
ist,AUX,sein
ein,DET,ein
Autofahrer,NOUN,Autofahrer
nach,ADP,nach
einem,DET,ein
Unfall,NOUN,Unfall
in,ADP,in
Prenzlauer,NOUN,Prenzlauer
Berg,PROPN,Berg
geflüchtet,VERB,flüchten
.,PUNCT,--
Bisherigen,ADJ,Bisherig
Ermittlungen,NOUN,Ermittlung
und,CCONJ,und
Zeugenangaben,NOUN,Zeugenangabe
zufolge,ADP,zufolge
befuhr,NOUN,Befuhr
der,DET,der
später,ADV,spät
ermittelte,ADJ,ermittelt
Mann,NOUN,Mann
gegen,ADP,gegen
0.10,NUM,0.10
Uhr,NOUN,Uhr
mit,ADP,mit
seinem,DET,sein
VW,PROPN,VW
die,DET,der
Malmöer,NOUN,Malmöer
Straße,NOUN,Straße
und,CCONJ,und
wollte,AUX,wollen
links,ADV,links
in,ADP,in
die,DET,der
Bornholmer,ADJ,Bornholmer
Straße,NOUN,Straße
abbiegen,VERB,abbiegen
.,PUNCT,--
Dabei,ADV,dabei
bog,VERB,bog
er,PRON,er
zu,PART,zu
früh,ADV,früh
ab,ADP,ab
",",PUNCT,--
fuhr,VERB,fahren
mit,ADP,mit
dem,DET,der
Wagen,NOUN,Wagen
in,ADP,in
das,DET,der
Gleisbett,NOUN,Gleisbett
der,DET,der
Straßenbahn,NOUN,Straßenbahn
und,CCONJ,und
blieb,VERB,bleiben
stecken,VERB,stecken
.,PUNCT,--
Der,DET,der
Fahrer,NOUN,Fahrer
soll,AUX,sollen
noch,ADV,noch
mehrmals,ADV,mehrmals
versucht,VERB,versuchen
haben,AUX,haben
",",PUNCT,--
mit,ADP,mit
dem,DET,der
Wagen,NOUN,Wagen
aus,ADP,aus
dem,DET,der
Gleisbett,NOUN,Gleisbett
zu,PART,zu
fahren,VERB,fahren
.,PUNCT,--
Als,SCONJ,als
dies,PRON,dieser
nicht,PART,nicht
gelang,VERB,gelingen
",",PUNCT,--
flüchtete,VERB,flüchten
er,PRON,er
zu,ADP,zu
Fuß,NOUN,Fuß
und,CCONJ,und
ließ,VERB,lassen
sein,DET,sein
Auto,NOUN,Auto
zurück,ADV,zurück
.,PUNCT,--
Polizeikräfte,NOUN,Polizeikräfte
fuhren,VERB,fahren
kurz,ADV,kurz
darauf,ADV,darauf
zu,ADP,zu
seiner,DET,sein
Wohnanschrift,NOUN,Wohnanschrift
in,ADP,in
der,DET,der
Rathenower,ADJ,Rathenower
Straße,NOUN,Straße
in,ADP,in
Moabit,NOUN,Moabit
und,CCONJ,und
trafen,VERB,treffen
ihn,PRON,ihn
dort,ADV,dort
an,ADP,an
.,PUNCT,--
Der,DET,der
48-Jährige,NOUN,48-Jährige
wurde,AUX,werden
zur,ADP,zu
Blutentnahme,NOUN,Blutentnahme
in,ADP,in
ein,DET,ein
Polizeigewahrsam,NOUN,Polizeigewahrsam
gebracht,VERB,bringen
.,PUNCT,--
Eine,DET,ein
zuvor,ADV,zuvor
durchgeführte,ADJ,durchgeführt
Atemalkoholkontrolle,NOUN,Atemalkoholkontrolle
ergab,VERB,ergeben
einen,DET,ein
Wert,NOUN,Wert
von,ADP,von
rund,ADV,rund
"1,3",NUM,"1,3"
Promille,NOUN,Promille
.,PUNCT,--
Seinen,DET,sein
Führerschein,NOUN,Führerschein
beschlagnahmten,VERB,beschlagnahmen
die,DET,der
Polizisten,NOUN,Polizist
.,PUNCT,--
Nach,ADP,nach
Abschluss,NOUN,Abschluss
der,DET,der
polizeilichen,ADJ,polizeilich
Maßnahmen,NOUN,Maßnahme
wurde,AUX,werden
der,DET,der
Autofahrer,NOUN,Autofahrer
entlassen,VERB,entlassen
.,PUNCT,--
Während,SCONJ,während
dessen,PRON,der
war,AUX,sein
der,DET,der
VW,PROPN,VW
aus,ADP,aus
dem,DET,der
Gleisbett,NOUN,Gleisbett
geborgen,VERB,bergen
worden,AUX,werden
.,PUNCT,--
Bis,ADP,bis
etwa,ADV,etwa
1.50,NUM,1.50
Uhr,NOUN,Uhr
war,AUX,sein
der,DET,der
Straßenbahnverkehr,NOUN,Straßenbahnverkehr
in,ADP,in
beide,DET,beide
Richtungen,NOUN,Richtung
unterbrochen,VERB,unterbrechen
.,PUNCT,--
Der,DET,der
Verkehrsermittlungsdienst,NOUN,Verkehrsermittlungsdienst
der,DET,der
Polizeidirektion,NOUN,Polizeidirektion
1,NUM,1
ermittelt,VERB,ermitteln
.,PUNCT,--
