Token,PoS,Lemma
Feierliche,ADJ,Feierlich
Übergabe,NOUN,Übergabe
des,DET,der
Erweiterungsbaus,NOUN,Erweiterungsbau
an,ADP,an
die,DET,der
Lew-Tolstoi-Schule,PROPN,Lew-Tolstoi-Schule
in,ADP,in
Berlin-Karlshorst,PROPN,Berlin-Karlshorst
"
",SPACE,"
"
Das,DET,der
Bezirksamt,NOUN,Bezirksamt
Lichtenberg,PROPN,Lichtenberg
hat,AUX,haben
am,ADP,an
Mittwoch,NOUN,Mittwoch
",",PUNCT,--
29.,ADJ,29.
Juni,NOUN,Juni
2022,NUM,2022
",",PUNCT,--
der,DET,der
Lew-Tolstoi-Grundschule,PROPN,Lew-Tolstoi-Grundschule
am,ADP,an
Römerweg,NOUN,Römerweg
120,NUM,120
in,ADP,in
10318,NUM,10318
Berlin-Karlshorst,PROPN,Berlin-Karlshorst
feierlich,ADV,feierlich
ihren,DET,ihr
neuen,ADJ,neu
Erweiterungsbau,NOUN,Erweiterungsbau
übergeben,VERB,übergeben
.,PUNCT,--
Damit,ADV,damit
wird,AUX,werden
der,DET,der
Standort,NOUN,Standort
zu,ADP,zu
einer,DET,ein
4-zügigen,NOUN,4-zügig
gebunden,VERB,gebund
Ganztagsschule,NOUN,Ganztagsschule
.,PUNCT,--
Dank,ADP,dank
des,DET,der
ebenerdigen,ADJ,ebenerdig
Anbaus,NOUN,Anbaus
verfügt,VERB,verfügen
die,DET,der
Grundschule,NOUN,Grundschule
nun,ADV,nun
unter,ADP,unter
anderem,PRON,anderer
über,ADP,über
eine,DET,ein
neue,ADJ,neu
Mensa,NOUN,Mensa
",",PUNCT,--
ein,DET,ein
Lehrer,NOUN,Lehrer
:,PUNCT,--
innenzimmer,PROPN,innenzimmer
mit,ADP,mit
60,NUM,60
Arbeitsplätzen,NOUN,Arbeitsplatz
",",PUNCT,--
14,NUM,14
neue,ADJ,neu
Klassenräume,NOUN,Klassenraum
",",PUNCT,--
einen,DET,ein
Kunst-,X,Kunst
und,CCONJ,und
einen,DET,ein
Musikraum,NOUN,Musikraum
sowie,CCONJ,sowie
acht,NUM,acht
Gruppenräume,NOUN,Gruppenräume
.,PUNCT,--
Alle,DET,aller
Geschosse,NOUN,Geschoß
des,DET,der
Bestandsgebäudes,NOUN,Bestandsgebäud
sind,AUX,sein
mit,ADP,mit
dem,DET,der
Neubau,NOUN,Neubau
verbunden,VERB,verbinden
.,PUNCT,--
Ein,DET,ein
Aufzug,NOUN,Aufzug
am,ADP,an
Übergang,NOUN,Übergang
zwischen,ADP,zwischen
Bestands-,X,Bestand
und,CCONJ,und
Erweiterungsgebäude,NOUN,Erweiterungsgebäude
sorgt,VERB,sorgen
dafür,ADV,dafür
",",PUNCT,--
dass,SCONJ,dass
alle,DET,aller
Bereiche,NOUN,Bereich
barrierefrei,ADV,barrierefrei
erreichbar,ADV,erreichbar
sind,AUX,sein
.,PUNCT,--
Der,DET,der
Standort,NOUN,Standort
erhält,VERB,erhalten
außerdem,ADV,außerdem
eine,DET,ein
neue,ADJ,neu
Doppelsporthalle,NOUN,Doppelsporthalle
für,ADP,für
den,DET,der
Schul-,X,Schul
und,CCONJ,und
Vereinssport,NOUN,Vereinssport
.,PUNCT,--
Insgesamt,ADV,insgesamt
wurden,AUX,werden
im,ADP,in
Rahmen,NOUN,Rahmen
der,DET,der
Berliner,ADJ,Berliner
Schulbauoffensive,NOUN,Schulbauoffensive
rund,ADV,rund
17,NUM,17
Millionen,NOUN,Million
Euro,NOUN,Euro
in,ADP,in
das,DET,der
Neubauprojekt,NOUN,Neubauprojekt
investiert,VERB,investieren
.,PUNCT,--
Die,DET,der
Senatorin,NOUN,Senatorin
für,ADP,für
Bildung,NOUN,Bildung
",",PUNCT,--
Jugend,NOUN,Jugend
und,CCONJ,und
Familie,NOUN,Familie
",",PUNCT,--
Astrid-Sabine,PROPN,Astrid-Sabine
Busse,PROPN,Bus
(,PUNCT,--
SPD,PROPN,SPD
):,PUNCT,):
„,PUNCT,--
Ich,PRON,ich
freue,VERB,freuen
mich,PRON,sich
",",PUNCT,--
dass,SCONJ,dass
es,PRON,es
uns,PRON,uns
im,ADP,in
Rahmen,NOUN,Rahmen
der,DET,der
Berliner,ADJ,Berliner
Schulbauoffensive,NOUN,Schulbauoffensive
gelungen,VERB,gelingen
ist,AUX,sein
",",PUNCT,--
weitere,ADJ,weit
216,NUM,216
Schulplätze,NOUN,Schulplatz
in,ADP,in
einer,DET,ein
pädagogisch,ADV,pädagogisch
modernen,ADJ,modern
Lernumgebung,NOUN,Lernumgebung
zu,PART,zu
schaffen,VERB,schaffen
.,PUNCT,--
Als,SCONJ,als
einer,PRON,einer
der,DET,der
am,PART,am
schnellsten,ADV,schnell
wachsenden,ADJ,wachsend
Bezirke,NOUN,Bezirk
unserer,DET,unser
Stadt,NOUN,Stadt
erfreut,VERB,erfreuen
sich,PRON,sich
Lichtenberg,PROPN,Lichtenberg
des,DET,der
Zuzugs,NOUN,Zuzug
von,ADP,von
jungen,ADJ,jung
Familien,NOUN,Familie
.,PUNCT,--
Dem,DET,der
wachsenden,ADJ,wachsend
Bedarf,NOUN,Bedarf
",",PUNCT,--
insbesondere,ADV,insbesondere
an,ADP,an
Grundschulplätzen,NOUN,Grundschulplatz
",",PUNCT,--
steuern,VERB,steuern
wir,PRON,wir
mit,ADP,mit
zahlreichen,ADJ,zahlreich
Neubaumaßnahmen,NOUN,Neubaumaßnahm
und,CCONJ,und
auch,ADV,auch
Reaktivierungen,NOUN,Reaktivierung
im,ADP,in
Grundschulbereich,NOUN,Grundschulbereich
im,ADP,in
Bezirk,NOUN,Bezirk
entgegen,ADP,entgegen
.,PUNCT,--
Ich,PRON,ich
danke,VERB,danken
dem,DET,der
Bezirk,NOUN,Bezirk
und,CCONJ,und
den,DET,der
anderen,ADJ,anderer
Akteuren,NOUN,Akteur
unserer,DET,unser
gemeinsamen,ADJ,gemeinsam
