Token,PoS,Lemma
Kiezgespräch,NOUN,Kiezgespräch
zu,ADP,zu
Begegnungsmöglichkeiten,NOUN,Begegnungsmöglichkeit
im,ADP,in
Kosmosviertel,NOUN,Kosmosviertel
am,ADP,an
27.,ADJ,27.
September,NOUN,September
2023,NUM,2023
"
",SPACE,"
"
Ende,NOUN,Ende
September,NOUN,September
wird,AUX,werden
das,DET,der
zweite,ADJ,zweiter
Kiezgespräch,NOUN,Kiezgespräch
des,DET,der
Jahres,NOUN,Jahr
im,ADP,in
Kosmosviertel,NOUN,Kosmosviertel
stattfinden,VERB,stattfinden
.,PUNCT,--
Unter,ADP,unter
dem,DET,der
Motto,NOUN,Motto
„,PUNCT,--
Infos,X,Infos
",",PUNCT,--
Austausch,NOUN,Austausch
",",PUNCT,--
gemeinsame,ADJ,gemeinsam
Lösungen,NOUN,Lösung
“,PUNCT,--
sind,AUX,sein
die,DET,der
Kiezgespräche,NOUN,Kiezgespräche
eine,DET,ein
offene,ADJ,offen
Diskussionsrunde,NOUN,Diskussionsrunde
für,ADP,für
Menschen,NOUN,Mensch
aus,ADP,aus
der,DET,der
Nachbarschaft,NOUN,Nachbarschaft
.,PUNCT,--
Alle,DET,aller
interessierten,ADJ,interessiert
Nachbarinnen,NOUN,Nachbarinn
und,CCONJ,und
Nachbarn,NOUN,Nachbar
sind,AUX,sein
zum,ADP,zu
Thema,NOUN,Thema
„,PUNCT,--
Nachbarn,NOUN,Nachbar
kennenlernen,VERB,kennenlernen
und,CCONJ,und
sich,PRON,sich
wohlfühlen,ADJ,wohlfühl
–,PUNCT,--
neue,ADJ,neu
Begegnungsmöglichkeiten,NOUN,Begegnungsmöglichkeit
im,ADP,in
Kiez,NOUN,Kiez
“,PUNCT,--
zum,ADP,zu
Gespräch,NOUN,Gespräch
eingeladen,VERB,einladen
!,PUNCT,--
Am,ADP,an
Mittwoch,NOUN,Mittwoch
",",PUNCT,--
dem,DET,der
27.,ADJ,27.
September,NOUN,September
2023,NUM,2023
",",PUNCT,--
um,ADP,um
17,NUM,17
-,PUNCT,--
19,NUM,19
Uhr,NOUN,Uhr
im,ADP,in
Kiezladen,NOUN,Kiezladen
WaMa,NOUN,WaMa
(,PUNCT,--
Ortolfstraße,NOUN,Ortolfstraße
206b,PROPN,206b
",",PUNCT,--
12524,NUM,12524
Berlin,PROPN,Berlin
),PUNCT,--
Einander,NOUN,Einander
kennenlernen,VERB,kennenlernen
in,ADP,in
der,DET,der
Nachbarschaft,NOUN,Nachbarschaft
In,ADP,in
der,DET,der
Großwohnsiedlung,NOUN,Großwohnsiedlung
Kosmosviertel,NOUN,Kosmosviertel
leben,VERB,leben
rund,ADV,rund
6.000,NUM,6.000
Menschen,NOUN,Mensch
.,PUNCT,--
Es,PRON,es
gibt,VERB,geben
Einrichtungen,NOUN,Einrichtung
und,CCONJ,und
Angebote,NOUN,Angebot
vor,ADP,vor
Ort,NOUN,Ort
",",PUNCT,--
doch,CCONJ,doch
viele,DET,vieler
Nachbarinnen,NOUN,Nachbarinn
und,CCONJ,und
Nachbarn,NOUN,Nachbar
erleben,VERB,erleben
in,ADP,in
ihrem,DET,ihr
Alltag,NOUN,Alltag
oft,ADV,oft
wenig,DET,wenig
Austausch,NOUN,Austausch
untereinander,ADV,untereinander
.,PUNCT,--
Dabei,ADV,dabei
können,AUX,können
soziale,ADJ,sozial
Kontakte,NOUN,Kontakt
im,ADP,in
Wohnumfeld,NOUN,Wohnumfeld
das,DET,der
Gefühl,NOUN,Gefühl
von,ADP,von
„,PUNCT,--
zu,ADP,zu
Hause,NOUN,Haus
sein,AUX,sein
“,PUNCT,--
und,CCONJ,und
„,PUNCT,--
sich,PRON,sich
wohlfühlen,VERB,wohlfühlen
“,PUNCT,--
stärken,VERB,stärken
.,PUNCT,--
Ein,DET,ein
gutes,ADJ,gut
Beispiel,NOUN,Beispiel
für,ADP,für
Austausch,NOUN,Austausch
im,ADP,in
Kiez,NOUN,Kiez
ist,AUX,sein
der,DET,der
Interkulturelle,ADJ,Interkulturelle
Treff,NOUN,Treff
",",PUNCT,--
der,PRON,der
jeden,DET,jeder
zweiten,ADJ,zweiter
Dienstag,NOUN,Dienstag
im,ADP,in
Kiezladen,NOUN,Kiezladen
WaMa,NOUN,WaMa
stattfindet,VERB,stattfinden
.,PUNCT,--
Der,DET,der
Treff,NOUN,Treff
bietet,VERB,bieten
die,DET,der
Möglichkeit,NOUN,Möglichkeit
",",PUNCT,--
unterschiedliche,ADJ,unterschiedlich
Menschen,NOUN,Mensch
in,ADP,in
der,DET,der
Nachbarschaft,NOUN,Nachbarschaft
kennenzulernen,VERB,kennenlernen
.,PUNCT,--
Besucher/-innen,NOUN,Besucher/-innen
des,DET,der
Interkulturellen,DET,Interkulturellen
Treffs,PROPN,Treff
haben,AUX,haben
angeregt,VERB,anregen
",",PUNCT,--
über,ADP,über
weitere,ADJ,weit
neue,ADJ,neu
Begegnungsmöglichkeiten,NOUN,Begegnungsmöglichkeit
im,ADP,in
Kosmosviertel,NOUN,Kosmosviertel
zu,PART,zu
sprechen,VERB,sprechen
.,PUNCT,--
Die,DET,der
Kiezgespräche,NOUN,Kiezgespräche
greifen,VERB,greifen
dieses,DET,dieser
Anliegen,NOUN,Anliegen
auf,ADP,auf
.,PUNCT,--
Die,DET,der
Veranstaltung,NOUN,Veranstaltung
beginnt,VERB,beginnen
mit,ADP,mit
kurzen,ADJ,kurz
Vorstellungen,NOUN,Vorstellung
von,ADP,von
ähnlichen,ADJ,ähnlich
Initiativen,NOUN,Initiative
aus,ADP,aus
anderen,ADJ,anderer
Berliner,ADJ,Berliner
Kiezen,NOUN,Kiez
.,PUNCT,--
Danach,ADV,danach
ist,AUX,sein
der,DET,der
Austausch,NOUN,Austausch
zu,ADP,zu
Ideen,NOUN,Idee
für,ADP,für
das,DET,der
Kosmosviertel,NOUN,Kosmosviertel
in,ADP,in
Kleingruppen,PROPN,Kleingruppe
geplant,VERB,planen
.,PUNCT,--
Alle,DET,aller
Interessierten,NOUN,interessierter
sind,AUX,sein
herzlich,ADV,herzlich
eingeladen,VERB,einladen
!,PUNCT,--
Ein,DET,ein
weiteres,ADJ,weit
Kiezgespräch,NOUN,Kiezgespräch
ist,AUX,sein
im,ADP,in
November,NOUN,November
2023,NUM,2023
geplant,VERB,planen
.,PUNCT,--
Hinweise,NOUN,Hinweis
aus,ADP,aus
den,DET,der
Kiezgesprächen,NOUN,Kiezgespräche
fließen,VERB,fließen
ein,ADV,ein
in,ADP,in
die,DET,der
Arbeit,NOUN,Arbeit
des,DET,der
Quartiersmanagements,NOUN,Quartiersmanagement
vor,ADP,vor
Ort,NOUN,Ort
und,CCONJ,und
sind,AUX,sein
für,ADP,für
die,DET,der
