Token,PoS,Lemma
ALBA,PROPN,ALBA
BERLIN,PROPN,Berlin
kehrt,VERB,kehren
in,ADP,in
die,DET,der
Sporthalle,NOUN,Sporthalle
Charlottenburg,PROPN,Charlottenburg
zurück,ADV,zurück
"
",SPACE,"
"
Mit,ADP,mit
dem,DET,der
Aufstieg,NOUN,Aufstieg
in,ADP,in
die,DET,der
Erste,ADJ,erster
Bundesliga,NOUN,Bundesliga
braucht,VERB,brauchen
das,DET,der
Frauenteam,NOUN,Frauenteam
von,ADP,von
ALBA,PROPN,ALBA
Berlin,PROPN,Berlin
eine,DET,ein
größere,ADJ,groß
Spielstätte,NOUN,Spielstätte
.,PUNCT,--
Nach,ADP,nach
einer,DET,ein
Vereinbarung,NOUN,Vereinbarung
mit,ADP,mit
dem,DET,der
Bezirksamt,NOUN,Bezirksamt
Charlottenburg-Wilmersdorf,PROPN,Charlottenburg-Wilmersdorf
werden,AUX,werden
in,ADP,in
der,DET,der
Saison,NOUN,Saison
22,NUM,22
/,PUNCT,--
23,NUM,23
die,DET,der
Heimspiele,NOUN,Heimspiel
in,ADP,in
der,DET,der
2500,NUM,2500
Plätze,NOUN,Platz
umfassenden,ADJ,umfassend
Sporthalle,NOUN,Sporthalle
Charlottenburg,PROPN,Charlottenburg
in,ADP,in
der,DET,der
Sömmeringstraße,NOUN,Sömmeringstraße
",",PUNCT,--
ausgetragen,VERB,austragen
.,PUNCT,--
Sportstadträtin,NOUN,Sportstadträtin
Heike,PROPN,Heike
Schmitt-Schmelz,PROPN,Schmitt-Schmelz
:,PUNCT,--
bq,X,bq
.,PUNCT,--
Ich,PRON,ich
freue,VERB,freuen
mich,PRON,sich
sehr,ADV,sehr
",",PUNCT,--
dass,SCONJ,dass
wir,PRON,wir
den,DET,der
Frauen,NOUN,Frau
von,ADP,von
ALBA,PROPN,ALBA
BERLIN,PROPN,Berlin
eine,DET,ein
Heimat,NOUN,Heimat
geben,VERB,geben
können,AUX,können
",",PUNCT,--
und,CCONJ,und
dass,SCONJ,dass
ALBA,PROPN,ALBA
damit,ADV,damit
quasi,ADV,quasi
zu,ADP,zu
seinen,DET,sein
Wurzeln,NOUN,Wurzel
zurückkehrt,VERB,zurückkehren
.,PUNCT,--
In,ADP,in
der,DET,der
Gemeinschaft,NOUN,Gemeinschaft
mit,ADP,mit
den,DET,der
anderen,ADJ,anderer
hier,ADV,hier
spielenden,ADJ,spielend
Vereinen,NOUN,Verein
",",PUNCT,--
darunter,ADV,darunter
