Token,PoS,Lemma
Ergebnisse,NOUN,Ergebnis
der,DET,der
Wahl,NOUN,Wahl
der,DET,der
bezirklichen,ADJ,bezirklich
Seniorenvertretung,NOUN,Seniorenvertretung
Marzahn-Hellersdorf,PROPN,Marzahn-Hellersdorf
"
",SPACE,"
"
Das,DET,der
Bezirksamt,NOUN,Bezirksamt
Marzahn-Hellersdorf,PROPN,Marzahn-Hellersdorf
von,ADP,von
Berlin,PROPN,Berlin
hat,AUX,haben
gemäß,ADV,gemäß
Berliner,ADJ,Berliner
Seniorenmitwirkungsrecht,NOUN,Seniorenmitwirkungsrecht
BerlSenG,AUX,BerlSenG
vom,ADP,von
22.,ADJ,22.
Mai,NOUN,Mai
2006,NUM,2006
(,PUNCT,--
GVBL,PROPN,GVBL
.,PUNCT,--
S.,NOUN,S.
458,NUM,458
),PUNCT,--
",",PUNCT,--
geändert,VERB,ändern
durch,ADP,durch
Gesetz,NOUN,Gesetz
vom,ADP,von
20.,ADJ,20.
Mai,NOUN,Mai
2011,NUM,2011
(,PUNCT,--
GVBL,PROPN,GVBL
.,PUNCT,--
S.,NOUN,S.
225,NUM,225
),PUNCT,--
",",PUNCT,--
zuletzt,ADV,zuletzt
geändert,VERB,ändern
durch,ADP,durch
Gesetz,NOUN,Gesetz
vom,ADP,von
7.,ADJ,7.
Juli,NOUN,Juli
2016,NUM,2016
(,PUNCT,--
GVBL,PROPN,GVBL
.,PUNCT,--
S.,NOUN,S.
451,NUM,451
),PUNCT,--
mit,ADP,mit
Wirkung,NOUN,Wirkung
vom,ADP,von
4.,ADJ,4.
August,NOUN,August
2016,NUM,2016
",",PUNCT,--
allgemeine,ADJ,allgemein
",",PUNCT,--
freie,ADJ,frei
",",PUNCT,--
gleiche,ADJ,gleich
und,CCONJ,und
geheime,ADJ,geheim
Wahlen,NOUN,Wahl
durchgeführt,VERB,durchführen
.,PUNCT,--
Zur,ADP,zu
Durchführung,NOUN,Durchführung
wurden,AUX,werden
die,DET,der
Verwaltungsvorschriften,NOUN,verwaltungsvorschrifter
zur,ADP,zu
Wahl,NOUN,Wahl
der,DET,der
Vorschlagslisten,NOUN,vorschlagslister
und,CCONJ,und
Berufung,NOUN,Berufung
der,DET,der
Mitglieder,NOUN,Mitglied
der,DET,der
bezirklichen,ADJ,bezirklich
Seniorenvertretungen,NOUN,Seniorenvertretung
(,PUNCT,--
VV,PROPN,VV
Berufungsvorschläge,NOUN,Berufungsvorschlag
),PUNCT,--
vom,ADP,von
2.,ADJ,2.
November,NOUN,November
2016,NUM,2016
angewandt,VERB,anwenden
.,PUNCT,--
Im,ADP,in
