Token,PoS,Lemma
Ausstellungseröffnung,NOUN,Ausstellungseröffnung
im,ADP,in
Projektraum,NOUN,Projektraum
resiART,PROPN,resiART
"
",SPACE,"
"
Am,ADP,an
Freitag,NOUN,Freitag
",",PUNCT,--
dem,DET,der
10.,ADJ,10.
März,NOUN,März
2023,NUM,2023
um,ADP,um
18,NUM,18
Uhr,NOUN,Uhr
",",PUNCT,--
wird,AUX,werden
im,ADP,in
Projektraum,NOUN,Projektraum
resiART,PROPN,resiART
die,DET,der
Ausstellung,NOUN,Ausstellung
„,PUNCT,--
Issue,X,Issue
of,X,of
Language,X,--
–,PUNCT,--
works,X,works
by,PROPN,by
Vlada,PROPN,Vlada
Ralko,PROPN,Ralko
and,PROPN,and
Volodymyr,PROPN,Volodymyr
Budnikov,PROPN,Budnikov
“,PUNCT,--
eröffnet,VERB,eröffnen
.,PUNCT,--
Die,DET,der
beiden,DET,beide
Künstler,NOUN,Künstler
arbeiten,VERB,arbeiten
seit,ADP,seit
fast,ADV,fast
zehn,NUM,zehn
Jahren,NOUN,Jahr
an,ADP,an
Projekten,NOUN,Projekt
",",PUNCT,--
in,ADP,in
denen,PRON,der
sie,PRON,sie
sich,PRON,sich
mit,ADP,mit
Krieg,NOUN,Krieg
und,CCONJ,und
Gewalt,NOUN,Gewalt
auseinandersetzen,VERB,auseinandersetzen
.,PUNCT,--
Hierbei,ADV,hierbei
richtet,VERB,richten
sich,PRON,sich
ihre,DET,ihr
Aufmerksamkeit,NOUN,Aufmerksamkeit
auf,ADP,auf
die,DET,der
so,ADV,so
genannte,ADJ,genannt
Kontaktlinie,NOUN,Kontaktlinie
.,PUNCT,--
Sie,PRON,sie
benutzen,VERB,benutzen
eine,DET,ein
künstlerische,ADJ,künstlerisch
Sprache,NOUN,Sprache
",",PUNCT,--
bestehend,ADV,bestehend
aus,ADP,aus
Linien,NOUN,Linie
",",PUNCT,--
um,SCONJ,um
aktuelle,ADJ,aktuell
Geschehnisse,NOUN,Geschehnis
und,CCONJ,und
Emotionen,NOUN,Emotion
darzustellen,VERB,darstellen
.,PUNCT,--
