Token,PoS,Lemma
Bezirksbürgermeister,NOUN,Bezirksbürgermeister
Oliver,PROPN,Oliver
Igel,PROPN,Igel
zu,ADP,zu
den,DET,der
gestiegenen,ADJ,gestiegen
Vorfallzahlen,NOUN,Vorfallzahl
diskriminierender,ADJ,diskriminierend
und,CCONJ,und
rechter,ADJ,recht
Vorfälle,NOUN,Vorfall
in,ADP,in
Treptow-Köpenick,PROPN,Treptow-Köpenick
"
",SPACE,"
"
“,PUNCT,--
In,ADP,in
seiner,DET,sein
neusten,ADJ,neusten
Pressemitteilung,NOUN,Pressemitteilung
berichtet,VERB,berichten
das,DET,der
Register,NOUN,Register
zur,ADP,zu
Erfassung,NOUN,Erfassung
rechtsextremer,ADJ,rechtsextrem
und,CCONJ,und
diskriminierender,ADJ,diskriminierend
Vorfälle,NOUN,Vorfall
in,ADP,in
Treptow-Köpenick,PROPN,Treptow-Köpenick
über,ADP,über
den,DET,der
Anstieg,NOUN,Anstieg
von,ADP,von
Aktivitäten,NOUN,Aktivität
",",PUNCT,--
welche,PRON,welcher
sich,PRON,sich
derzeit,ADV,derzeit
insbesondere,ADV,insbesondere
gegen,ADP,gegen
das,DET,der
Zentrum,NOUN,Zentrum
für,ADP,für
Demokratie,NOUN,Demokratie
und,CCONJ,und
Anwohnerinnen,NOUN,Anwohnerinn
in,ADP,in
Niederschöneweide,PROPN,Niederschöneweide
richten,VERB,richten
.,PUNCT,--
Begleitet,VERB,begleiten
wurden,AUX,werden
diese,DET,dieser
Ereignisse,NOUN,Ereignis
durch,ADP,durch
Bedrohungen,NOUN,Bedrohung
in,ADP,in
den,DET,der
Sozialen,ADJ,sozial
Medien,NOUN,Medium
.,PUNCT,--
Diese,DET,dieser
jüngste,ADJ,jung
Entwicklung,NOUN,Entwicklung
der,DET,der
Gewalt,NOUN,Gewalt
gegenüber,ADP,gegenüber
haupt-,X,Haupt
und,CCONJ,und
ehrenamtlichen,ADJ,ehrenamtlich
Akteurinnen,NOUN,Akteurin
und,CCONJ,und
Akteuren,NOUN,Akteur
",",PUNCT,--
die,PRON,der
unseren,DET,unser
Bezirk,NOUN,Bezirk
mit,ADP,mit
ihrem,DET,ihr
Engagement,NOUN,Engagement
seit,ADP,seit
Jahren,NOUN,Jahr
lebenswert,ADV,lebenswert
machen,VERB,machen
",",PUNCT,--
ist,AUX,sein
scharf,ADV,scharf
zu,PART,zu
verurteilen,VERB,verurteilen
",",PUNCT,--
jede,DET,jeder
Form,NOUN,Form
der,DET,der
Diskriminierung,NOUN,Diskriminierung
oder,CCONJ,oder
gar,ADV,gar
Gewalt,NOUN,Gewalt
ist,AUX,sein
entschieden,ADV,entschieden
abzulehnen,VERB,ablehnen
.,PUNCT,--
Für,ADP,für
unsere,DET,unser
Werte,NOUN,Wert
und,CCONJ,und
Grundrechte,NOUN,Grundrecht
",",PUNCT,--
die,PRON,der
durch,ADP,durch
rechte,ADJ,rechter
",",PUNCT,--
populistische,ADJ,populistisch
und,CCONJ,und
rechtsextremistischen,ADJ,rechtsextremistisch
Kräfte,NOUN,Kraft
immer,ADV,immer
mehr,ADV,mehr
in,ADP,in
Frage,NOUN,Frage
gestellt,VERB,stellen
werden,AUX,werden
",",PUNCT,--
gilt,VERB,gelten
es,PRON,es
sich,PRON,sich
jetzt,ADV,jetzt
stark,ADV,stark
zu,PART,zu
machen,VERB,machen
.,PUNCT,--
Mehr,ADV,mehr
denn,ADP,denn
je,ADV,je
",",PUNCT,--
wenn,SCONJ,wenn
man,PRON,man
bedenkt,VERB,bedenken
",",PUNCT,--
wie,ADV,wie
sehr,ADV,sehr
sich,PRON,sich
der,DET,der
Konsens,NOUN,Konsens
über,ADP,über
grundlegende,ADJ,grundlegend
Werte,NOUN,Wert
und,CCONJ,und
friedliches,ADJ,friedlich
Miteinander,NOUN,Miteinander
immer,ADV,immer
weiter,ADV,weiter
verschieben,VERB,verschieben
",",PUNCT,--
Rassismen,NOUN,Rassisme
und,CCONJ,und
Pauschalisierungen,NOUN,Pauschalisierung
immer,ADV,immer
mehr,ADV,mehr
sagbar,ADV,sagbar
und,CCONJ,und
salonfähig,ADV,salonfähig
werden,AUX,werden
und,CCONJ,und
durch,ADP,durch
diese,DET,dieser
offene,ADJ,offen
Verschiebung,NOUN,Verschiebung
der,DET,der
Grenzen,NOUN,Grenze
manche,PRON,mancher
auch,ADV,auch
vor,ADP,vor
tätlichen,ADJ,tätlich
Übergriffen,NOUN,Übergriffen
nicht,PART,nicht
mehr,ADV,mehr
zurück,ADV,zurück
schrecken,VERB,schrecken
.,PUNCT,--
Seit,ADP,seit
der,DET,der
Gründung,NOUN,Gründung
des,DET,der
Zentrums,NOUN,Zentrum
