Token,PoS,Lemma
Sprachkurse,NOUN,Sprachkurs
für,ADP,für
Anfänger,NOUN,Anfänger
im,ADP,in
April,NOUN,April
/,PUNCT,--
Mai,NOUN,Mai
an,ADP,an
der,DET,der
Volkshochschule,NOUN,Volkshochschule
Marzahn-Hellersdorf,PROPN,Marzahn-Hellersdorf
"
",SPACE,"
"
Nach,ADP,nach
den,DET,der
Osterferien,NOUN,Osterferi
starten,VERB,starten
neue,ADJ,neu
Sprachkurse,NOUN,Sprachkurs
für,ADP,für
Anfänger,NOUN,Anfänger
an,ADP,an
der,DET,der
Volkshochschule,NOUN,Volkshochschule
Marzahn-Hellersdorf,PROPN,Marzahn-Hellersdorf
",",PUNCT,--
12627,NUM,12627
Berlin,PROPN,Berlin
",",PUNCT,--
Mark-Twain-Str,PROPN,Mark-Twain-Str
.,PUNCT,--
27,NUM,27
:,PUNCT,--
Englisch,NOUN,Englisch
A1,PROPN,A1
",",PUNCT,--
09.04.-11.06.2013,PROPN,09.04.-11.06.2013
",",PUNCT,--
Di.,PROPN,Di.
",",PUNCT,--
9:00,PUNCT,9:00
-,PUNCT,--
12:15,VERB,12:15
Uhr,NOUN,Uhr
",",PUNCT,--
€,PROPN,€
"93,00",NUM,"93,00"
/,PUNCT,--
erm.,ADV,erm.
"48,00",NUM,"48,00"
Englisch,NOUN,Englisch
A1,PROPN,A1
",",PUNCT,--
09.04.-11.06.2013,PROPN,09.04.-11.06.2013
",",PUNCT,--
Di.,NOUN,Di.
",",PUNCT,--
17:45,PROPN,17:45
-,PUNCT,--
21:00,PROPN,21:00
Uhr,NOUN,Uhr
",",PUNCT,--
€,PROPN,€
"93,00",NUM,"93,00"
/,PUNCT,--
erm.,ADV,erm.
"48,00",NUM,"48,00"
Spanisch,NOUN,Spanisch
A1,PROPN,A1
",",PUNCT,--
09.04.-11.06.2013,PROPN,09.04.-11.06.2013
",",PUNCT,--
Di.,NOUN,Di.
",",PUNCT,--
17:45,PROPN,17:45
-,PUNCT,--
21:00,PROPN,21:00
Uhr,NOUN,Uhr
",",PUNCT,--
€,PROPN,€
"93,00",NUM,"93,00"
/,PUNCT,--
erm.,ADV,erm.
"48,00",NUM,"48,00"
Französisch,NOUN,Französisch
A1,PROPN,A1
",",PUNCT,--
03.05.-21.06.13,PROPN,03.05.-21.06.13
",",PUNCT,--
Fr.,PROPN,Fr.
",",PUNCT,--
17:00,PROPN,17:00
-,PUNCT,--
20:15,PROPN,20:15
Uhr,NOUN,Uhr
",",PUNCT,--
€,PROPN,€
"73,00",NUM,"73,00"
/,PUNCT,--
erm.,ADV,erm.
"38,00",NUM,"38,00"
Genauere,ADJ,Genau
Auskünfte,NOUN,Auskunft
bei,ADP,bei
Frau,NOUN,Frau
Leuschner,PROPN,Leuschner
(,PUNCT,--
902932585,NUM,902932585
/,PUNCT,--
902932590,NUM,902932590
),PUNCT,--
",",PUNCT,--
Frau,NOUN,Frau
Leutloff,PROPN,Leutloff
(,PUNCT,--
902932586,NUM,902932586
/,PUNCT,--
902932590,NUM,902932590
),PUNCT,--
oder,CCONJ,oder
über,ADP,über
die,DET,der
Website,NOUN,Website
www.vhs-marzahn-hellersdorf.de,X,www.vhs-marzahn-hellersdorf.de
