Token,PoS,Lemma
Neuer,ADJ,neu
Betreiber,NOUN,Betreiber
für,ADP,für
Kantine,NOUN,Kantine
gesucht,VERB,suchen
–,PUNCT,-
Angebote,NOUN,Angebot
bis,CCONJ,bis
31.08.2011,ADV,31.08.2011
"
",SPACE,"
"
Das,DET,der
Bezirksamt,NOUN,Bezirksamt
Marzahn-Hellersdorf,PROPN,Marzahn-Hellersdorf
von,ADP,von
Berlin,PROPN,Berlin
sucht,VERB,suchen
ab,ADP,ab
01.10.2011,ADV,01.10.2011
einen,DET,ein
neuen,ADJ,neu
Pächter,NOUN,Pächter
für,ADP,für
die,DET,der
Betreibung,NOUN,Betreibung
der,DET,der
Kantine,NOUN,Kantine
im,ADP,in
Bürodienstgebäude,NOUN,Bürodienstgebäude
Riesaer,NOUN,Riesaer
Str.,NOUN,Str.
94,NUM,94
in,ADP,in
12627,NUM,12627
Berlin,PROPN,Berlin
.,PUNCT,--
Im,ADP,in
Objekt,NOUN,Objekt
arbeiten,VERB,arbeiten
ca.,ADV,ca.
470,NUM,470
Mitarbeiterinnen,NOUN,Mitarbeiterin
und,CCONJ,und
Mitarbeiter,NOUN,Mitarbeiter
des,DET,der
Bezirksamtes,NOUN,Bezirksamt
",",PUNCT,--
die,PRON,der
ein,DET,ein
Interesse,NOUN,Interesse
an,ADP,an
der,DET,der
Wiedereröffnung,NOUN,Wiedereröffnung
der,DET,der
Kantine,NOUN,Kantine
haben,VERB,haben
.,PUNCT,--
Auch,ADV,auch
Rentner,NOUN,Rentner
",",PUNCT,--
Bürger,NOUN,Bürger
und,CCONJ,und
andere,ADJ,anderer
Beschäftigte,NOUN,beschäftigter
aus,ADP,aus
der,DET,der
Umgebung,NOUN,Umgebung
haben,AUX,haben
bisher,ADV,bisher
die,DET,der
Möglichkeit,NOUN,Möglichkeit
genutzt,VERB,nutzen
",",PUNCT,--
die,DET,der
Essenversorgung,NOUN,Essenversorgung
der,DET,der
Kantine,NOUN,Kantine
in,ADP,in
Anspruch,NOUN,Anspruch
zu,PART,zu
nehmen,VERB,nehmen
.,PUNCT,--
Die,DET,der
Gesamtmietfläche,NOUN,Gesamtmietfläche
beträgt,VERB,betragen
"346,65",NUM,"346,65"
m²,NOUN,m²
und,CCONJ,und
ist,AUX,sein
mit,ADP,mit
erforderlicher,ADJ,erforderlich
Küchentechnik,NOUN,Küchentechnik
ausgestattet,VERB,ausstatten
.,PUNCT,--
Interessenbekundungen,NOUN,Interessenbekundung
sind,AUX,sein
bis,ADP,bis
zum,ADP,zu
31.08.2011,ADV,31.08.2011
schriftlich,ADV,schriftlich
an,ADP,an
folgende,ADJ,folgend
Anschrift,NOUN,Anschrift
zu,PART,zu
richten,VERB,richten
:,PUNCT,--
BA,PROPN,BA
Marzahn-Hellersdorf,PROPN,Marzahn-Hellersdorf
von,ADP,von
Berlin,PROPN,Berlin
Abt.,NOUN,Abt.
Bildung,NOUN,Bildung
",",PUNCT,--
Kultur,NOUN,Kultur
und,CCONJ,und
Immobilien,NOUN,Immobilie
SE,NOUN,SE
Immobilienmanagement,NOUN,Immobilienmanagement
FB,ADP,FB
Objektmanagement,PROPN,Objektmanagement
12591,NUM,12591
Berlin,PROPN,Berlin
Ein,DET,ein
Besichtigungstermin,NOUN,Besichtigungstermin
für,ADP,für
die,DET,der
Kantine,NOUN,Kantine
kann,AUX,können
unter,ADP,unter
der,DET,der
Telefon-Nr,PROPN,Telefon-Nr
.,PUNCT,.
:,PUNCT,--
90293,NUM,90293
7136,NUM,7136
vereinbart,VERB,vereinbaren
werden,AUX,werden
.,PUNCT,--
Das,DET,der
Objektmanagement,NOUN,Objektmanagement
